"sub.id" "task.id" "Bas.run1" "Pro.run1" "Rea.run1" "Bas.run2" "Pro.run2" "Rea.run2"
"225" "DMCC0449147" "Axcpt" "08-20-2022" "09-11-2022" "10-16-2022" "08-20-2022" "09-11-2022" "10-16-2022"
"226" "DMCC0449147" "Cuedts" "08-20-2022" "09-11-2022" "10-16-2022" "08-20-2022" "09-11-2022" "10-16-2022"
"227" "DMCC0449147" "Stern" "08-20-2022" "09-11-2022" "10-16-2022" "08-20-2022" "09-11-2022" "10-16-2022"
"228" "DMCC0449147" "Stroop" "08-20-2022" "09-11-2022" "10-16-2022" "08-20-2022" "09-11-2022" "10-16-2022"
"229" "DMCC0472647" "Axcpt" "02-08-2020" "02-16-2020" "02-09-2020" "02-08-2020" "02-16-2020" "02-09-2020"
"230" "DMCC0472647" "Cuedts" "02-08-2020" "02-16-2020" "02-09-2020" "02-08-2020" "02-16-2020" "02-09-2020"
"231" "DMCC0472647" "Stern" "02-08-2020" "02-16-2020" "02-09-2020" "02-08-2020" "02-16-2020" "02-09-2020"
"232" "DMCC0472647" "Stroop" "02-08-2020" "02-16-2020" "02-09-2020" "02-08-2020" "02-16-2020" "02-09-2020"
"233" "DMCC0877269" "Axcpt" "02-19-2022" "03-05-2022" "03-07-2022" "02-19-2022" "03-05-2022" "03-07-2022"
"234" "DMCC0877269" "Cuedts" "02-19-2022" "03-05-2022" "03-07-2022" "02-19-2022" "03-05-2022" "03-07-2022"
"235" "DMCC0877269" "Stern" "02-19-2022" "03-05-2022" "03-07-2022" "02-19-2022" "03-05-2022" "03-07-2022"
"236" "DMCC0877269" "Stroop" "02-19-2022" "03-05-2022" "03-07-2022" "02-19-2022" "03-05-2022" "03-07-2022"
"237" "DMCC1151632" "Axcpt" "10-28-2022" NA "11-06-2022" "10-28-2022" NA "11-06-2022"
"238" "DMCC1151632" "Cuedts" "10-28-2022" NA "11-06-2022" "10-28-2022" NA "11-06-2022"
"239" "DMCC1151632" "Stern" "10-28-2022" NA "11-06-2022" "10-28-2022" NA "11-06-2022"
"240" "DMCC1151632" "Stroop" "10-28-2022" NA "11-06-2022" "10-28-2022" NA "11-06-2022"
"241" "DMCC1328342" "Axcpt" "11-29-2018" "12-01-2018" "12-16-2018" "11-29-2018" "12-01-2018" "12-16-2018"
"242" "DMCC1328342" "Cuedts" "11-29-2018" "12-01-2018" "12-16-2018" "11-29-2018" "12-01-2018" "12-16-2018"
"243" "DMCC1328342" "Stern" "11-29-2018" "12-01-2018" "12-16-2018" "11-29-2018" "12-01-2018" "12-16-2018"
"244" "DMCC1328342" "Stroop" "11-29-2018" "12-01-2018" "12-16-2018" "11-29-2018" "12-01-2018" "12-16-2018"
"245" "DMCC1596165" "Axcpt" "11-08-2018" "11-19-2018" "11-25-2018" "11-08-2018" "11-19-2018" "11-25-2018"
"246" "DMCC1596165" "Cuedts" "11-08-2018" "11-19-2018" "11-25-2018" "11-08-2018" "11-19-2018" "11-25-2018"
"247" "DMCC1596165" "Stern" "11-08-2018" "11-19-2018" "11-25-2018" "11-08-2018" "11-19-2018" "11-25-2018"
"248" "DMCC1596165" "Stroop" "11-08-2018" "11-19-2018" "11-25-2018" "11-08-2018" "11-19-2018" "11-25-2018"
"249" "DMCC1624043" "Axcpt" "10-15-2017" "11-12-2017" "12-02-2017" "10-15-2017" "11-12-2017" "12-02-2017"
"250" "DMCC1624043" "Cuedts" "10-15-2017" "11-12-2017" "12-02-2017" "10-15-2017" "11-12-2017" "12-02-2017"
"251" "DMCC1624043" "Stern" "10-15-2017" "11-12-2017" "12-02-2017" "10-15-2017" "11-12-2017" "12-02-2017"
"252" "DMCC1624043" "Stroop" "10-15-2017" "11-12-2017" "12-02-2017" "10-15-2017" "11-12-2017" "12-02-2017"
"253" "DMCC1878377" "Axcpt" "01-21-2022" "01-22-2022" "02-19-2022" "01-21-2022" "01-22-2022" "02-19-2022"
"254" "DMCC1878377" "Cuedts" "01-21-2022" "01-22-2022" "02-19-2022" "01-21-2022" "01-22-2022" "02-19-2022"
"255" "DMCC1878377" "Stern" "01-21-2022" "01-22-2022" "02-19-2022" "01-21-2022" "01-22-2022" "02-19-2022"
"256" "DMCC1878377" "Stroop" "01-21-2022" "01-22-2022" "02-19-2022" "01-21-2022" "01-22-2022" "02-19-2022"
"257" "DMCC1971064" "Axcpt" "09-17-2017" "09-25-2017" "10-06-2017" "09-17-2017" "09-25-2017" "10-06-2017"
"258" "DMCC1971064" "Cuedts" "09-17-2017" "09-25-2017" "10-06-2017" "09-17-2017" "09-25-2017" "10-06-2017"
"259" "DMCC1971064" "Stern" "09-17-2017" "09-25-2017" "10-06-2017" "09-17-2017" "09-25-2017" "10-06-2017"
"260" "DMCC1971064" "Stroop" "09-17-2017" "09-25-2017" "10-06-2017" "09-17-2017" "09-25-2017" "10-06-2017"
"261" "DMCC2442951" "Axcpt" "10-19-2018" "11-09-2018" "11-12-2018" "10-19-2018" "11-09-2018" "11-12-2018"
"262" "DMCC2442951" "Cuedts" "10-19-2018" "11-09-2018" "11-12-2018" "10-19-2018" "11-09-2018" "11-12-2018"
"263" "DMCC2442951" "Stern" "10-19-2018" "11-09-2018" "11-12-2018" "10-19-2018" "11-09-2018" "11-12-2018"
"264" "DMCC2442951" "Stroop" "10-19-2018" "11-09-2018" "11-12-2018" "10-19-2018" "11-09-2018" "11-12-2018"
"265" "DMCC2560452" "Axcpt" "11-17-2019" "12-14-2019" "01-16-2020" "11-17-2019" "12-14-2019" "01-16-2020"
"266" "DMCC2560452" "Cuedts" "11-17-2019" "12-14-2019" "01-16-2020" "11-17-2019" "12-14-2019" "01-16-2020"
"267" "DMCC2560452" "Stern" "11-17-2019" "12-14-2019" "01-16-2020" "11-17-2019" "12-14-2019" "01-16-2020"
"268" "DMCC2560452" "Stroop" "11-17-2019" "12-14-2019" "01-16-2020" "11-17-2019" "12-14-2019" "01-16-2020"
"269" "DMCC2609759" "Axcpt" "01-06-2019" "01-10-2019" "01-13-2019" "01-06-2019" "01-10-2019" "01-13-2019"
"270" "DMCC2609759" "Cuedts" "01-06-2019" "01-10-2019" "01-13-2019" "01-06-2019" "01-10-2019" "01-13-2019"
"271" "DMCC2609759" "Stern" "01-06-2019" "01-10-2019" "01-13-2019" "01-06-2019" "01-10-2019" "01-13-2019"
"272" "DMCC2609759" "Stroop" "01-06-2019" "01-10-2019" "01-13-2019" "01-06-2019" "01-10-2019" "01-13-2019"
"273" "DMCC2803654" "Axcpt" "09-18-2017" "10-05-2017" "09-21-2017" "09-18-2017" "10-05-2017" "09-21-2017"
"274" "DMCC2803654" "Cuedts" "09-18-2017" "10-05-2017" "09-21-2017" "09-18-2017" "10-05-2017" "09-21-2017"
"275" "DMCC2803654" "Stern" "09-18-2017" "10-05-2017" "09-21-2017" "09-18-2017" "10-05-2017" "09-21-2017"
"276" "DMCC2803654" "Stroop" "09-18-2017" "10-05-2017" "09-21-2017" "09-18-2017" "10-05-2017" "09-21-2017"
"277" "DMCC2834766" "Axcpt" "08-12-2017" "09-01-2017" "09-03-2017" "08-12-2017" "09-01-2017" "09-03-2017"
"278" "DMCC2834766" "Cuedts" "08-12-2017" "09-01-2017" "09-03-2017" "08-12-2017" "09-01-2017" "09-03-2017"
"279" "DMCC2834766" "Stern" "08-12-2017" "09-01-2017" "09-03-2017" "08-12-2017" "09-01-2017" "09-03-2017"
"280" "DMCC2834766" "Stroop" "08-12-2017" "09-01-2017" "09-03-2017" "08-12-2017" "09-01-2017" "09-03-2017"
"281" "DMCC3062542" "Axcpt" "09-24-2018" "10-10-2018" "10-06-2018" "09-24-2018" "10-10-2018" "10-06-2018"
"282" "DMCC3062542" "Cuedts" "09-24-2018" "10-10-2018" "10-06-2018" "09-24-2018" "10-10-2018" "10-06-2018"
"283" "DMCC3062542" "Stern" "09-24-2018" "10-10-2018" "10-06-2018" "09-24-2018" "10-10-2018" "10-06-2018"
"284" "DMCC3062542" "Stroop" "09-24-2018" "10-10-2018" "10-06-2018" "09-24-2018" "10-10-2018" "10-06-2018"
"285" "DMCC3091953" "Axcpt" "02-02-2020" "03-07-2020" "02-22-2020" "02-02-2020" "03-07-2020" "02-22-2020"
"286" "DMCC3091953" "Cuedts" "02-02-2020" "03-07-2020" "02-22-2020" "02-02-2020" "03-07-2020" "02-22-2020"
"287" "DMCC3091953" "Stern" "02-02-2020" "03-07-2020" "02-22-2020" "02-02-2020" "03-07-2020" "02-22-2020"
"288" "DMCC3091953" "Stroop" "02-02-2020" "03-07-2020" "02-22-2020" "02-02-2020" "03-07-2020" "02-22-2020"
"289" "DMCC3105332" "Axcpt" "05-08-2022" "06-05-2022" "06-10-2022" "05-08-2022" "06-05-2022" "06-10-2022"
"290" "DMCC3105332" "Cuedts" "05-08-2022" "06-05-2022" "06-10-2022" "05-08-2022" "06-05-2022" "06-10-2022"
"291" "DMCC3105332" "Stern" "05-08-2022" "06-05-2022" "06-10-2022" "05-08-2022" "06-05-2022" "06-10-2022"
"292" "DMCC3105332" "Stroop" "05-08-2022" "06-05-2022" "06-10-2022" "05-08-2022" "06-05-2022" "06-10-2022"
"293" "DMCC3204738" "Axcpt" "10-15-2017" "10-21-2017" "11-12-2017" "10-15-2017" "10-21-2017" "11-12-2017"
"294" "DMCC3204738" "Cuedts" "10-15-2017" "10-21-2017" "11-12-2017" "10-15-2017" "10-21-2017" "11-12-2017"
"295" "DMCC3204738" "Stern" "10-15-2017" "10-21-2017" "11-12-2017" "10-15-2017" "10-21-2017" "11-12-2017"
"296" "DMCC3204738" "Stroop" "10-15-2017" NA "11-12-2017" "10-15-2017" NA "11-12-2017"
"297" "DMCC3206338" "Axcpt" "03-08-2020" "03-09-2020" NA "03-08-2020" "03-09-2020" NA
"298" "DMCC3206338" "Cuedts" "03-08-2020" "03-09-2020" NA "03-08-2020" "03-09-2020" NA
"299" "DMCC3206338" "Stern" "03-08-2020" "03-09-2020" NA "03-08-2020" "03-09-2020" NA
"300" "DMCC3206338" "Stroop" "03-08-2020" "03-09-2020" NA "03-08-2020" "03-09-2020" NA
"301" "DMCC3777078" "Axcpt" "07-03-2022" "08-11-2022" "10-09-2022" "07-03-2022" "08-11-2022" "10-09-2022"
"302" "DMCC3777078" "Cuedts" "07-03-2022" "08-11-2022" "10-09-2022" "07-03-2022" "08-11-2022" "10-09-2022"
"303" "DMCC3777078" "Stern" "07-03-2022" "08-11-2022" "10-09-2022" "07-03-2022" "08-11-2022" "10-09-2022"
"304" "DMCC3777078" "Stroop" "07-03-2022" "08-11-2022" "10-09-2022" "07-03-2022" "08-11-2022" "10-09-2022"
"305" "DMCC3860570" "Axcpt" "09-17-2022" "09-30-2022" "10-17-2022" "09-17-2022" "09-30-2022" "10-17-2022"
"306" "DMCC3860570" "Cuedts" "09-17-2022" "09-30-2022" "10-17-2022" "09-17-2022" "09-30-2022" "10-17-2022"
"307" "DMCC3860570" "Stern" "09-17-2022" "09-30-2022" "10-17-2022" "09-17-2022" "09-30-2022" "10-17-2022"
"308" "DMCC3860570" "Stroop" "09-17-2022" "09-30-2022" "10-17-2022" "09-17-2022" "09-30-2022" "10-17-2022"
"309" "DMCC3876181" "Axcpt" "12-07-2019" "01-19-2020" "12-08-2019" "12-07-2019" "01-19-2020" "12-08-2019"
"310" "DMCC3876181" "Cuedts" "12-07-2019" "01-19-2020" "12-08-2019" "12-07-2019" "01-19-2020" "12-08-2019"
"311" "DMCC3876181" "Stern" "12-07-2019" "01-19-2020" "12-08-2019" "12-07-2019" "01-19-2020" "12-08-2019"
"312" "DMCC3876181" "Stroop" "12-07-2019" "01-19-2020" "12-08-2019" "12-07-2019" "01-19-2020" "12-08-2019"
"313" "DMCC3963378" "Axcpt" "01-14-2019" "01-18-2019" "01-20-2019" "01-14-2019" "01-18-2019" "01-20-2019"
"314" "DMCC3963378" "Cuedts" "01-14-2019" "01-18-2019" "01-20-2019" "01-14-2019" "01-18-2019" "01-20-2019"
"315" "DMCC3963378" "Stern" "01-14-2019" "01-18-2019" "01-20-2019" "01-14-2019" "01-18-2019" "01-20-2019"
"316" "DMCC3963378" "Stroop" "01-14-2019" "01-18-2019" "01-20-2019" "01-14-2019" "01-18-2019" "01-20-2019"
"317" "DMCC4191255" "Axcpt" "07-31-2017" "08-18-2017" "09-09-2017" "07-31-2017" "08-18-2017" "09-09-2017"
"318" "DMCC4191255" "Cuedts" "07-31-2017" "08-18-2017" "09-09-2017" "07-31-2017" "08-18-2017" "09-09-2017"
"319" "DMCC4191255" "Stern" "07-31-2017" "08-18-2017" "09-09-2017" "07-31-2017" "08-18-2017" "09-09-2017"
"320" "DMCC4191255" "Stroop" "07-31-2017" "08-18-2017" "09-09-2017" "07-31-2017" "08-18-2017" "09-09-2017"
"321" "DMCC4260551" "Axcpt" "05-24-2018" "06-10-2018" "06-16-2018" "05-24-2018" "06-10-2018" "06-16-2018"
"322" "DMCC4260551" "Cuedts" "05-24-2018" "06-10-2018" "06-16-2018" "05-24-2018" "06-10-2018" "06-16-2018"
"323" "DMCC4260551" "Stern" "05-24-2018" "06-10-2018" "06-16-2018" "05-24-2018" "06-10-2018" "06-16-2018"
"324" "DMCC4260551" "Stroop" "05-24-2018" "06-10-2018" "06-16-2018" "05-24-2018" "06-10-2018" "06-16-2018"
"325" "DMCC4368773" "Axcpt" "10-05-2019" "11-10-2019" "11-02-2019" "10-05-2019" "11-10-2019" "11-02-2019"
"326" "DMCC4368773" "Cuedts" "10-05-2019" "11-10-2019" "11-02-2019" "10-05-2019" "11-10-2019" "11-02-2019"
"327" "DMCC4368773" "Stern" "10-05-2019" "11-10-2019" "11-02-2019" "10-05-2019" "11-10-2019" "11-02-2019"
"328" "DMCC4368773" "Stroop" "10-05-2019" "11-10-2019" "11-02-2019" "10-05-2019" "11-10-2019" "11-02-2019"
"329" "DMCC4684076" "Axcpt" "10-30-2021" "11-14-2021" "01-09-2022" "10-30-2021" "11-14-2021" "01-09-2022"
"330" "DMCC4684076" "Cuedts" "10-30-2021" "11-14-2021" "01-09-2022" "10-30-2021" "11-14-2021" "01-09-2022"
"331" "DMCC4684076" "Stern" "10-30-2021" "11-14-2021" "01-09-2022" "10-30-2021" "11-14-2021" "01-09-2022"
"332" "DMCC4684076" "Stroop" "10-30-2021" "11-14-2021" "01-09-2022" "10-30-2021" "11-14-2021" "01-09-2022"
"333" "DMCC4854984" "Axcpt" "02-21-2020" "02-22-2020" "03-01-2020" "02-21-2020" "02-22-2020" "03-01-2020"
"334" "DMCC4854984" "Cuedts" "02-21-2020" "02-22-2020" "03-01-2020" "02-21-2020" "02-22-2020" "03-01-2020"
"335" "DMCC4854984" "Stern" "02-21-2020" "02-22-2020" "03-01-2020" "02-21-2020" "02-22-2020" "03-01-2020"
"336" "DMCC4854984" "Stroop" "02-21-2020" "02-22-2020" "03-01-2020" "02-21-2020" "02-22-2020" "03-01-2020"
"337" "DMCC5009144" "Axcpt" "11-30-2018" "12-01-2018" "12-07-2018" "11-30-2018" "12-01-2018" "12-07-2018"
"338" "DMCC5009144" "Cuedts" "11-30-2018" "12-01-2018" "12-07-2018" "11-30-2018" "12-01-2018" "12-07-2018"
"339" "DMCC5009144" "Stern" "11-30-2018" "12-01-2018" "12-07-2018" "11-30-2018" "12-01-2018" "12-07-2018"
"340" "DMCC5009144" "Stroop" NA "12-01-2018" "12-07-2018" NA "12-01-2018" "12-07-2018"
"341" "DMCC5057357" "Axcpt" "11-12-2022" "11-16-2022" "11-20-2022" "11-12-2022" "11-16-2022" "11-20-2022"
"342" "DMCC5057357" "Cuedts" "11-12-2022" "11-16-2022" "11-20-2022" "11-12-2022" "11-16-2022" "11-20-2022"
"343" "DMCC5057357" "Stern" "11-12-2022" "11-16-2022" "11-20-2022" "11-12-2022" "11-16-2022" "11-20-2022"
"344" "DMCC5057357" "Stroop" "11-12-2022" "11-16-2022" "11-20-2022" "11-12-2022" "11-16-2022" "11-20-2022"
"345" "DMCC5065053" "Axcpt" "10-19-2019" "11-01-2019" "10-20-2019" "10-19-2019" "11-01-2019" "10-20-2019"
"346" "DMCC5065053" "Cuedts" "10-19-2019" "11-01-2019" "10-20-2019" "10-19-2019" "11-01-2019" "10-20-2019"
"347" "DMCC5065053" "Stern" "10-19-2019" "11-01-2019" "10-20-2019" "10-19-2019" "11-01-2019" "10-20-2019"
"348" "DMCC5065053" "Stroop" "10-19-2019" "11-01-2019" "10-20-2019" "10-19-2019" "11-01-2019" "10-20-2019"
"349" "DMCC5195268" "Axcpt" "03-23-2018" "04-02-2018" "03-24-2018" "03-23-2018" "04-02-2018" "03-24-2018"
"350" "DMCC5195268" "Cuedts" "03-23-2018" "04-02-2018" "03-24-2018" "03-23-2018" "04-02-2018" "03-24-2018"
"351" "DMCC5195268" "Stern" "03-23-2018" "04-02-2018" "03-24-2018" "03-23-2018" "04-02-2018" "03-24-2018"
"352" "DMCC5195268" "Stroop" "03-23-2018" "04-02-2018" "03-24-2018" "03-23-2018" "04-02-2018" "03-24-2018"
"353" "DMCC5244053" "Axcpt" "11-09-2019" "11-16-2019" "12-07-2019" "11-09-2019" "11-16-2019" "12-07-2019"
"354" "DMCC5244053" "Cuedts" "11-09-2019" "11-16-2019" "12-07-2019" "11-09-2019" "11-16-2019" "12-07-2019"
"355" "DMCC5244053" "Stern" "11-09-2019" "11-16-2019" "12-07-2019" "11-09-2019" "11-16-2019" "12-07-2019"
"356" "DMCC5244053" "Stroop" "11-09-2019" "11-16-2019" "12-07-2019" "11-09-2019" "11-16-2019" "12-07-2019"
"357" "DMCC5775387" "Axcpt" "04-10-2018" "04-21-2018" "04-14-2018" "04-10-2018" "04-21-2018" "04-14-2018"
"358" "DMCC5775387" "Cuedts" "04-10-2018" "04-21-2018" "04-14-2018" "04-10-2018" "04-21-2018" "04-14-2018"
"359" "DMCC5775387" "Stern" "04-10-2018" "04-21-2018" "04-14-2018" "04-10-2018" "04-21-2018" "04-14-2018"
"360" "DMCC5775387" "Stroop" "04-10-2018" "04-21-2018" "04-14-2018" "04-10-2018" "04-21-2018" "04-14-2018"
"361" "DMCC5820265" "Axcpt" "11-30-2019" "01-14-2020" "12-14-2019" "11-30-2019" "01-14-2020" "12-14-2019"
"362" "DMCC5820265" "Cuedts" "11-30-2019" "01-14-2020" "12-14-2019" "11-30-2019" "01-14-2020" "12-14-2019"
"363" "DMCC5820265" "Stern" "11-30-2019" "01-14-2020" "12-14-2019" "11-30-2019" "01-14-2020" "12-14-2019"
"364" "DMCC5820265" "Stroop" "11-30-2019" "01-14-2020" "12-14-2019" "11-30-2019" "01-14-2020" "12-14-2019"
"365" "DMCC6371570" "Axcpt" "08-20-2018" "09-20-2018" "09-06-2018" "08-20-2018" "09-20-2018" "09-06-2018"
"366" "DMCC6371570" "Cuedts" "08-20-2018" "09-20-2018" "09-06-2018" "08-20-2018" "09-20-2018" "09-06-2018"
"367" "DMCC6371570" "Stern" "08-20-2018" "09-20-2018" "09-06-2018" NA "09-20-2018" "09-06-2018"
"368" "DMCC6371570" "Stroop" "08-20-2018" "09-20-2018" "09-06-2018" "08-20-2018" "09-20-2018" "09-06-2018"
"369" "DMCC6418065" "Axcpt" "08-05-2017" "08-26-2017" "09-09-2017" "08-05-2017" "08-26-2017" "09-09-2017"
"370" "DMCC6418065" "Cuedts" "08-05-2017" "08-26-2017" "09-09-2017" "08-05-2017" "08-26-2017" "09-09-2017"
"371" "DMCC6418065" "Stern" "08-05-2017" "08-26-2017" "09-09-2017" "08-05-2017" "08-26-2017" "09-09-2017"
"372" "DMCC6418065" "Stroop" "08-05-2017" "08-26-2017" "09-09-2017" "08-05-2017" "08-26-2017" "09-09-2017"
"373" "DMCC6484785" "Axcpt" "06-08-2018" "06-15-2018" "06-22-2018" "06-08-2018" "06-15-2018" "06-22-2018"
"374" "DMCC6484785" "Cuedts" "06-08-2018" "06-15-2018" "06-22-2018" "06-08-2018" "06-15-2018" "06-22-2018"
"375" "DMCC6484785" "Stern" "06-08-2018" "06-15-2018" "06-22-2018" "06-08-2018" "06-15-2018" "06-22-2018"
"376" "DMCC6484785" "Stroop" "06-08-2018" "06-15-2018" "06-22-2018" "06-08-2018" "06-15-2018" "06-22-2018"
"377" "DMCC6627478" "Axcpt" "10-26-2018" "11-03-2018" "11-15-2018" "10-26-2018" "11-03-2018" "11-15-2018"
"378" "DMCC6627478" "Cuedts" "10-26-2018" "11-03-2018" "11-15-2018" "10-26-2018" "11-03-2018" "11-15-2018"
"379" "DMCC6627478" "Stern" "10-26-2018" "11-03-2018" "11-15-2018" "10-26-2018" "11-03-2018" "11-15-2018"
"380" "DMCC6627478" "Stroop" "10-26-2018" "11-03-2018" "11-15-2018" "10-26-2018" "11-03-2018" "11-15-2018"
"381" "DMCC6661074" "Axcpt" "12-17-2017" "01-19-2018" "01-15-2018" "12-17-2017" "01-19-2018" "01-15-2018"
"382" "DMCC6661074" "Cuedts" "12-17-2017" "01-19-2018" "01-15-2018" "12-17-2017" "01-19-2018" "01-15-2018"
"383" "DMCC6661074" "Stern" "12-17-2017" "01-19-2018" NA "12-17-2017" "01-19-2018" NA
"384" "DMCC6661074" "Stroop" "12-17-2017" "01-19-2018" NA "12-17-2017" "01-19-2018" NA
"385" "DMCC6671683" "Axcpt" "08-11-2017" "08-24-2017" "08-27-2017" "08-11-2017" "08-24-2017" "08-27-2017"
"386" "DMCC6671683" "Cuedts" "08-11-2017" "08-24-2017" "08-27-2017" "08-11-2017" "08-24-2017" "08-27-2017"
"387" "DMCC6671683" "Stern" "08-11-2017" "08-24-2017" "08-27-2017" "08-11-2017" "08-24-2017" "08-27-2017"
"388" "DMCC6671683" "Stroop" "08-11-2017" "08-24-2017" "08-27-2017" "08-11-2017" "08-24-2017" "08-27-2017"
"389" "DMCC6705371" "Axcpt" "02-02-2018" "02-04-2018" "02-03-2018" "02-02-2018" "02-04-2018" "02-03-2018"
"390" "DMCC6705371" "Cuedts" "02-02-2018" "02-04-2018" "02-03-2018" "02-02-2018" "02-04-2018" "02-03-2018"
"391" "DMCC6705371" "Stern" "02-02-2018" "02-04-2018" "02-03-2018" "02-02-2018" "02-04-2018" "02-03-2018"
"392" "DMCC6705371" "Stroop" "02-02-2018" "02-04-2018" "02-03-2018" "02-02-2018" "02-04-2018" "02-03-2018"
"393" "DMCC6721369" "Axcpt" "05-06-2018" "05-11-2018" "05-07-2018" "05-06-2018" "05-11-2018" "05-07-2018"
"394" "DMCC6721369" "Cuedts" "05-06-2018" "05-11-2018" "05-07-2018" "05-06-2018" "05-11-2018" "05-07-2018"
"395" "DMCC6721369" "Stern" "05-06-2018" "05-11-2018" "05-07-2018" "05-06-2018" "05-11-2018" "05-07-2018"
"396" "DMCC6721369" "Stroop" "05-06-2018" "05-11-2018" "05-07-2018" "05-06-2018" "05-11-2018" "05-07-2018"
"397" "DMCC6847391" "Axcpt" "08-22-2022" "11-28-2022" "10-01-2022" "08-22-2022" "11-28-2022" "10-01-2022"
"398" "DMCC6847391" "Cuedts" "08-22-2022" "11-28-2022" "10-01-2022" "08-22-2022" "11-28-2022" "10-01-2022"
"399" "DMCC6847391" "Stern" "08-22-2022" "11-28-2022" "10-01-2022" "08-22-2022" "11-28-2022" "10-01-2022"
"400" "DMCC6847391" "Stroop" "08-22-2022" "11-28-2022" "10-01-2022" "08-22-2022" "11-28-2022" "10-01-2022"
"401" "DMCC6904377" "Axcpt" "06-23-2018" "07-01-2018" "07-07-2018" "06-23-2018" "07-01-2018" "07-07-2018"
"402" "DMCC6904377" "Cuedts" "06-23-2018" "07-01-2018" "07-07-2018" "06-23-2018" "07-01-2018" "07-07-2018"
"403" "DMCC6904377" "Stern" "06-23-2018" "07-01-2018" "07-07-2018" "06-23-2018" "07-01-2018" "07-07-2018"
"404" "DMCC6904377" "Stroop" "06-23-2018" "07-01-2018" "07-07-2018" NA "07-01-2018" "07-07-2018"
"405" "DMCC6960387" "Axcpt" "12-09-2018" "12-29-2018" "12-17-2018" "12-09-2018" "12-29-2018" "12-17-2018"
"406" "DMCC6960387" "Cuedts" "12-09-2018" "12-29-2018" "12-17-2018" "12-09-2018" "12-29-2018" "12-17-2018"
"407" "DMCC6960387" "Stern" "12-09-2018" "12-29-2018" "12-17-2018" "12-09-2018" "12-29-2018" "12-17-2018"
"408" "DMCC6960387" "Stroop" NA "12-29-2018" "12-17-2018" NA "12-29-2018" "12-17-2018"
"409" "DMCC7297690" "Axcpt" "11-05-2018" "11-17-2018" "11-18-2018" "11-05-2018" "11-17-2018" "11-18-2018"
"410" "DMCC7297690" "Cuedts" "11-05-2018" "11-17-2018" "11-18-2018" "11-05-2018" "11-17-2018" "11-18-2018"
"411" "DMCC7297690" "Stern" "11-05-2018" "11-17-2018" "11-18-2018" "11-05-2018" "11-17-2018" "11-18-2018"
"412" "DMCC7297690" "Stroop" "11-05-2018" "11-17-2018" "11-18-2018" "11-05-2018" "11-17-2018" "11-18-2018"
"413" "DMCC7576593" "Axcpt" "03-18-2022" "05-02-2022" "04-04-2022" "03-18-2022" "05-02-2022" "04-04-2022"
"414" "DMCC7576593" "Cuedts" "03-18-2022" "05-02-2022" "04-04-2022" "03-18-2022" "05-02-2022" "04-04-2022"
"415" "DMCC7576593" "Stern" "03-18-2022" "05-02-2022" "04-04-2022" "03-18-2022" "05-02-2022" "04-04-2022"
"416" "DMCC7576593" "Stroop" "03-18-2022" "05-02-2022" "04-04-2022" "03-18-2022" "05-02-2022" "04-04-2022"
"417" "DMCC7921988" "Axcpt" "05-03-2018" "05-19-2018" "05-20-2018" "05-03-2018" "05-19-2018" "05-20-2018"
"418" "DMCC7921988" "Cuedts" "05-03-2018" "05-19-2018" "05-20-2018" "05-03-2018" "05-19-2018" "05-20-2018"
"419" "DMCC7921988" "Stern" "05-03-2018" "05-19-2018" "05-20-2018" "05-03-2018" "05-19-2018" "05-20-2018"
"420" "DMCC7921988" "Stroop" "05-03-2018" "05-19-2018" "05-20-2018" "05-03-2018" "05-19-2018" "05-20-2018"
"421" "DMCC8033964" "Axcpt" "02-24-2018" "03-05-2018" "03-02-2018" "02-24-2018" "03-05-2018" "03-02-2018"
"422" "DMCC8033964" "Cuedts" "02-24-2018" "03-05-2018" "03-02-2018" "02-24-2018" "03-05-2018" "03-02-2018"
"423" "DMCC8033964" "Stern" "02-24-2018" "03-05-2018" "03-02-2018" "02-24-2018" "03-05-2018" "03-02-2018"
"424" "DMCC8033964" "Stroop" "02-24-2018" "03-05-2018" "03-02-2018" "02-24-2018" "03-05-2018" "03-02-2018"
"425" "DMCC8050964" "Axcpt" "08-04-2018" "08-23-2018" "08-05-2018" "08-04-2018" "08-23-2018" "08-05-2018"
"426" "DMCC8050964" "Cuedts" "08-04-2018" "08-23-2018" "08-05-2018" "08-04-2018" "08-23-2018" "08-05-2018"
"427" "DMCC8050964" "Stern" "08-04-2018" "08-23-2018" "08-05-2018" "08-04-2018" "08-23-2018" "08-05-2018"
"428" "DMCC8050964" "Stroop" "08-04-2018" "08-23-2018" "08-05-2018" "08-04-2018" "08-23-2018" "08-05-2018"
"429" "DMCC8078683" "Axcpt" "06-14-2018" "06-25-2018" "07-02-2018" "06-14-2018" "06-25-2018" "07-02-2018"
"430" "DMCC8078683" "Cuedts" "06-14-2018" "06-25-2018" "07-02-2018" "06-14-2018" "06-25-2018" "07-02-2018"
"431" "DMCC8078683" "Stern" "06-14-2018" "06-25-2018" "07-02-2018" "06-14-2018" "06-25-2018" "07-02-2018"
"432" "DMCC8078683" "Stroop" "06-14-2018" "06-25-2018" "07-02-2018" "06-14-2018" "06-25-2018" "07-02-2018"
"433" "DMCC8135770" "Axcpt" "09-18-2022" NA "10-01-2022" "09-18-2022" NA "10-01-2022"
"434" "DMCC8135770" "Cuedts" "09-18-2022" NA "10-01-2022" "09-18-2022" NA "10-01-2022"
