"session","task","run","subj","name","trial.type","iti","cue","probe","target.color","location","cue.cresp","target.cresp","cue.rt","cue.acc","cue.resp","target.rt","target.acc","target.resp","trialacc","time.cue.onset.abs","time.target.onset.abs","time.target.rt.abs","time.cue.rt.abs","time.scan.start","trial.num","acc","time.cue.onset","time.cue.rt","time.target.onset","time.target.rt","time.block1.on","time.block2.on","time.block3.on","time.block1.off","time.block2.off","time.block3.off"
"pro","axc",2,"197449","pro_axc_run2_197449","Bng",4000,"H","5","white","center",1,NA,0,0,NA,0,1,NA,0,612105,616904,0,0,45089,58,0,567.016,-45.089,571.815,-45.089,28.42,260.014,491.622,231.643,463.238,694.845
"pro","axc",2,"197449","pro_axc_run2_197449","AY",4000,"A","D","white","center",1,1,331,1,1,0,0,NA,0,621704,626504,0,622035,45089,59,0,576.615,576.946,581.415,-45.089,28.42,260.014,491.622,231.643,463.238,694.845
"pro","axc",2,"197449","pro_axc_run2_197449","BX",2800,"M","X","white","center",1,1,0,0,NA,442,1,1,0,631303,636103,636545,0,45089,60,0,586.214,-45.089,591.014,591.456,28.42,260.014,491.622,231.643,463.238,694.845
"pro","axc",2,"197449","pro_axc_run2_197449","BY",2800,"P","H","white","center",1,1,0,0,NA,0,0,NA,0,639716,644515,0,0,45089,61,0,594.627,-45.089,599.426,-45.089,28.42,260.014,491.622,231.643,463.238,694.845
"pro","axc",2,"197449","pro_axc_run2_197449","AX",4000,"A","X","white","center",1,2,0,0,NA,274,0,1,0,648115,652915,653189,0,45089,62,0,603.026,-45.089,607.826,608.1,28.42,260.014,491.622,231.643,463.238,694.845
"pro","axc",2,"197449","pro_axc_run2_197449","AX",1600,"A","X","white","center",1,2,394,1,1,574,1,2,1,657714,662514,663088,658108,45089,63,1,612.625,613.019,617.425,617.999,28.42,260.014,491.622,231.643,463.238,694.845
"pro","axc",2,"197449","pro_axc_run2_197449","Ang",2800,"A","1","white","center",1,NA,345,1,1,0,1,NA,1,664914,669713,0,665259,45089,64,1,619.825,620.17,624.624,-45.089,28.42,260.014,491.622,231.643,463.238,694.845
"pro","axc",2,"197449","pro_axc_run2_197449","AX",4000,"A","X","white","center",1,2,304,1,1,0,0,NA,0,673313,678113,0,673617,45089,65,0,628.224,628.528,633.024,-45.089,28.42,260.014,491.622,231.643,463.238,694.845
"pro","axc",2,"197449","pro_axc_run2_197449","AX",1600,"A","X","white","center",1,2,463,1,1,590,1,2,1,682912,687712,688302,683375,45089,66,1,637.823,638.286,642.623,643.213,28.42,260.014,491.622,231.643,463.238,694.845
"pro","axc",2,"197449","pro_axc_run2_197449","Ang",2800,"A","9","white","center",1,NA,0,0,NA,0,1,NA,0,690112,694911,0,0,45089,67,0,645.023,-45.089,649.822,-45.089,28.42,260.014,491.622,231.643,463.238,694.845
"pro","axc",2,"197449","pro_axc_run2_197449","AX",4000,"A","X","white","center",1,2,374,1,1,265,1,2,1,698511,703311,703576,698885,45089,68,1,653.422,653.796,658.222,658.487,28.42,260.014,491.622,231.643,463.238,694.845
"pro","axc",2,"197449","pro_axc_run2_197449","Bng",4000,"F","9","white","center",1,NA,551,1,1,0,1,NA,1,708110,712910,0,708661,45089,69,1,663.021,663.572,667.821,-45.089,28.42,260.014,491.622,231.643,463.238,694.845
"pro","axc",2,"197449","pro_axc_run2_197449","BY",2800,"F","C","white","center",1,1,0,0,NA,426,1,1,0,717709,722509,722935,0,45089,70,0,672.62,-45.089,677.42,677.846,28.42,260.014,491.622,231.643,463.238,694.845
"pro","axc",2,"197449","pro_axc_run2_197449","AX",1600,"A","X","white","center",1,2,0,0,NA,507,0,1,0,726109,730908,731415,0,45089,71,0,681.02,-45.089,685.819,686.326,28.42,260.014,491.622,231.643,463.238,694.845
"pro","axc",2,"197449","pro_axc_run2_197449","BY",1600,"H","T","white","center",1,1,331,1,1,519,0,2,0,733308,738108,738627,733639,45089,72,0,688.219,688.55,693.019,693.538,28.42,260.014,491.622,231.643,463.238,694.845
"rea","axc",1,"197449","rea_axc_run1_197449","BY",4000,"N","P","white","Above",1,1,1102,1,1,725,1,1,1,157383,162183,162908,158485,126768,1,1,30.615,31.717,35.415,36.14,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","Bng",2800,"T","1","red","Below",1,NA,419,1,1,0,1,NA,1,166983,171783,0,167402,126768,2,1,40.215,40.634,45.015,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",2800,"P","M","white","Above",1,1,427,1,1,695,1,1,1,175383,180183,180878,175810,126768,3,1,48.615,49.042,53.415,54.11,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",1600,"A","X","white","Above",1,2,434,1,1,379,1,2,1,183783,188583,188962,184217,126768,4,1,57.015,57.449,61.815,62.194,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","Ang",2800,"A","6","red","Below",1,NA,550,1,1,0,1,NA,1,190983,195783,0,191533,126768,5,1,64.215,64.765,69.015,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",1600,"P","H","white","Above",1,1,0,0,NA,830,1,1,0,199383,204183,205013,0,126768,6,0,72.615,-126.768,77.415,78.245,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",4000,"A","X","white","Above",1,2,540,1,1,635,1,2,1,206582,211382,212017,207122,126768,7,1,79.814,80.354,84.614,85.249,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",2800,"T","M","white","Above",1,1,427,1,1,926,1,1,1,216182,220982,221908,216609,126768,8,1,89.414,89.841,94.214,95.14,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",4000,"A","X","white","Above",1,2,662,1,1,615,1,2,1,224582,229382,229997,225244,126768,9,1,97.814,98.476,102.614,103.229,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",1600,"M","F","white","Above",1,1,524,1,1,838,1,1,1,234182,238982,239820,234706,126768,10,1,107.414,107.938,112.214,113.052,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AY",1600,"A","T","red","Below",1,1,602,1,1,1032,1,1,1,241382,246182,247214,241984,126768,11,1,114.614,115.216,119.414,120.446,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",4000,"U","D","white","Above",1,1,837,1,1,0,0,NA,0,248582,253382,0,249419,126768,12,0,121.814,122.651,126.614,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",1600,"A","X","white","Above",1,2,471,1,1,497,1,2,1,258182,262982,263479,258653,126768,13,1,131.414,131.885,136.214,136.711,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",2800,"A","X","white","Above",1,2,725,1,1,627,1,2,1,265382,270182,270809,266107,126768,14,1,138.614,139.339,143.414,144.041,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BX",2800,"F","X","red","Below",1,1,684,1,1,654,0,2,0,273782,278582,279236,274466,126768,15,0,147.014,147.698,151.814,152.468,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","Ang",4000,"A","4","red","Below",1,NA,663,1,1,0,1,NA,1,282182,286982,0,282845,126768,16,1,155.414,156.077,160.214,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",1600,"A","X","white","Above",1,2,0,0,NA,986,1,2,0,291781,296581,297567,0,126768,17,0,165.013,-126.768,169.813,170.799,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AY",4000,"A","H","red","Below",1,1,589,1,1,913,1,1,1,298981,303781,304694,299570,126768,18,1,172.213,172.802,177.013,177.926,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",2800,"C","D","white","Above",1,1,741,1,1,732,1,1,1,308581,313381,314113,309322,126768,19,1,181.813,182.554,186.613,187.345,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","Bng",4000,"F","6","red","Below",1,NA,766,1,1,0,1,NA,1,316981,321781,0,317747,126768,20,1,190.213,190.979,195.013,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",1600,"A","X","white","Above",1,2,0,0,NA,599,1,2,0,326581,331381,331980,0,126768,21,0,199.813,-126.768,204.613,205.212,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",1600,"A","X","white","Above",1,2,450,1,1,467,1,2,1,333781,338581,339048,334231,126768,22,1,207.013,207.463,211.813,212.28,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",4000,"D","N","white","Above",1,1,0,0,NA,848,1,1,0,340981,345781,346629,0,126768,23,0,214.213,-126.768,219.013,219.861,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BX",2800,"M","X","red","Below",1,1,481,1,1,0,0,NA,0,350581,355381,0,351062,126768,24,0,223.813,224.294,228.613,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",1600,"N","U","white","Above",1,1,0,0,NA,626,0,2,0,388980,393780,394406,0,126768,25,0,262.212,-126.768,267.012,267.638,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","Bng",4000,"U","2","red","Below",1,NA,325,1,1,0,1,NA,1,396180,400980,0,396505,126768,26,1,269.412,269.737,274.212,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",2800,"U","P","white","Above",1,1,619,1,1,619,1,1,1,405780,410580,411199,406399,126768,27,1,279.012,279.631,283.812,284.431,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","Bng",4000,"F","3","red","Below",1,NA,0,0,NA,0,1,NA,0,414180,418980,0,0,126768,28,0,287.412,-126.768,292.212,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",1600,"H","T","white","Above",1,1,0,0,NA,0,0,NA,0,423780,428580,0,0,126768,29,0,297.012,-126.768,301.812,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",2800,"T","N","white","Above",1,1,785,1,1,722,0,2,0,430980,435780,436502,431765,126768,30,0,304.212,304.997,309.012,309.734,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",4000,"A","X","white","Above",1,2,754,1,1,737,1,2,1,439380,444180,444917,440134,126768,31,1,312.612,313.366,317.412,318.149,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",2800,"A","X","white","Above",1,2,0,0,NA,521,1,2,0,448980,453780,454301,0,126768,32,0,322.212,-126.768,327.012,327.533,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",2800,"M","P","white","Above",1,1,52,1,1,1129,1,1,1,457380,462179,463308,457432,126768,33,1,330.612,330.664,335.411,336.54,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",1600,"A","X","white","Above",1,2,0,0,NA,0,0,NA,0,465779,470579,0,0,126768,34,0,339.011,-126.768,343.811,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AY",1600,"A","N","red","Below",1,1,492,1,1,0,0,NA,0,472979,477779,0,473471,126768,35,0,346.211,346.703,351.011,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","Ang",4000,"A","2","red","Below",1,NA,647,1,1,0,1,NA,1,480179,484979,0,480826,126768,36,1,353.411,354.058,358.211,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",2800,"A","X","white","Above",1,2,448,1,1,1026,0,1,0,489779,494579,495605,490227,126768,37,0,363.011,363.459,367.811,368.837,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BX",1600,"U","X","red","Below",1,1,394,1,1,873,0,2,0,498179,502979,503852,498573,126768,38,0,371.411,371.805,376.211,377.084,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AY",1600,"A","D","red","Below",1,1,776,1,1,497,1,1,1,505379,510179,510676,506155,126768,39,1,378.611,379.387,383.411,383.908,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",2800,"H","U","white","Above",1,1,655,1,1,0,0,NA,0,512579,517379,0,513234,126768,40,0,385.811,386.466,390.611,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",4000,"D","T","white","Above",1,1,751,1,1,599,1,1,1,520979,525779,526378,521730,126768,41,1,394.211,394.962,399.011,399.61,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",4000,"A","X","white","Above",1,2,0,0,NA,447,0,1,0,530579,535379,535826,0,126768,42,0,403.811,-126.768,408.611,409.058,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",4000,"A","X","white","Above",1,2,439,1,1,458,0,1,0,540179,544979,545437,540618,126768,43,0,413.411,413.85,418.211,418.669,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",4000,"A","X","white","Above",1,2,0,0,NA,836,0,1,0,549778,554578,555414,0,126768,44,0,423.01,-126.768,427.81,428.646,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","Ang",1600,"A","8","red","Below",1,NA,875,1,1,0,1,NA,1,559378,564178,0,560253,126768,45,1,432.61,433.485,437.41,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",2800,"C","M","white","Above",1,1,0,0,NA,676,1,1,0,566578,571378,572054,0,126768,46,0,439.81,-126.768,444.61,445.286,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",1600,"A","X","white","Above",1,2,279,1,1,695,1,2,1,574978,579778,580473,575257,126768,47,1,448.21,448.489,453.01,453.705,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BX",2800,"C","X","red","Below",1,1,627,1,1,465,0,2,0,582178,586978,587443,582805,126768,48,0,455.41,456.037,460.21,460.675,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",4000,"A","X","white","Above",1,2,430,1,1,776,1,2,1,620578,625378,626154,621008,126768,49,1,493.81,494.24,498.61,499.386,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",4000,"F","C","white","Above",1,1,0,0,NA,0,0,NA,0,630178,634977,0,0,126768,50,0,503.41,-126.768,508.209,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",2800,"F","M","white","Above",1,1,625,1,1,0,0,NA,0,639777,644577,0,640402,126768,51,0,513.009,513.634,517.809,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AY",1600,"A","D","red","Below",1,1,536,1,1,977,1,1,1,648177,652977,653954,648713,126768,52,1,521.409,521.945,526.209,527.186,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","Bng",1600,"D","3","red","Below",1,NA,609,1,1,0,1,NA,1,655377,660177,0,655986,126768,53,1,528.609,529.218,533.409,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",2800,"P","M","white","Above",1,1,572,1,1,761,0,2,0,662577,667377,668138,663149,126768,54,0,535.809,536.381,540.609,541.37,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",2800,"H","U","white","Above",1,1,357,1,1,435,1,1,1,670977,675777,676212,671334,126768,55,1,544.209,544.566,549.009,549.444,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",2800,"T","M","white","Above",1,1,0,0,NA,916,1,1,0,679377,684177,685093,0,126768,56,0,552.609,-126.768,557.409,558.325,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",1600,"A","X","white","Above",1,2,0,0,NA,0,0,NA,0,687777,692577,0,0,126768,57,0,561.009,-126.768,565.809,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",4000,"A","X","white","Above",1,2,461,1,1,0,0,NA,0,694977,699777,0,695438,126768,58,0,568.209,568.67,573.009,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BX",1600,"P","X","red","Below",1,1,466,1,1,723,0,2,0,704577,709377,710100,705043,126768,59,0,577.809,578.275,582.609,583.332,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",4000,"A","X","white","Above",1,2,0,0,NA,851,0,1,0,711777,716577,717428,0,126768,60,0,585.009,-126.768,589.809,590.66,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BX",4000,"M","X","red","Below",1,1,1003,1,1,0,0,NA,0,721376,726176,0,722379,126768,61,0,594.608,595.611,599.408,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",1600,"D","N","white","Above",1,1,645,1,1,625,1,1,1,730976,735776,736401,731621,126768,62,1,604.208,604.853,609.008,609.633,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AY",1600,"A","H","red","Below",1,1,0,0,NA,525,1,1,0,738176,742976,743501,0,126768,63,0,611.408,-126.768,616.208,616.733,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",4000,"C","D","white","Above",1,1,534,1,1,0,0,NA,0,745376,750176,0,745910,126768,64,0,618.608,619.142,623.408,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",1600,"A","X","white","Above",1,2,360,1,1,0,0,NA,0,754976,759776,0,755336,126768,65,0,628.208,628.568,633.008,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",1600,"A","X","white","Above",1,2,469,1,1,562,1,2,1,762176,766976,767538,762645,126768,66,1,635.408,635.877,640.208,640.77,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","Ang",4000,"A","6","red","Below",1,NA,0,0,NA,0,1,NA,0,769376,774176,0,0,126768,67,0,642.608,-126.768,647.408,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","Ang",2800,"A","4","red","Below",1,NA,281,1,1,0,1,NA,1,778976,783776,0,779257,126768,68,1,652.208,652.489,657.008,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","BY",2800,"N","U","white","Above",1,1,373,1,1,0,0,NA,0,787376,792176,0,787749,126768,69,0,660.608,660.981,665.408,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",2800,"A","X","white","Above",1,2,546,1,1,0,0,NA,0,795776,800576,0,796322,126768,70,0,669.008,669.554,673.808,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","Bng",4000,"N","4","red","Below",1,NA,337,1,1,0,1,NA,1,804175,808975,0,804512,126768,71,1,677.407,677.744,682.207,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",1,"197449","rea_axc_run1_197449","AX",2800,"A","X","white","Above",1,2,0,0,NA,0,0,NA,0,813775,818575,0,0,126768,72,0,687.007,-126.768,691.807,-126.768,28.415,260.012,491.61,231.626,463.223,694.821
"rea","axc",2,"197449","rea_axc_run2_197449","AX",1600,"A","X","white","Above",1,2,636,1,1,599,1,2,1,69505,74305,74904,70141,38900,1,1,30.605,31.241,35.405,36.004,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","BX",2800,"D","X","red","Below",1,1,754,1,1,1070,0,2,0,76705,81505,82575,77459,38900,2,0,37.805,38.559,42.605,43.675,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","BX",2800,"T","X","red","Below",1,1,641,1,1,962,0,2,0,85105,89905,90867,85746,38900,3,0,46.205,46.846,51.005,51.967,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","AX",2800,"A","X","white","Above",1,2,362,1,1,462,1,2,1,93505,98305,98767,93867,38900,4,1,54.605,54.967,59.405,59.867,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","AX",4000,"A","X","white","Above",1,2,1030,1,1,0,0,NA,0,101905,106705,0,102935,38900,5,0,63.005,64.035,67.805,-38.9,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","AY",4000,"A","P","red","Below",1,1,871,1,1,0,0,NA,0,111505,116305,0,112376,38900,6,0,72.605,73.476,77.405,-38.9,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","Bng",1600,"M","4","red","Below",1,NA,515,1,1,0,1,NA,1,121105,125918,0,121620,38900,7,1,82.205,82.72,87.018,-38.9,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","BY",1600,"P","C","white","Above",1,1,744,1,1,0,0,NA,0,128318,133118,0,129062,38900,8,0,89.418,90.162,94.218,-38.9,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","BY",2800,"C","N","white","Above",1,1,0,0,NA,0,0,NA,0,135518,140318,0,0,38900,9,0,96.618,-38.9,101.418,-38.9,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","AX",4000,"A","X","white","Above",1,2,0,0,NA,0,0,NA,0,143918,148718,0,0,38900,10,0,105.018,-38.9,109.818,-38.9,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","AX",4000,"A","X","white","Above",1,2,500,1,1,474,0,1,0,153518,158317,158791,154018,38900,11,0,114.618,115.118,119.417,119.891,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","BY",1600,"F","H","white","Above",1,1,0,0,NA,0,0,NA,0,163117,167917,0,0,38900,12,0,124.217,-38.9,129.017,-38.9,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","AX",2800,"A","X","white","Above",1,2,651,1,1,553,1,2,1,170317,175117,175670,170968,38900,13,1,131.417,132.068,136.217,136.77,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","BY",4000,"H","F","white","Above",1,1,666,1,1,0,0,NA,0,178717,183517,0,179383,38900,14,0,139.817,140.483,144.617,-38.9,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","BY",4000,"D","U","white","Above",1,1,420,1,1,0,0,NA,0,188317,193117,0,188737,38900,15,0,149.417,149.837,154.217,-38.9,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","BY",4000,"T","H","white","Above",1,1,554,1,1,989,1,1,1,197917,202717,203706,198471,38900,16,1,159.017,159.571,163.817,164.806,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","Bng",1600,"C","8","red","Below",1,NA,0,0,NA,0,1,NA,0,207517,212317,0,0,38900,17,0,168.617,-38.9,173.417,-38.9,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","AX",4000,"A","X","white","Above",1,2,457,1,1,0,0,NA,0,214717,219517,0,215174,38900,18,0,175.817,176.274,180.617,-38.9,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","Ang",1600,"A","5","red","Below",1,NA,0,0,NA,0,1,NA,0,224317,229117,0,0,38900,19,0,185.417,-38.9,190.217,-38.9,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","BY",1600,"M","U","white","Above",1,1,125,1,1,0,0,NA,0,231517,236317,0,231642,38900,20,0,192.617,192.742,197.417,-38.9,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","AX",1600,"A","X","white","Above",1,2,0,0,NA,601,1,2,0,238717,243516,244117,0,38900,21,0,199.817,-38.9,204.616,205.217,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","Ang",2800,"A","3","red","Below",1,NA,701,1,1,0,1,NA,1,245916,250716,0,246617,38900,22,1,207.016,207.717,211.816,-38.9,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","AY",2800,"A","M","red","Below",1,1,0,0,NA,897,1,1,0,254316,259116,260013,0,38900,23,0,215.416,-38.9,220.216,221.113,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","BY",2800,"N","H","white","Above",1,1,0,0,NA,692,1,1,0,262716,267516,268208,0,38900,24,0,223.816,-38.9,228.616,229.308,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","AY",1600,"A","F","red","Below",1,1,0,0,NA,1228,1,1,0,301116,305916,307144,0,38900,25,0,262.216,-38.9,267.016,268.244,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","Bng",4000,"D","4","red","Below",1,NA,238,1,1,0,1,NA,1,308316,313116,0,308554,38900,26,1,269.416,269.654,274.216,-38.9,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","BY",2800,"M","N","white","Above",1,1,411,1,1,0,0,NA,0,317916,322716,0,318327,38900,27,0,279.016,279.427,283.816,-38.9,28.405,260.016,491.613,231.629,463.227,694.837
"rea","axc",2,"197449","rea_axc_run2_197449","AX",2800,"A","X","white","Above",1,2,408,1,1,610,1,2,1,326315,331115,331725,326723,38900,28,1,287.415,287.823,292.215,292.825,28.405,260.016,491.613,231.629,463.227,694.837
