"session","task","run","subj","name","stimuli","number","letter","trial.type","cue","number.resp","letter.resp","award","switch","cue.color","target.color","target.color.orig","incentive","iti","acc","rt","resp","cresp","time.cue.onset.abs","time.target.onset.abs","time.rt.abs","time.scan.start","trial.num","time.cue.onset","time.target.onset","time.rt","time.block1.on","time.block2.on","time.block3.on","time.block1.off","time.block2.off","time.block3.off"
"pro","cue",2,"672756","pro_cue_run2_672756","A1","o","v","i","l",2,1,NA,"stay","red","black","black","nonincentive",4400,1,782,1,1,645244,649751,650533,51301,43,593.943,598.45,599.232,28.449,274.449,520.45,246.103,492.05,738.05
"pro","cue",2,"672756","pro_cue_run2_672756","B1","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",3200,1,875,2,2,658444,662951,663826,51301,44,607.143,611.65,612.525,28.449,274.449,520.45,246.103,492.05,738.05
"pro","cue",2,"672756","pro_cue_run2_672756","H5","o","c","c","n",2,2,"yes","switch","green","black","green","incentive",3200,1,581,2,2,670431,674938,675519,51301,45,619.13,623.637,624.218,28.449,274.449,520.45,246.103,492.05,738.05
"pro","cue",2,"672756","pro_cue_run2_672756","6I","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",2000,0,1417,2,1,682431,686951,688368,51301,46,631.13,635.65,637.067,28.449,274.449,520.45,246.103,492.05,738.05
"pro","cue",2,"672756","pro_cue_run2_672756","5H","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",2000,1,991,2,2,693244,697751,698742,51301,47,641.943,646.45,647.441,28.449,274.449,520.45,246.103,492.05,738.05
"pro","cue",2,"672756","pro_cue_run2_672756","D4","e","c","i","l",1,2,"yes","switch","green","black","green","incentive",4400,1,626,2,2,704044,708551,709177,51301,48,652.743,657.25,657.876,28.449,274.449,520.45,246.103,492.05,738.05
"pro","cue",2,"672756","pro_cue_run2_672756","E3","o","v","i","l",2,1,"yes","stay","green","black","green","incentive",2000,1,814,1,1,717231,721738,722552,51301,49,665.93,670.437,671.251,28.449,274.449,520.45,246.103,492.05,738.05
"pro","cue",2,"672756","pro_cue_run2_672756","4D","e","c","i","l",1,2,"yes","stay","green","black","green","incentive",4400,1,519,2,2,728044,732551,733070,51301,50,676.743,681.25,681.769,28.449,274.449,520.45,246.103,492.05,738.05
"pro","cue",2,"672756","pro_cue_run2_672756","A2","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",4400,1,2910,1,1,741244,745751,748661,51301,51,689.943,694.45,697.36,28.449,274.449,520.45,246.103,492.05,738.05
"pro","cue",2,"672756","pro_cue_run2_672756","3E","o","v","i","n",2,1,"yes","stay","green","black","green","incentive",3200,1,608,2,2,754431,758938,759546,51301,52,703.13,707.637,708.245,28.449,274.449,520.45,246.103,492.05,738.05
"pro","cue",2,"672756","pro_cue_run2_672756","1B","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",3200,1,955,2,2,766444,770951,771906,51301,53,715.143,719.65,720.605,28.449,274.449,520.45,246.103,492.05,738.05
"pro","cue",2,"672756","pro_cue_run2_672756","B1","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",3200,1,729,2,2,778444,782951,783680,51301,54,727.143,731.65,732.379,28.449,274.449,520.45,246.103,492.05,738.05
"rea","cue",1,"672756","rea_cue_run1_672756","5H","o","c","c","l",2,2,NA,NA,"red","black","black","nonincentive",3200,1,762,2,2,186827,191334,192096,155721,1,31.106,35.613,36.375,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","6I","e","v","c","n",1,1,"yes","switch","red","green","green","incentive",4400,1,747,1,1,198827,203334,204081,155721,2,43.106,47.613,48.36,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","A2","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",2000,0,1013,2,1,212027,216533,217546,155721,3,56.306,60.812,61.825,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","1A","o","v","i","l",2,1,NA,"switch","red","black","black","nonincentive",4400,1,577,1,1,222827,227333,227910,155721,4,67.106,71.612,72.189,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","I6","e","v","c","l",1,1,"yes","stay","red","green","green","incentive",4400,1,683,1,1,236026,240533,241216,155721,5,80.305,84.812,85.495,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","1B","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",2000,1,663,2,2,249226,253733,254396,155721,6,93.505,98.012,98.675,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","A2","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",2000,1,1032,1,1,260026,264532,265564,155721,7,104.305,108.811,109.843,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","D4","e","c","i","n",1,2,"yes","switch","red","green","green","incentive",3200,1,770,1,1,270826,275332,276102,155721,8,115.105,119.611,120.381,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","B2","e","c","i","n",1,2,NA,"stay","red","black","black","nonincentive",3200,1,644,1,1,282839,287332,287976,155721,9,127.118,131.611,132.255,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","E3","o","v","i","l",2,1,"yes","switch","red","green","green","incentive",2000,1,754,1,1,294839,299332,300086,155721,10,139.118,143.611,144.365,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","4D","e","c","i","n",1,2,"yes","switch","red","green","green","incentive",2000,1,588,1,1,305638,310132,310720,155721,11,149.917,154.411,154.999,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","2A","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",4400,1,575,1,1,316438,320931,321506,155721,12,160.717,165.21,165.785,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","B1","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",3200,1,528,2,2,329638,334131,334659,155721,13,173.917,178.41,178.938,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","I6","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",3200,1,1054,1,1,341638,346131,347185,155721,14,185.917,190.41,191.464,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","H5","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",4400,1,622,2,2,353638,358131,358753,155721,15,197.917,202.41,203.032,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","B1","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",4400,1,831,2,2,366837,371331,372162,155721,16,211.116,215.61,216.441,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","D4","e","c","i","l",1,2,"yes","stay","red","green","green","incentive",2000,1,1015,2,2,380037,384530,385545,155721,17,224.316,228.809,229.824,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","1B","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",3200,1,675,2,2,390837,395330,396005,155721,18,235.116,239.609,240.284,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","1B","o","c","c","l",2,2,NA,NA,"red","black","black","nonincentive",2000,1,631,2,2,432836,437329,437960,155721,19,277.115,281.608,282.239,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","5H","o","c","c","n",2,2,"yes","switch","red","green","green","incentive",3200,1,740,2,2,443636,448129,448869,155721,20,287.915,292.408,293.148,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","2B","e","c","i","l",1,2,NA,"switch","red","black","black","nonincentive",4400,1,1034,2,2,455636,460129,461163,155721,21,299.915,304.408,305.442,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","A2","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",2000,0,1027,2,1,468836,473329,474356,155721,22,313.115,317.608,318.635,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","B1","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",2000,1,850,2,2,479635,484129,484979,155721,23,323.914,328.408,329.258,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","2A","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",4400,1,926,1,1,490435,494928,495854,155721,24,334.714,339.207,340.133,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","I6","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",4400,1,883,1,1,503635,508128,509011,155721,25,347.914,352.407,353.29,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","2A","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",3200,1,936,1,1,516835,521328,522264,155721,26,361.114,365.607,366.543,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","3E","o","v","i","n",2,1,"yes","switch","red","green","green","incentive",3200,1,1622,2,2,528835,533328,534950,155721,27,373.114,377.607,379.229,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","2A","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",4400,1,1259,1,1,540834,545328,546587,155721,28,385.113,389.607,390.866,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","3E","o","v","i","l",2,1,"yes","switch","red","green","green","incentive",3200,1,1688,1,1,554034,558527,560215,155721,29,398.313,402.806,404.494,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","A1","o","v","i","n",2,1,NA,"switch","red","black","black","nonincentive",2000,1,1450,2,2,566034,570527,571977,155721,30,410.313,414.806,416.256,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","5H","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",4400,1,520,2,2,576834,581327,581847,155721,31,421.113,425.606,426.126,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","E3","o","v","i","n",2,1,"yes","switch","red","green","green","incentive",4400,1,1098,2,2,590033,594527,595625,155721,32,434.312,438.806,439.904,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","6I","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",3200,0,673,2,1,603233,607726,608399,155721,33,447.512,452.005,452.678,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","E3","o","v","i","n",2,1,"yes","stay","red","green","green","incentive",2000,1,1230,2,2,615233,619726,620956,155721,34,459.512,464.005,465.235,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","D4","e","c","i","l",1,2,"yes","switch","red","green","green","incentive",3200,1,1128,2,2,626033,630526,631654,155721,35,470.312,474.805,475.933,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","1B","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",2000,1,867,2,2,638033,642526,643393,155721,36,482.312,486.805,487.672,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","E3","o","v","i","l",2,1,"yes",NA,"red","green","green","incentive",3200,1,927,1,1,678832,683338,684265,155721,37,523.111,527.617,528.544,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","4D","e","c","i","n",1,2,"yes","switch","red","green","green","incentive",2000,1,1612,1,1,690832,695338,696950,155721,38,535.111,539.617,541.229,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","3E","o","v","i","n",2,1,"yes","stay","red","green","green","incentive",4400,1,1144,2,2,701632,706138,707282,155721,39,545.911,550.417,551.561,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","A2","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",3200,1,713,1,1,714831,719338,720051,155721,40,559.11,563.617,564.33,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","A2","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",2000,1,1515,1,1,726831,731338,732853,155721,41,571.11,575.617,577.132,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","6I","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",3200,1,1380,1,1,737631,742137,743517,155721,42,581.91,586.416,587.796,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","1B","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",2000,1,657,2,2,749631,754137,754794,155721,43,593.91,598.416,599.073,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","2A","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",4400,1,506,1,1,760430,764937,765443,155721,44,604.709,609.216,609.722,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","B1","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",4400,1,881,2,2,773630,778137,779018,155721,45,617.909,622.416,623.297,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","1A","o","v","i","n",2,1,NA,"switch","red","black","black","nonincentive",3200,1,1754,2,2,786830,791337,793091,155721,46,631.109,635.616,637.37,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","6I","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",4400,1,1642,1,1,798830,803336,804978,155721,47,643.109,647.615,649.257,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","H5","o","c","c","l",2,2,"yes","stay","red","green","green","incentive",2000,1,605,2,2,812030,816536,817141,155721,48,656.309,660.815,661.42,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","3E","o","v","i","l",2,1,"error","stay","red","green","green","incentive",2000,0,1754,2,1,822829,827336,829090,155721,49,667.108,671.615,673.369,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","4D","e","c","i","l",1,2,"error","stay","red","green","green","incentive",3200,0,894,1,2,833629,838136,839030,155721,50,677.908,682.415,683.309,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","2A","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",3200,1,1443,1,1,845629,850136,851579,155721,51,689.908,694.415,695.858,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","H5","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",4400,1,1179,2,2,857629,862135,863314,155721,52,701.908,706.414,707.593,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","1B","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",4400,1,1440,2,2,870829,875335,876775,155721,53,715.108,719.614,721.054,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",1,"672756","rea_cue_run1_672756","B1","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",2000,1,1210,2,2,884028,888535,889745,155721,54,728.307,732.814,734.024,28.413,274.409,520.418,246.022,492.018,738.014
"rea","cue",2,"672756","rea_cue_run2_672756","1B","o","c","c","n",2,2,NA,NA,"red","black","black","nonincentive",4400,1,788,2,2,71377,75884,76672,40252,1,31.125,35.632,36.42,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","2A","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",2000,1,941,1,1,84577,89084,90025,40252,2,44.325,48.832,49.773,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","2A","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",2000,1,1102,1,1,95364,99871,100973,40252,3,55.112,59.619,60.721,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","B2","e","c","i","l",1,2,NA,"stay","red","black","black","nonincentive",4400,1,891,2,2,106177,110684,111575,40252,4,65.925,70.432,71.323,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","6I","e","v","c","l",1,1,"yes","stay","red","green","green","incentive",4400,1,1382,1,1,119377,123884,125266,40252,5,79.125,83.632,85.014,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","D4","e","c","i","n",1,2,"yes","switch","red","green","green","incentive",2000,1,1536,1,1,132564,137071,138607,40252,6,92.312,96.819,98.355,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","A2","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",3200,1,829,1,1,143364,147884,148713,40252,7,103.112,107.632,108.461,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","1B","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",3200,1,1054,2,2,155377,159884,160938,40252,8,115.125,119.632,120.686,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","4D","e","c","i","l",1,2,"yes","stay","red","green","green","incentive",3200,1,1240,2,2,167377,171871,173111,40252,9,127.125,131.619,132.859,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","A2","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",2000,1,865,1,1,179364,183871,184736,40252,10,139.112,143.619,144.484,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","E3","o","v","i","l",2,1,"yes","stay","red","green","green","incentive",3200,1,1660,1,1,190177,194684,196344,40252,11,149.925,154.432,156.092,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","E3","o","v","i","n",2,1,"yes","switch","red","green","green","incentive",3200,1,948,2,2,202178,206684,207632,40252,12,161.926,166.432,167.38,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","3E","o","v","i","n",2,1,"yes","stay","red","green","green","incentive",2000,1,966,2,2,214164,218671,219637,40252,13,173.912,178.419,179.385,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","H5","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",2000,1,784,2,2,224964,229484,230268,40252,14,184.712,189.232,190.016,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","B1","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",4400,1,945,2,2,235778,240284,241229,40252,15,195.526,200.032,200.977,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","B1","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",4400,1,940,2,2,248978,253471,254411,40252,16,208.726,213.219,214.159,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","5H","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",3200,1,739,2,2,262164,266684,267423,40252,17,221.912,226.432,227.171,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","6I","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",4400,1,1082,1,1,274178,278684,279766,40252,18,233.926,238.432,239.514,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","1A","o","v","i","n",2,1,NA,NA,"red","black","black","nonincentive",2000,1,1190,2,2,317378,321884,323074,40252,19,277.126,281.632,282.822,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","2A","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",4400,1,1082,1,1,328178,332684,333766,40252,20,287.926,292.432,293.514,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","2A","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",4400,1,832,1,1,341364,345871,346703,40252,21,301.112,305.619,306.451,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","2B","e","c","i","n",1,2,NA,"stay","red","black","black","nonincentive",2000,1,1226,1,1,354578,359084,360310,40252,22,314.326,318.832,320.058,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","B1","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",2000,1,1040,2,2,365378,369884,370924,40252,23,325.126,329.632,330.672,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","H5","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",3200,1,705,2,2,376164,380671,381376,40252,24,335.912,340.419,341.124,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","D4","e","c","i","n",1,2,"yes","switch","red","green","green","incentive",3200,1,1250,1,1,388178,392684,393934,40252,25,347.926,352.432,353.682,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","5H","o","c","c","l",2,2,"yes","switch","red","green","green","incentive",3200,1,938,2,2,400178,404684,405622,40252,26,359.926,364.432,365.37,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","1B","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",4400,1,897,2,2,412178,416671,417568,40252,27,371.926,376.419,377.316,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","A2","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",2000,1,926,1,1,425364,429884,430810,40252,28,385.112,389.632,390.558,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","I6","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",3200,0,0,NA,1,436178,440684,0,40252,29,395.926,400.432,-40.252,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","B1","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",4400,1,875,2,2,448178,452684,453559,40252,30,407.926,412.432,413.307,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","3E","o","v","i","l",2,1,"yes","switch","red","green","green","incentive",4400,1,969,1,1,461364,465871,466840,40252,31,421.112,425.619,426.588,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","4D","e","c","i","n",1,2,"yes","switch","red","green","green","incentive",3200,1,1681,1,1,474578,479084,480765,40252,32,434.326,438.832,440.513,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","D4","e","c","i","l",1,2,"yes","switch","red","green","green","incentive",4400,1,1271,2,2,486578,491084,492355,40252,33,446.326,450.832,452.103,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","I6","e","v","c","n",1,1,"yes","switch","red","green","green","incentive",2000,1,1214,1,1,499765,504271,505485,40252,34,459.513,464.019,465.233,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","A2","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",2000,1,775,1,1,510578,515085,515860,40252,35,470.326,474.833,475.608,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","I6","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",3200,1,1900,1,1,521378,525885,527785,40252,36,481.126,485.633,487.533,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","6I","e","v","c","n",1,1,NA,NA,"red","black","black","nonincentive",3200,1,865,1,1,563378,567885,568750,40252,37,523.126,527.633,528.498,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","5H","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",3200,1,905,2,2,575378,579871,580776,40252,38,535.126,539.619,540.524,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","A2","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",2000,1,1002,1,1,587365,591885,592887,40252,39,547.113,551.633,552.635,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","B1","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",2000,0,0,NA,2,598178,602685,0,40252,40,557.926,562.433,-40.252,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","H5","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",4400,1,804,2,2,608978,613485,614289,40252,41,568.726,573.233,574.037,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","2B","e","c","i","l",1,2,NA,"stay","red","black","black","nonincentive",4400,1,663,2,2,622165,626671,627334,40252,42,581.913,586.419,587.082,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","B1","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",4400,1,715,2,2,635378,639885,640600,40252,43,595.126,599.633,600.348,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","4D","e","c","i","n",1,2,"yes","switch","red","green","green","incentive",2000,1,946,1,1,648578,653085,654031,40252,44,608.326,612.833,613.779,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","1B","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",3200,1,859,2,2,659365,663871,664730,40252,45,619.113,623.619,624.478,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","A1","o","v","i","l",2,1,NA,"switch","red","black","black","nonincentive",2000,1,776,1,1,671378,675885,676661,40252,46,631.126,635.633,636.409,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","H5","o","c","c","n",2,2,"yes","switch","red","green","green","incentive",4400,1,1178,2,2,682178,686685,687863,40252,47,641.926,646.433,647.611,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","D4","e","c","i","l",1,2,"yes","switch","red","green","green","incentive",2000,1,947,2,2,695378,699871,700818,40252,48,655.126,659.619,660.566,28.432,274.432,520.433,246.032,492.033,738.033
"rea","cue",2,"672756","rea_cue_run2_672756","4D","e","c","i","l",1,2,"yes","stay","red","green","green","incentive",4400,1,932,2,2,706165,710671,711603,40252,49,665.913,670.419,671.351,28.432,274.432,520.433,246.032,492.033,738.033
