"session","task","run","subj","name","stimuli","number","letter","trial.type","cue","number.resp","letter.resp","award","switch","cue.color","target.color","target.color.orig","incentive","iti","acc","rt","resp","cresp","time.cue.onset.abs","time.target.onset.abs","time.rt.abs","time.scan.start","trial.num","time.cue.onset","time.target.onset","time.rt","time.block1.on","time.block2.on","time.block3.on","time.block1.off","time.block2.off","time.block3.off"
"bas","cue",1,"130114","bas_cue_run1_130114","E3","o","v","i","n",2,1,NA,"switch","red","black","green","nonincentive",3200,1,1909,2,2,467006,471506,473415,164682,21,302.324,306.824,308.733,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","3E","o","v","i","n",2,1,NA,"stay","red","black","green","nonincentive",4400,1,1409,2,2,479005,483505,484914,164682,22,314.323,318.823,320.232,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","B1","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",4400,1,880,2,2,492204,496704,497584,164682,23,327.522,332.022,332.902,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","2A","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",2000,1,822,1,1,505403,509902,510724,164682,24,340.721,345.22,346.042,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","1B","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",2000,0,1944,1,2,516202,520701,522645,164682,25,351.52,356.019,357.963,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","2A","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",2000,1,579,1,1,527001,531500,532079,164682,26,362.319,366.818,367.397,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","I6","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",3200,1,1205,1,1,537800,542299,543504,164682,27,373.118,377.617,378.822,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","E3","o","v","i","n",2,1,NA,"switch","red","black","green","nonincentive",4400,1,1793,2,2,549799,554298,556091,164682,28,385.117,389.616,391.409,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","D4","e","c","i","l",1,2,NA,"switch","red","black","green","nonincentive",3200,1,1159,2,2,562997,567497,568656,164682,29,398.315,402.815,403.974,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","2B","e","c","i","l",1,2,NA,"stay","red","black","black","nonincentive",2000,1,1149,2,2,574996,579496,580645,164682,30,410.314,414.814,415.963,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","2A","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",2000,1,1312,1,1,585795,590295,591607,164682,31,421.113,425.613,426.925,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","A2","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",4400,1,1198,1,1,596594,601094,602292,164682,32,431.912,436.412,437.61,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","1B","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",2000,1,861,2,2,609810,614309,615170,164682,33,445.128,449.627,450.488,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","5H","o","c","c","n",2,2,NA,"switch","red","black","green","nonincentive",4400,1,948,2,2,620609,625108,626056,164682,34,455.927,460.426,461.374,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","5H","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",3200,1,1168,2,2,633808,638307,639475,164682,35,469.126,473.625,474.793,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","6I","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",3200,1,1558,1,1,645806,650306,651864,164682,36,481.124,485.624,487.182,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","1B","o","c","c","n",2,2,NA,NA,"red","black","black","nonincentive",4400,1,1195,2,2,687803,692302,693497,164682,37,523.121,527.62,528.815,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","A2","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",4400,1,1026,1,1,701001,705501,706527,164682,38,536.319,540.819,541.845,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","2A","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",2000,1,939,1,1,714200,718700,719639,164682,39,549.518,554.018,554.957,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","3E","o","v","i","n",2,1,NA,"stay","red","black","green","nonincentive",3200,0,1173,1,2,724999,729499,730672,164682,40,560.317,564.817,565.99,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","4D","e","c","i","l",1,2,NA,"switch","red","black","green","nonincentive",3200,1,1387,2,2,736998,741498,742885,164682,41,572.316,576.816,578.203,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","E3","o","v","i","l",2,1,NA,"stay","red","black","green","nonincentive",4400,1,1085,1,1,748997,753496,754581,164682,42,584.315,588.814,589.899,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","1B","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",2000,1,1106,2,2,762196,766695,767801,164682,43,597.514,602.013,603.119,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","B1","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",2000,1,943,2,2,772995,777494,778437,164682,44,608.313,612.812,613.755,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","1A","o","v","i","n",2,1,NA,"switch","red","black","black","nonincentive",3200,1,1466,2,2,783794,788310,789776,164682,45,619.112,623.628,625.094,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","6I","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",2000,1,1421,1,1,795809,800309,801730,164682,46,631.127,635.627,637.048,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","A2","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",3200,1,1036,1,1,806608,811108,812144,164682,47,641.926,646.426,647.462,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","B1","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",2000,1,1103,2,2,818607,823107,824210,164682,48,653.925,658.425,659.528,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","2A","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",4400,1,2300,1,1,829406,833906,836206,164682,49,664.724,669.224,671.524,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","4D","e","c","i","n",1,2,NA,"switch","red","black","green","nonincentive",3200,1,1579,1,1,842605,847104,848683,164682,50,677.923,682.422,684.001,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","H5","o","c","c","l",2,2,NA,"switch","red","black","green","nonincentive",3200,1,1098,2,2,854604,859103,860201,164682,51,689.922,694.421,695.519,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","6I","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",4400,1,1743,1,1,866603,871102,872845,164682,52,701.921,706.42,708.163,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","3E","o","v","i","l",2,1,NA,"stay","red","black","green","nonincentive",4400,1,1083,1,1,879801,884301,885384,164682,53,715.119,719.619,720.702,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",1,"130114","bas_cue_run1_130114","H5","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",2000,1,1761,2,2,893000,897500,899261,164682,54,728.318,732.818,734.579,28.417,274.427,520.421,246.03,492.023,738.034
"bas","cue",2,"130114","bas_cue_run2_130114","E3","o","v","i","n",2,1,NA,NA,"red","black","green","nonincentive",2000,1,1616,2,2,95631,100130,101746,64512,1,31.119,35.618,37.234,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","B2","e","c","i","l",1,2,NA,"switch","red","black","black","nonincentive",4400,1,994,2,2,106430,110929,111923,64512,2,41.918,46.417,47.411,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","D4","e","c","i","n",1,2,NA,"switch","red","black","green","nonincentive",4400,1,1406,1,1,119629,124128,125534,64512,3,55.117,59.616,61.022,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","4D","e","c","i","l",1,2,NA,"switch","red","black","green","nonincentive",3200,1,1405,2,2,132827,137327,138732,64512,4,68.315,72.815,74.22,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","1B","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",2000,1,1449,2,2,144843,149343,150792,64512,5,80.331,84.831,86.28,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","6I","e","v","c","l",1,1,NA,"switch","red","black","green","nonincentive",2000,1,1730,1,1,155642,160142,161872,64512,6,91.13,95.63,97.36,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","B1","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",3200,1,1754,2,2,166441,170941,172695,64512,7,101.929,106.429,108.183,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","A2","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",4400,1,848,1,1,178440,182939,183787,64512,8,113.928,118.427,119.275,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","H5","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",3200,1,971,2,2,191639,196138,197109,64512,9,127.127,131.626,132.597,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","2A","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",3200,1,869,1,1,203637,208137,209006,64512,10,139.125,143.625,144.494,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","B1","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",2000,1,852,2,2,215636,220136,220988,64512,11,151.124,155.624,156.476,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","3E","o","v","i","n",2,1,NA,"switch","red","black","green","nonincentive",4400,1,1043,2,2,226435,230935,231978,64512,12,161.923,166.423,167.466,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","1B","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",3200,1,869,2,2,239634,244134,245003,64512,13,175.122,179.622,180.491,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","5H","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",4400,1,1230,2,2,251633,256133,257363,64512,14,187.121,191.621,192.851,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","E3","o","v","i","l",2,1,NA,"switch","red","black","green","nonincentive",4400,1,1064,1,1,264832,269331,270395,64512,15,200.32,204.819,205.883,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","2A","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",3200,1,889,1,1,278031,282530,283419,64512,16,213.519,218.018,218.907,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","A2","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",2000,1,1330,1,1,290029,294529,295859,64512,17,225.517,230.017,231.347,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","6I","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",2000,1,1676,1,1,300828,305328,307004,64512,18,236.316,240.816,242.492,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","B1","o","c","c","n",2,2,NA,NA,"red","black","black","nonincentive",3200,1,1157,2,2,341641,346141,347298,64512,19,277.129,281.629,282.786,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","I6","e","v","c","n",1,1,NA,"stay","red","black","green","nonincentive",2000,1,2034,1,1,353640,358140,360174,64512,20,289.128,293.628,295.662,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","1B","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",4400,0,2082,1,2,364439,368939,371021,64512,21,299.927,304.427,306.509,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","B1","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",3200,1,862,2,2,377638,382138,383000,64512,22,313.126,317.626,318.488,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","3E","o","v","i","l",2,1,NA,"stay","red","black","green","nonincentive",2000,1,1610,1,1,389637,394136,395746,64512,23,325.125,329.624,331.234,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","2A","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",2000,1,863,1,1,400436,404935,405798,64512,24,335.924,340.423,341.286,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","I6","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",4400,1,1812,1,1,411235,415734,417546,64512,25,346.723,351.222,353.034,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","2A","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",3200,1,748,1,1,424434,428933,429681,64512,26,359.922,364.421,365.169,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","D4","e","c","i","n",1,2,NA,"stay","red","black","green","nonincentive",4400,1,944,1,1,436432,440932,441876,64512,27,371.92,376.42,377.364,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","A2","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",2000,1,832,1,1,449631,454131,454963,64512,28,385.119,389.619,390.451,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","D4","e","c","i","l",1,2,NA,"stay","red","black","green","nonincentive",4400,0,3126,1,2,460430,464930,468056,64512,29,395.918,400.418,403.544,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","2B","e","c","i","n",1,2,NA,"switch","red","black","black","nonincentive",4400,1,943,1,1,473629,478129,479072,64512,30,409.117,413.617,414.56,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","H5","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",4400,1,1299,2,2,486828,491327,492626,64512,31,422.316,426.815,428.114,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","4D","e","c","i","n",1,2,NA,"switch","red","black","green","nonincentive",3200,1,644,1,1,500027,504543,505187,64512,32,435.515,440.031,440.675,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","5H","o","c","c","l",2,2,NA,"switch","red","black","green","nonincentive",2000,1,1749,2,2,512042,516542,518291,64512,33,447.53,452.03,453.779,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","A2","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",3200,1,1583,1,1,522841,527341,528924,64512,34,458.329,462.829,464.412,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","1A","o","v","i","n",2,1,NA,"stay","red","black","black","nonincentive",2000,1,1311,2,2,534840,539340,540651,64512,35,470.328,474.828,476.139,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","I6","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",3200,1,1358,1,1,545639,550139,551497,64512,36,481.127,485.627,486.985,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","2A","e","v","c","n",1,1,NA,NA,"red","black","black","nonincentive",2000,1,797,1,1,587635,592135,592932,64512,37,523.123,527.623,528.42,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","A2","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",4400,1,935,1,1,598434,602934,603869,64512,38,533.922,538.422,539.357,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","6I","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",3200,1,1570,1,1,611633,616132,617702,64512,39,547.121,551.62,553.19,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","5H","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",2000,1,1105,2,2,623632,628131,629236,64512,40,559.12,563.619,564.724,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","B1","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",3200,1,1790,2,2,634431,638930,640720,64512,41,569.919,574.418,576.208,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","4D","e","c","i","l",1,2,NA,"switch","red","black","green","nonincentive",4400,1,1863,2,2,646430,650929,652792,64512,42,581.918,586.417,588.28,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","1B","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",4400,1,963,2,2,659628,664128,665091,64512,43,595.116,599.616,600.579,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","H5","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",2000,1,1156,2,2,672827,677327,678483,64512,44,608.315,612.815,613.971,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","4D","e","c","i","n",1,2,NA,"switch","red","black","green","nonincentive",3200,1,1538,1,1,683643,688142,689680,64512,45,619.131,623.63,625.168,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","A1","o","v","i","l",2,1,NA,"switch","red","black","black","nonincentive",2000,1,588,1,1,695642,700141,700729,64512,46,631.13,635.629,636.217,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","A2","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",2000,1,832,1,1,706441,710940,711772,64512,47,641.929,646.428,647.26,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","D4","e","c","i","l",1,2,NA,"switch","red","black","green","nonincentive",4400,1,792,2,2,717240,721739,722531,64512,48,652.728,657.227,658.019,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","2B","e","c","i","l",1,2,NA,"stay","red","black","black","nonincentive",4400,1,899,2,2,730438,734938,735837,64512,49,665.926,670.426,671.325,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","3E","o","v","i","n",2,1,NA,"switch","red","black","green","nonincentive",4400,1,1042,2,2,743637,748137,749179,64512,50,679.125,683.625,684.667,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","H5","o","c","c","n",2,2,NA,"stay","red","black","green","nonincentive",3200,1,1092,2,2,756836,761336,762428,64512,51,692.324,696.824,697.916,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","1B","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",3200,1,1044,2,2,768835,773334,774378,64512,52,704.323,708.822,709.866,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","B1","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",3200,1,1254,2,2,780834,785333,786587,64512,53,716.322,720.821,722.075,28.419,274.43,520.423,246.032,492.026,738.036
"bas","cue",2,"130114","bas_cue_run2_130114","E3","o","v","i","l",2,1,NA,"stay","red","black","green","nonincentive",2000,1,1049,1,1,792833,797332,798381,64512,54,728.321,732.82,733.869,28.419,274.43,520.423,246.032,492.026,738.036
"pro","cue",1,"130114","pro_cue_run1_130114","6I","e","v","c","n",1,1,"yes",NA,"green","black","green","incentive",2000,1,888,1,1,156355,160854,161742,125233,1,31.122,35.621,36.509,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","4D","e","c","i","n",1,2,"yes","stay","green","black","green","incentive",4400,1,513,1,1,167153,171653,172166,125233,2,41.92,46.42,46.933,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","5H","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",4400,1,783,2,2,180351,184851,185634,125233,3,55.118,59.618,60.401,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","B1","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",4400,1,758,2,2,193549,198049,198807,125233,4,68.316,72.816,73.574,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","H5","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",3200,1,690,2,2,206748,211247,211937,125233,5,81.515,86.014,86.704,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","A2","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",2000,1,756,1,1,218746,223245,224001,125233,6,93.513,98.012,98.768,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","B2","e","c","i","n",1,2,NA,"stay","red","black","black","nonincentive",3200,1,643,1,1,229561,234060,234703,125233,7,104.328,108.827,109.47,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","2A","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",2000,1,752,1,1,241559,246058,246810,125233,8,116.326,120.825,121.577,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","1A","o","v","i","l",2,1,NA,"switch","red","black","black","nonincentive",3200,1,579,1,1,252358,256857,257436,125233,9,127.125,131.624,132.203,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","D4","e","c","i","n",1,2,"yes","switch","green","black","green","incentive",4400,1,874,1,1,264356,268855,269729,125233,10,139.123,143.622,144.496,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","A2","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",3200,1,637,1,1,277554,282053,282690,125233,11,152.321,156.82,157.457,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","D4","e","c","i","l",1,2,"yes","stay","green","black","green","incentive",4400,1,717,2,2,289552,294051,294768,125233,12,164.319,168.818,169.535,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","1B","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",2000,1,688,2,2,302750,307250,307938,125233,13,177.517,182.017,182.705,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","I6","e","v","c","l",1,1,"yes","switch","green","black","green","incentive",2000,1,828,1,1,313549,318048,318876,125233,14,188.316,192.815,193.643,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","E3","o","v","i","l",2,1,"yes","stay","green","black","green","incentive",4400,1,882,1,1,324347,328846,329728,125233,15,199.114,203.613,204.495,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","1B","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",3200,1,1052,2,2,337545,342061,343113,125233,16,212.312,216.828,217.88,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","B1","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",3200,1,853,2,2,349560,354059,354912,125233,17,224.327,228.826,229.679,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","I6","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",2000,1,1075,1,1,361558,366058,367133,125233,18,236.325,240.825,241.9,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","1B","o","c","c","l",2,2,NA,NA,"red","black","black","nonincentive",3200,1,861,2,2,402352,406852,407713,125233,19,277.119,281.619,282.48,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","3E","o","v","i","n",2,1,"yes","switch","green","black","green","incentive",4400,1,809,2,2,414351,418850,419659,125233,20,289.118,293.617,294.426,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","5H","o","c","c","n",2,2,"yes","stay","green","black","green","incentive",2000,1,581,2,2,427549,432048,432629,125233,21,302.316,306.815,307.396,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","1B","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",4400,1,989,2,2,438347,442846,443835,125233,22,313.114,317.613,318.602,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","I6","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",2000,1,1219,1,1,451545,456061,457280,125233,23,326.312,330.828,332.047,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","2A","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",4400,1,775,1,1,462360,466860,467635,125233,24,337.127,341.627,342.402,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","2A","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",2000,1,786,1,1,475558,480058,480844,125233,25,350.325,354.825,355.611,28.422,274.42,520.417,246.024,492.021,738.035
"pro","cue",1,"130114","pro_cue_run1_130114","D4","e","c","i","l",1,2,"yes","stay","green","black","green","incentive",3200,1,680,2,2,486357,490856,491536,125233,26,361.124,365.623,366.303,28.422,274.42,520.417,246.024,492.021,738.035
