"session","task","run","subj","name","trial.type","load","numtrials","probe","iti","acc","rt","resp","cresp","time.cue.onset.abs","time.target.onset.abs","time.rt.abs","time.scan.start","trial.num","time.cue.onset","time.target.onset","time.rt","time.block1.on","time.block2.on","time.block3.on","time.block1.off","time.block2.off","time.block3.off"
"bas","ste",2,"672756","bas_ste_run2_672756","NP",8,2,"kids",1600,0,1001,1,2,244781,253581,254582,42352,14,202.429,211.229,212.23,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","RN",7,1,"jars",4000,0,1191,2,1,256768,265568,266759,42352,15,214.416,223.216,224.407,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NP",5,3,"harp",2800,1,985,2,2,301168,309968,310953,42352,16,258.816,267.616,268.601,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NN",8,2,"sled",4000,1,1058,1,1,314381,323181,324239,42352,17,272.029,280.829,281.887,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","RN",8,1,"house",1600,0,922,2,1,328781,337581,338503,42352,18,286.429,295.229,296.151,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NP",5,3,"store",1600,1,768,2,2,340768,349568,350336,42352,19,298.416,307.216,307.984,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","RN",5,1,"soil",2800,0,0,NA,1,352781,361581,0,42352,20,310.429,319.229,-42.352,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NN",6,1,"zebra",2800,1,601,1,1,365981,374781,375382,42352,21,323.629,332.429,333.03,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NP",8,2,"action",4000,1,834,2,2,379168,387968,388802,42352,22,336.816,345.616,346.45,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NN",7,1,"poison",1600,1,1123,1,1,393581,402381,403504,42352,23,351.229,360.029,361.152,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NN",5,2,"heaven",2800,1,617,1,1,405581,414381,414998,42352,24,363.229,372.029,372.646,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NP",8,2,"text",4000,1,442,2,2,418768,427568,428010,42352,25,376.416,385.216,385.658,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NP",5,3,"others",4000,1,886,2,2,433181,441981,442867,42352,26,390.829,399.629,400.515,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NP",7,2,"crime",1600,0,1011,1,2,447581,456381,457392,42352,27,405.229,414.029,415.04,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NN",5,2,"barber",4000,1,872,1,1,459568,468368,469240,42352,28,417.216,426.016,426.888,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NN",8,2,"steel",2800,1,1048,1,1,473981,482781,483829,42352,29,431.629,440.429,441.477,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NP",7,2,"cherry",1600,1,429,2,2,487181,495981,496410,42352,30,444.829,453.629,454.058,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NN",7,2,"book",2800,1,823,1,1,529181,537981,538804,42352,31,486.829,495.629,496.452,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NP",7,1,"photo",2800,1,822,2,2,542368,551168,551990,42352,32,500.016,508.816,509.638,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NP",6,1,"profit",4000,1,847,2,2,555581,564381,565228,42352,33,513.229,522.029,522.876,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NN",7,2,"word",1600,0,1377,2,1,569981,578781,580158,42352,34,527.629,536.429,537.806,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NP",8,3,"paper",1600,1,848,2,2,581968,590768,591616,42352,35,539.616,548.416,549.264,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NP",8,3,"pony",4000,0,1186,1,2,593968,602781,603967,42352,36,551.616,560.429,561.615,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NP",5,3,"fluid",2800,1,720,2,2,608381,617181,617901,42352,37,566.029,574.829,575.549,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NN",8,1,"church",4000,1,1962,1,1,621568,630368,632330,42352,38,579.216,588.016,589.978,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NN",5,2,"story",4000,1,708,1,1,635981,644781,645489,42352,39,593.629,602.429,603.137,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NP",5,3,"yard",4000,1,755,2,2,650381,659181,659936,42352,40,608.029,616.829,617.584,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","RN",5,1,"owner",1600,1,842,1,1,664768,673568,674410,42352,41,622.416,631.216,632.058,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NP",5,3,"honey",2800,1,886,2,2,676781,685581,686467,42352,42,634.429,643.229,644.115,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NN",6,1,"cows",2800,1,855,1,1,689981,698781,699636,42352,43,647.629,656.429,657.284,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NP",8,3,"pilot",1600,1,1514,2,2,703168,711968,713482,42352,44,660.816,669.616,671.13,28.429,256.416,484.429,228.029,456.043,684.043
"bas","ste",2,"672756","bas_ste_run2_672756","NN",5,2,"train",1600,1,691,1,1,715168,723981,724672,42352,45,672.816,681.629,682.32,28.429,256.416,484.429,228.029,456.043,684.043
"pro","ste",1,"672756","pro_ste_run1_672756","NN",2,2,"vision",2800,0,0,NA,1,127129,135916,0,96293,1,30.836,39.623,-96.293,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",5,3,"park",1600,1,1259,2,2,140316,149116,150375,96293,2,44.023,52.823,54.082,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NN",4,1,"idea",4000,1,965,1,1,152329,161129,162094,96293,3,56.036,64.836,65.801,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",5,3,"boiler",2800,1,887,2,2,166729,175529,176416,96293,4,70.436,79.236,80.123,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",3,2,"ranch",4000,1,1068,2,2,179916,188716,189784,96293,5,83.623,92.423,93.491,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NN",5,2,"deed",4000,1,1024,1,1,194329,203129,204153,96293,6,98.036,106.836,107.86,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NN",2,2,"access",1600,1,814,1,1,208729,217516,218330,96293,7,112.436,121.223,122.037,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",4,1,"ways",1600,1,1259,2,2,220716,229516,230775,96293,8,124.423,133.223,134.482,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","RN",5,1,"keeper",1600,1,1332,1,1,232729,241529,242861,96293,9,136.436,145.236,146.568,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NN",5,2,"item",2800,1,617,1,1,244729,253529,254146,96293,10,148.436,157.236,157.853,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NN",3,1,"hope",4000,1,716,1,1,257916,266716,267432,96293,11,161.623,170.423,171.139,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",5,3,"parent",4000,1,969,2,2,272329,281129,282098,96293,12,176.036,184.836,185.805,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",2,2,"dryer",1600,1,598,2,2,286729,295529,296127,96293,13,190.436,199.236,199.834,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",2,2,"suit",2800,1,744,2,2,298716,307516,308260,96293,14,202.423,211.223,211.967,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",3,2,"nail",2800,1,703,2,2,311930,320730,321433,96293,15,215.637,224.437,225.14,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",5,3,"menu",4000,1,654,2,2,355130,363930,364584,96293,16,258.837,267.637,268.291,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NN",5,2,"rage",1600,1,699,1,1,369530,378330,379029,96293,17,273.237,282.037,282.736,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NN",2,2,"laser",1600,1,976,1,1,381516,390316,391292,96293,18,285.223,294.023,294.999,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",2,3,"wool",4000,1,750,2,2,393530,402330,403080,96293,19,297.237,306.037,306.787,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",5,3,"color",4000,1,604,2,2,407930,416730,417334,96293,20,311.637,320.437,321.041,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",3,2,"saint",1600,1,562,2,2,422316,431116,431678,96293,21,326.023,334.823,335.385,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NN",4,1,"critic",2800,1,666,1,1,434330,443130,443796,96293,22,338.037,346.837,347.503,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NN",5,2,"roses",2800,1,503,1,1,447530,456330,456833,96293,23,351.237,360.037,360.54,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NN",3,1,"rumor",2800,1,670,1,1,460716,469516,470186,96293,24,364.423,373.223,373.893,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",3,2,"heel",2800,1,631,2,2,473930,482730,483361,96293,25,377.637,386.437,387.068,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","RN",5,1,"shell",2800,1,821,1,1,487130,495930,496751,96293,26,390.837,399.637,400.458,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",5,3,"review",1600,1,652,2,2,500316,509116,509768,96293,27,404.023,412.823,413.475,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NN",2,2,"rash",4000,1,570,1,1,512316,521130,521700,96293,28,416.023,424.837,425.407,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",2,3,"chip",4000,1,526,2,2,526730,535530,536056,96293,29,430.437,439.237,439.763,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",2,3,"parade",1600,1,661,2,2,541116,549916,550577,96293,30,444.823,453.623,454.284,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",4,1,"verse",1600,1,1050,2,2,583116,591916,592966,96293,31,486.823,495.623,496.673,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NN",3,2,"torch",1600,1,643,1,1,595117,603930,604573,96293,32,498.824,507.637,508.28,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NN",5,2,"deal",4000,1,1171,1,1,607130,615930,617101,96293,33,510.837,519.637,520.808,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",5,3,"clay",4000,1,414,2,2,621530,630317,630731,96293,34,525.237,534.024,534.438,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",5,3,"forest",2800,1,1181,2,2,635930,644730,645911,96293,35,539.637,548.437,549.618,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",3,1,"charge",1600,1,914,2,2,649130,657930,658844,96293,36,552.837,561.637,562.551,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NN",2,2,"moose",4000,1,548,1,1,661130,669917,670465,96293,37,564.837,573.624,574.172,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","RN",5,1,"chest",2800,1,892,1,1,675517,684330,685222,96293,38,579.224,588.037,588.929,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",2,2,"paste",1600,1,709,2,2,688730,697530,698239,96293,39,592.437,601.237,601.946,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NN",3,2,"donor",4000,1,598,1,1,700730,709517,710115,96293,40,604.437,613.224,613.822,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",5,3,"advice",2800,1,604,2,2,715117,723930,724534,96293,41,618.824,627.637,628.241,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NN",2,2,"work",1600,1,673,1,1,728330,737130,737803,96293,42,632.037,640.837,641.51,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","RN",2,1,"bags",2800,1,790,1,1,740330,749117,749907,96293,43,644.037,652.824,653.614,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NN",5,2,"group",2800,1,795,1,1,753517,762330,763125,96293,44,657.224,666.037,666.832,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",1,"672756","pro_ste_run1_672756","NP",2,2,"guys",4000,1,1030,2,2,766730,775530,776560,96293,45,670.437,679.237,680.267,28.436,256.437,484.437,228.037,456.023,684.037
"pro","ste",2,"672756","pro_ste_run2_672756","NN",4,1,"campus",2800,1,768,1,1,69349,78149,78917,38520,1,30.829,39.629,40.397,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",5,3,"snap",4000,1,678,2,2,82549,91349,92027,38520,2,44.029,52.829,53.507,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",4,1,"belief",2800,1,878,2,2,96936,105736,106614,38520,3,58.416,67.216,68.094,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",3,1,"drip",1600,1,609,2,2,110149,118949,119558,38520,4,71.629,80.429,81.038,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",2,2,"bottle",2800,1,464,2,2,122149,130949,131413,38520,5,83.629,92.429,92.893,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","RN",5,1,"level",1600,0,658,2,1,135336,144136,144794,38520,6,96.816,105.616,106.274,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NN",2,2,"spice",4000,1,756,1,1,147349,156149,156905,38520,7,108.829,117.629,118.385,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NN",2,2,"coal",1600,1,605,1,1,161749,170549,171154,38520,8,123.229,132.029,132.634,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NN",3,1,"film",2800,1,556,1,1,173736,182536,183092,38520,9,135.216,144.016,144.572,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","RN",3,1,"singer",1600,1,881,1,1,186936,195749,196630,38520,10,148.416,157.229,158.11,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NN",5,2,"herd",4000,1,661,1,1,198949,207749,208410,38520,11,160.429,169.229,169.89,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",5,3,"flight",4000,1,525,2,2,213349,222136,222661,38520,12,174.829,183.616,184.141,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",2,2,"quote",1600,1,558,2,2,227736,236549,237107,38520,13,189.216,198.029,198.587,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NN",5,2,"fury",2800,1,671,1,1,239749,248549,249220,38520,14,201.229,210.029,210.7,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",5,3,"stroke",4000,0,696,1,2,252949,261736,262432,38520,15,214.429,223.216,223.912,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",3,2,"gold",1600,1,675,2,2,297336,306136,306811,38520,16,258.816,267.616,268.291,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",3,2,"sailor",2800,1,741,2,2,309349,318149,318890,38520,17,270.829,279.629,280.37,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",5,3,"thing",4000,1,673,2,2,322549,331349,332022,38520,18,284.029,292.829,293.502,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NN",5,2,"kids",4000,1,651,1,1,336936,345736,346387,38520,19,298.416,307.216,307.867,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","RN",2,1,"onion",1600,0,0,NA,1,351349,360149,0,38520,20,312.829,321.629,-38.52,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",5,3,"grill",4000,1,921,2,2,363349,372149,373070,38520,21,324.829,333.629,334.55,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NN",4,1,"barber",2800,1,641,1,1,377736,386536,387177,38520,22,339.216,348.016,348.657,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NN",2,2,"flaw",2800,0,778,2,1,390949,399749,400527,38520,23,352.429,361.229,362.007,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NN",3,1,"grain",2800,1,686,1,1,404149,412949,413635,38520,24,365.629,374.429,375.115,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",2,2,"nerve",4000,1,778,2,2,417336,426136,426914,38520,25,378.816,387.616,388.394,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",5,3,"class",1600,1,871,2,2,431749,440549,441420,38520,26,393.229,402.029,402.9,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NN",2,2,"tally",2800,1,830,1,1,443749,452549,453379,38520,27,405.229,414.029,414.859,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",2,2,"photo",1600,1,407,2,2,456936,465736,466143,38520,28,418.416,427.216,427.623,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NN",5,2,"zebra",4000,1,605,1,1,468936,477749,478354,38520,29,430.416,439.229,439.834,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","RN",5,1,"pupil",1600,1,721,1,1,483349,492149,492870,38520,30,444.829,453.629,454.35,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NN",2,1,"list",2800,1,604,1,1,525350,534150,534754,38520,31,486.83,495.63,496.234,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",3,1,"tissue",1600,1,951,2,2,538536,547336,548287,38520,32,500.016,508.816,509.767,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",2,3,"point",4000,1,795,2,2,550536,559350,560145,38520,33,512.016,520.83,521.625,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NN",5,2,"output",1600,1,601,1,1,564950,573750,574351,38520,34,526.43,535.23,535.831,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",5,3,"finger",4000,0,1531,1,2,576950,585736,587267,38520,35,538.43,547.216,548.747,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",2,3,"grace",1600,1,569,2,2,591336,600150,600719,38520,36,552.816,561.63,562.199,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NN",3,2,"filter",1600,1,499,1,1,603350,612150,612649,38520,37,564.83,573.63,574.129,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",5,3,"click",2800,1,1144,2,2,615350,624136,625280,38520,38,576.83,585.616,586.76,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NN",3,2,"cows",2800,1,603,1,1,628536,637350,637953,38520,39,590.016,598.83,599.433,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","RN",5,1,"need",4000,1,999,1,1,641750,650550,651549,38520,40,603.23,612.03,613.029,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",5,3,"void",2800,1,811,2,2,656150,664936,665747,38520,41,617.63,626.416,627.227,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",2,3,"talent",4000,1,642,2,2,669336,678150,678792,38520,42,630.816,639.63,640.272,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NP",4,1,"clown",1600,1,736,2,2,683750,692550,693286,38520,43,645.23,654.03,654.766,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NN",5,2,"signal",4000,1,854,1,1,695750,704536,705390,38520,44,657.23,666.016,666.87,28.429,256.429,484.43,228.029,456.043,684.03
"pro","ste",2,"672756","pro_ste_run2_672756","NN",4,1,"grip",2800,1,628,1,1,710136,718950,719578,38520,45,671.616,680.43,681.058,28.429,256.429,484.43,228.029,456.043,684.03
"rea","ste",1,"672756","rea_ste_run1_672756","NP",8,2,"brow",1600,1,498,2,2,117510,126310,126808,86690,1,30.82,39.62,40.118,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","RN",5,2,"jets",1600,1,894,1,1,129510,138296,139190,86690,2,42.82,51.606,52.5,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","NP",5,3,"touch",2800,1,1910,2,2,141496,150310,152220,86690,3,54.806,63.62,65.53,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","NP",5,3,"pound",4000,1,1322,2,2,154710,163510,164832,86690,4,68.02,76.82,78.142,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","RN",7,1,"rivals",2800,0,1443,2,1,169110,177896,179339,86690,5,82.42,91.206,92.649,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","NP",6,1,"name",1600,0,1398,1,2,182296,191110,192508,86690,6,95.606,104.42,105.818,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","NP",7,2,"world",1600,1,933,2,2,194310,203110,204043,86690,7,107.62,116.42,117.353,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","RN",8,2,"marker",4000,1,1167,1,1,206310,215096,216263,86690,8,119.62,128.406,129.573,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","NP",5,3,"wife",4000,1,761,2,2,220696,229510,230271,86690,9,134.006,142.82,143.581,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","RN",5,2,"paper",1600,1,873,1,1,235110,243910,244783,86690,10,148.42,157.22,158.093,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","NN",5,1,"chin",2800,1,606,1,1,247110,255896,256502,86690,11,160.42,169.206,169.812,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","NP",7,2,"grill",4000,0,1135,1,2,260296,269110,270245,86690,12,173.606,182.42,183.555,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","RN",8,2,"rhyme",2800,1,940,1,1,274710,283510,284450,86690,13,188.02,196.82,197.76,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","NP",8,2,"goods",4000,1,765,2,2,287910,296696,297461,86690,14,201.22,210.006,210.771,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","RN",6,1,"reign",2800,1,1015,1,1,302297,311110,312125,86690,15,215.607,224.42,225.435,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","NP",5,3,"harbor",1600,1,1568,2,2,345497,354310,355878,86690,16,258.807,267.62,269.188,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","RN",7,1,"boat",1600,0,933,2,1,357510,366310,367243,86690,17,270.82,279.62,280.553,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","RN",8,2,"hour",4000,0,796,2,1,369510,378297,379093,86690,18,282.82,291.607,292.403,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","NP",8,3,"tongue",4000,0,816,1,2,383897,392710,393526,86690,19,297.207,306.02,306.836,28.42,256.407,484.42,228.033,456.02,684.034
"rea","ste",1,"672756","rea_ste_run1_672756","RN",6,1,"beam",2800,1,936,1,1,398310,407110,408046,86690,20,311.62,320.42,321.356,28.42,256.407,484.42,228.033,456.02,684.034
