task,subj,wave,session,trialtype,cresp,resp,acc,rt,trialnum,hilo,hilo_all
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,1012,22,,lo
Cuedts,DMCC8033964,wave2,baseline,InConInc,2,2,1,703,23,hi,hi
Cuedts,DMCC8033964,wave2,baseline,InConInc,1,1,1,732,24,hi,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,840,25,,lo
Cuedts,DMCC8033964,wave2,baseline,InConInc,2,2,1,1029,26,hi,hi
Cuedts,DMCC8033964,wave2,baseline,InConNoInc,2,2,1,726,27,,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,649,28,,lo
Cuedts,DMCC8033964,wave2,baseline,InConInc,2,2,1,893,29,hi,hi
Cuedts,DMCC8033964,wave2,baseline,InConNoInc,2,2,1,924,30,,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,679,31,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,660,32,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,832,33,,lo
Cuedts,DMCC8033964,wave2,baseline,InConInc,2,2,1,1036,34,hi,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,715,35,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,765,36,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,968,37,,lo
Cuedts,DMCC8033964,wave2,baseline,InConInc,1,1,1,875,38,hi,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,882,39,,lo
Cuedts,DMCC8033964,wave2,baseline,InConInc,1,1,1,641,40,hi,hi
Cuedts,DMCC8033964,wave2,baseline,InConInc,2,2,1,832,41,hi,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,822,42,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,903,43,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,1121,44,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,771,45,,lo
Cuedts,DMCC8033964,wave2,baseline,InConNoInc,2,2,1,866,46,,hi
Cuedts,DMCC8033964,wave2,baseline,ConInc,2,2,1,1022,47,lo,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,760,48,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,712,49,,lo
Cuedts,DMCC8033964,wave2,baseline,InConInc,2,2,1,798,50,hi,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,871,51,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,732,52,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,757,53,,lo
Cuedts,DMCC8033964,wave2,baseline,InConInc,1,1,1,812,54,hi,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,768,55,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,667,56,,lo
Cuedts,DMCC8033964,wave2,baseline,InConInc,1,1,1,747,57,hi,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,810,58,,lo
Cuedts,DMCC8033964,wave2,baseline,InConInc,2,2,1,949,59,hi,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,701,60,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,815,61,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,648,62,,lo
Cuedts,DMCC8033964,wave2,baseline,ConInc,1,1,1,1480,63,lo,lo
Cuedts,DMCC8033964,wave2,baseline,InConInc,2,2,1,761,64,hi,hi
Cuedts,DMCC8033964,wave2,baseline,InConInc,2,2,1,747,65,hi,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,666,66,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,988,67,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,681,68,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,747,69,,lo
Cuedts,DMCC8033964,wave2,baseline,InConInc,1,1,1,665,70,hi,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,719,71,,lo
Cuedts,DMCC8033964,wave2,baseline,InConNoInc,2,2,1,861,72,,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,702,73,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,743,74,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,948,75,,lo
Cuedts,DMCC8033964,wave2,baseline,InConInc,2,2,1,1017,76,hi,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,701,77,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,698,78,,lo
Cuedts,DMCC8033964,wave2,baseline,ConInc,1,1,1,699,79,lo,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,671,80,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,734,81,,lo
Cuedts,DMCC8033964,wave2,baseline,InConNoInc,1,1,1,633,82,,hi
Cuedts,DMCC8033964,wave2,baseline,InConInc,1,1,1,653,83,hi,hi
Cuedts,DMCC8033964,wave2,baseline,ConInc,2,2,1,777,84,lo,lo
Cuedts,DMCC8033964,wave2,baseline,InConInc,1,1,1,714,85,hi,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,617,86,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,689,87,,lo
Cuedts,DMCC8033964,wave2,baseline,InConNoInc,2,2,1,737,88,,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,721,89,,lo
Cuedts,DMCC8033964,wave2,baseline,InConInc,1,1,1,663,90,hi,hi
Cuedts,DMCC8033964,wave2,baseline,InConInc,1,1,1,669,91,hi,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,540,92,,lo
Cuedts,DMCC8033964,wave2,baseline,InConNoInc,1,1,1,618,93,,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,702,94,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,622,95,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,586,96,,lo
Cuedts,DMCC8033964,wave2,baseline,InConInc,2,2,1,726,97,hi,hi
Cuedts,DMCC8033964,wave2,baseline,InConNoInc,2,2,1,651,98,,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,658,99,,lo
Cuedts,DMCC8033964,wave2,baseline,InConInc,2,2,1,944,100,hi,hi
Cuedts,DMCC8033964,wave2,baseline,InConInc,2,2,1,917,101,hi,hi
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,720,102,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,855,103,,lo
Cuedts,DMCC8033964,wave2,baseline,ConInc,2,2,1,693,104,lo,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,2,2,1,918,105,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,876,106,,lo
Cuedts,DMCC8033964,wave2,baseline,ConNoInc,1,1,1,784,107,,lo
Cuedts,DMCC8033964,wave2,baseline,InConInc,1,1,1,856,108,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,686,1,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,455,2,,lo
Cuedts,DMCC8033964,wave2,proactive,ConInc,1,2,0,439,3,lo,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,1,1,1,477,4,hi,hi
Cuedts,DMCC8033964,wave2,proactive,InConInc,1,1,1,459,5,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,640,6,,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,1,1,1,470,7,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,589,8,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,519,9,,lo
Cuedts,DMCC8033964,wave2,proactive,ConInc,1,1,1,488,10,lo,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,488,11,,lo
Cuedts,DMCC8033964,wave2,proactive,InConNoInc,1,1,1,633,12,,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,409,13,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,401,14,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,462,15,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,560,16,,lo
Cuedts,DMCC8033964,wave2,proactive,InConNoInc,1,1,1,478,17,,hi
Cuedts,DMCC8033964,wave2,proactive,InConInc,2,2,1,588,18,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,467,19,,lo
Cuedts,DMCC8033964,wave2,proactive,ConInc,2,2,1,527,20,lo,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,509,21,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,471,22,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,565,23,,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,2,2,1,574,24,hi,hi
Cuedts,DMCC8033964,wave2,proactive,InConInc,1,1,1,457,25,hi,hi
Cuedts,DMCC8033964,wave2,proactive,InConNoInc,2,2,1,504,26,,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,520,27,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,530,28,,lo
Cuedts,DMCC8033964,wave2,proactive,InConNoInc,2,2,1,511,29,,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,604,30,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,468,31,,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,2,2,1,449,32,hi,hi
Cuedts,DMCC8033964,wave2,proactive,InConInc,2,2,1,532,33,hi,hi
Cuedts,DMCC8033964,wave2,proactive,InConInc,2,2,1,480,34,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,522,35,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,536,36,,lo
Cuedts,DMCC8033964,wave2,proactive,ConInc,2,2,1,475,37,lo,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,571,38,,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,2,2,1,500,39,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,518,40,,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,1,1,1,516,41,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,526,42,,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,2,2,1,512,43,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,465,44,,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,1,1,1,517,45,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,567,46,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,834,47,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,441,48,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,541,49,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,554,50,,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,1,1,1,561,51,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,509,52,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,546,53,,lo
Cuedts,DMCC8033964,wave2,proactive,InConNoInc,2,2,1,624,54,,hi
Cuedts,DMCC8033964,wave2,proactive,InConInc,2,2,1,513,55,hi,hi
Cuedts,DMCC8033964,wave2,proactive,InConNoInc,2,2,1,502,56,,hi
Cuedts,DMCC8033964,wave2,proactive,InConInc,1,1,1,609,57,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,541,58,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,617,59,,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,2,2,1,509,60,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,572,61,,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,2,2,1,500,62,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,508,63,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,1,0,555,64,,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,1,1,1,482,65,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,600,66,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,565,67,,lo
Cuedts,DMCC8033964,wave2,proactive,ConInc,1,1,1,494,68,lo,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,567,69,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,531,70,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,571,71,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,669,72,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,561,73,,lo
Cuedts,DMCC8033964,wave2,proactive,ConInc,2,2,1,525,74,lo,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,1,1,1,712,75,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,480,76,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,523,77,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,512,78,,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,1,1,1,506,79,hi,hi
Cuedts,DMCC8033964,wave2,proactive,InConNoInc,2,2,1,527,80,,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,665,81,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,493,82,,lo
Cuedts,DMCC8033964,wave2,proactive,InConNoInc,1,1,1,510,83,,hi
Cuedts,DMCC8033964,wave2,proactive,InConInc,1,1,1,542,84,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConInc,1,1,1,614,85,lo,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,513,86,,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,2,2,1,526,87,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,809,88,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,502,89,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,766,90,,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,1,1,1,480,91,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,553,92,,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,1,1,1,544,93,hi,hi
Cuedts,DMCC8033964,wave2,proactive,InConInc,2,2,1,552,94,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConInc,2,2,1,723,95,lo,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,555,96,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,606,97,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,526,98,,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,2,2,1,553,99,hi,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,536,100,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,558,101,,lo
Cuedts,DMCC8033964,wave2,proactive,InConInc,2,2,1,585,102,hi,hi
Cuedts,DMCC8033964,wave2,proactive,InConNoInc,2,2,1,588,103,,hi
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,595,104,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,2,2,1,586,105,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,601,106,,lo
Cuedts,DMCC8033964,wave2,proactive,ConNoInc,1,1,1,578,107,,lo
Cuedts,DMCC8033964,wave2,proactive,InConNoInc,1,1,1,628,108,,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,510,1,,lo
Cuedts,DMCC8033964,wave2,reactive,InConNoInc,1,1,1,525,2,,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,573,3,,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,1,1,1,644,4,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConInc,1,1,1,590,5,lo,lo
Cuedts,DMCC8033964,wave2,reactive,InConNoInc,1,1,1,647,6,,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,589,7,,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,1,1,1,562,8,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,564,9,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,481,10,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,542,11,,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,2,2,1,739,12,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,790,13,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,551,14,,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,1,1,1,500,15,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,499,16,,lo
Cuedts,DMCC8033964,wave2,reactive,ConInc,1,1,1,530,17,lo,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,557,18,,lo
Cuedts,DMCC8033964,wave2,reactive,InConNoInc,2,2,1,513,19,,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,717,20,,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,2,2,1,656,21,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,557,22,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,550,23,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,572,24,,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,2,2,1,561,25,hi,hi
Cuedts,DMCC8033964,wave2,reactive,InConInc,1,1,1,546,26,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,668,27,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,596,28,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,566,29,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,575,30,,lo
Cuedts,DMCC8033964,wave2,reactive,ConInc,2,2,1,567,31,lo,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,534,32,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,511,33,,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,2,2,1,758,34,hi,hi
Cuedts,DMCC8033964,wave2,reactive,InConNoInc,2,2,1,561,35,,hi
Cuedts,DMCC8033964,wave2,reactive,InConInc,2,2,1,577,36,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,569,37,,lo
Cuedts,DMCC8033964,wave2,reactive,InConNoInc,2,2,1,526,38,,hi
Cuedts,DMCC8033964,wave2,reactive,InConInc,2,2,1,629,39,hi,hi
Cuedts,DMCC8033964,wave2,reactive,InConInc,1,1,1,514,40,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,554,41,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,606,42,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,695,43,,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,2,2,1,725,44,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,857,45,,lo
Cuedts,DMCC8033964,wave2,reactive,ConInc,2,2,1,675,46,lo,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,583,47,,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,1,1,1,613,48,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,590,49,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,586,50,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,571,51,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,597,52,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,556,53,,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,1,1,1,597,54,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConInc,1,1,1,665,55,lo,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,1,1,1,569,56,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,512,57,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,682,58,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,535,59,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,588,60,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,570,61,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,598,62,,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,2,2,1,608,63,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,609,64,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,577,65,,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,2,2,1,652,66,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,766,67,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,575,68,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,1011,69,,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,1,1,1,698,70,hi,hi
Cuedts,DMCC8033964,wave2,reactive,InConNoInc,2,2,1,603,71,,hi
Cuedts,DMCC8033964,wave2,reactive,InConInc,2,2,1,588,72,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,568,73,,lo
Cuedts,DMCC8033964,wave2,reactive,ConInc,2,2,1,776,74,lo,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,662,75,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,589,76,,lo
Cuedts,DMCC8033964,wave2,reactive,InConNoInc,2,2,1,851,77,,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,567,78,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,862,79,,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,2,2,1,657,80,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,579,81,,lo
Cuedts,DMCC8033964,wave2,reactive,InConNoInc,1,1,1,653,82,,hi
Cuedts,DMCC8033964,wave2,reactive,InConInc,1,1,1,592,83,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,617,84,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,667,85,,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,1,1,1,855,86,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConInc,1,1,1,743,87,lo,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,1127,88,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,627,89,,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,1,1,1,615,90,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConInc,2,2,1,690,91,lo,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,2,2,1,627,92,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,572,93,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,505,94,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,564,95,,lo
Cuedts,DMCC8033964,wave2,reactive,InConNoInc,2,2,1,692,96,,hi
Cuedts,DMCC8033964,wave2,reactive,InConNoInc,1,2,0,636,97,,hi
Cuedts,DMCC8033964,wave2,reactive,InConInc,1,1,1,654,98,hi,hi
Cuedts,DMCC8033964,wave2,reactive,InConInc,2,2,1,843,99,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,669,100,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,645,101,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,629,102,,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,1,1,1,625,103,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,1,1,1,633,104,,lo
Cuedts,DMCC8033964,wave2,reactive,InConInc,2,2,1,677,105,hi,hi
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,810,106,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,718,107,,lo
Cuedts,DMCC8033964,wave2,reactive,ConNoInc,2,2,1,625,108,,lo
Cuedts,DMCC8033964,wave3,baseline,InConInc,1,1,1,575,1,hi,hi
Cuedts,DMCC8033964,wave3,baseline,ConNoInc,1,1,1,563,2,,lo
Cuedts,DMCC8033964,wave3,baseline,ConNoInc,2,2,1,750,3,,lo
Cuedts,DMCC8033964,wave3,baseline,InConNoInc,1,1,1,645,4,,hi
Cuedts,DMCC8033964,wave3,baseline,ConNoInc,2,2,1,637,5,,lo
Cuedts,DMCC8033964,wave3,baseline,InConNoInc,1,1,1,642,6,,hi
Cuedts,DMCC8033964,wave3,baseline,ConNoInc,1,1,1,588,7,,lo
Cuedts,DMCC8033964,wave3,baseline,ConNoInc,2,2,1,662,8,,lo
Cuedts,DMCC8033964,wave3,baseline,InConInc,2,2,1,610,9,hi,hi
Cuedts,DMCC8033964,wave3,baseline,ConNoInc,2,2,1,600,10,,lo
Cuedts,DMCC8033964,wave3,baseline,ConInc,1,1,1,861,11,lo,lo
Cuedts,DMCC8033964,wave3,baseline,ConNoInc,1,1,1,554,12,,lo
Cuedts,DMCC8033964,wave3,baseline,InConInc,1,1,1,655,13,hi,hi
Cuedts,DMCC8033964,wave3,baseline,ConNoInc,2,2,1,737,14,,lo
Cuedts,DMCC8033964,wave3,baseline,ConInc,1,1,1,695,15,lo,lo
Cuedts,DMCC8033964,wave3,baseline,ConNoInc,2,2,1,798,16,,lo
Cuedts,DMCC8033964,wave3,baseline,ConNoInc,1,1,1,576,17,,lo
Cuedts,DMCC8033964,wave3,baseline,InConInc,1,1,1,745,18,hi,hi
Cuedts,DMCC8033964,wave3,baseline,ConNoInc,1,1,1,728,19,,lo
Cuedts,DMCC8033964,wave3,baseline,InConInc,1,1,1,656,20,hi,hi
Cuedts,DMCC8033964,wave3,baseline,InConInc,2,2,1,610,21,hi,hi
