task,subj,wave,session,trialtype,cresp,resp,acc,rt,trialnum,hilo,hilo_all
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,996,20,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,1433,21,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,1041,22,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,997,23,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,1022,24,,lo
Cuedts,DMCC8760894,wave1,baseline,InConNoInc,2,2,1,1304,25,,hi
Cuedts,DMCC8760894,wave1,baseline,InConInc,2,1,0,1051,26,hi,hi
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,982,27,,lo
Cuedts,DMCC8760894,wave1,baseline,InConInc,2,2,1,1301,28,hi,hi
Cuedts,DMCC8760894,wave1,baseline,ConInc,2,2,1,945,29,lo,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,,0,0,30,,lo
Cuedts,DMCC8760894,wave1,baseline,InConInc,1,1,1,1330,31,hi,hi
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,969,32,,lo
Cuedts,DMCC8760894,wave1,baseline,InConInc,2,2,1,1175,33,hi,hi
Cuedts,DMCC8760894,wave1,baseline,InConInc,2,2,1,1549,34,hi,hi
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,1368,35,,lo
Cuedts,DMCC8760894,wave1,baseline,InConNoInc,2,2,1,1041,36,,hi
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,774,37,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,1227,38,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,1,0,1654,39,,lo
Cuedts,DMCC8760894,wave1,baseline,InConNoInc,2,2,1,1431,40,,hi
Cuedts,DMCC8760894,wave1,baseline,InConInc,1,1,1,1350,41,hi,hi
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,910,42,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,803,43,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,1874,44,,lo
Cuedts,DMCC8760894,wave1,baseline,InConInc,1,1,1,983,45,hi,hi
Cuedts,DMCC8760894,wave1,baseline,InConInc,1,1,1,1075,46,hi,hi
Cuedts,DMCC8760894,wave1,baseline,InConInc,2,2,1,1553,47,hi,hi
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,1219,48,,lo
Cuedts,DMCC8760894,wave1,baseline,InConInc,2,2,1,1217,49,hi,hi
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,1290,50,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,1680,51,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,1244,52,,lo
Cuedts,DMCC8760894,wave1,baseline,ConInc,2,2,1,1989,53,lo,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,979,54,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,1150,55,,lo
Cuedts,DMCC8760894,wave1,baseline,InConInc,2,2,1,942,56,hi,hi
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,1011,57,,lo
Cuedts,DMCC8760894,wave1,baseline,InConInc,1,1,1,1070,58,hi,hi
Cuedts,DMCC8760894,wave1,baseline,ConInc,1,1,1,1002,59,lo,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,1539,60,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,1164,61,,lo
Cuedts,DMCC8760894,wave1,baseline,InConInc,2,1,0,2922,62,hi,hi
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,1893,63,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,1329,64,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,1060,65,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,1208,66,,lo
Cuedts,DMCC8760894,wave1,baseline,InConNoInc,2,2,1,1931,67,,hi
Cuedts,DMCC8760894,wave1,baseline,InConInc,2,2,1,2110,68,hi,hi
Cuedts,DMCC8760894,wave1,baseline,InConInc,1,1,1,1381,69,hi,hi
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,979,70,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,1053,71,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,1608,72,,lo
Cuedts,DMCC8760894,wave1,baseline,InConInc,2,1,0,1365,73,hi,hi
Cuedts,DMCC8760894,wave1,baseline,InConInc,1,1,1,791,74,hi,hi
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,1056,75,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,1623,76,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,1723,77,,lo
Cuedts,DMCC8760894,wave1,baseline,ConInc,1,1,1,1475,78,lo,lo
Cuedts,DMCC8760894,wave1,baseline,InConInc,1,1,1,934,79,hi,hi
Cuedts,DMCC8760894,wave1,baseline,InConNoInc,1,1,1,1347,80,,hi
Cuedts,DMCC8760894,wave1,baseline,ConInc,2,2,1,1419,81,lo,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,1812,82,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,2958,83,,lo
Cuedts,DMCC8760894,wave1,baseline,InConInc,1,1,1,1711,84,hi,hi
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,1652,85,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,3181,86,,lo
Cuedts,DMCC8760894,wave1,baseline,InConNoInc,2,2,1,1026,87,,hi
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,796,88,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,701,89,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,1457,90,,lo
Cuedts,DMCC8760894,wave1,baseline,ConInc,2,2,1,1360,91,lo,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,1236,92,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,1230,93,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,1200,94,,lo
Cuedts,DMCC8760894,wave1,baseline,InConNoInc,1,1,1,1161,95,,hi
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,2530,96,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,1466,97,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,1,1,1,1009,98,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,1520,99,,lo
Cuedts,DMCC8760894,wave1,baseline,InConInc,2,2,1,1343,100,hi,hi
Cuedts,DMCC8760894,wave1,baseline,InConNoInc,2,2,1,1086,101,,hi
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,2250,102,,lo
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,,0,0,103,,lo
Cuedts,DMCC8760894,wave1,baseline,InConInc,2,2,1,1090,104,hi,hi
Cuedts,DMCC8760894,wave1,baseline,InConInc,2,2,1,1185,105,hi,hi
Cuedts,DMCC8760894,wave1,baseline,ConNoInc,2,2,1,2331,106,,lo
Cuedts,DMCC8760894,wave1,baseline,InConInc,1,,0,0,107,hi,hi
Cuedts,DMCC8760894,wave1,baseline,InConInc,1,1,1,822,108,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,789,1,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,1128,2,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,914,3,,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,1,1,1,893,4,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConInc,1,1,1,671,5,lo,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,973,6,,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,1,1,1,842,7,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,756,8,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,983,9,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,896,10,,lo
Cuedts,DMCC8760894,wave1,proactive,InConNoInc,1,1,1,816,11,,hi
Cuedts,DMCC8760894,wave1,proactive,InConNoInc,1,1,1,1430,12,,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,771,13,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,1007,14,,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,1,1,1,764,15,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConInc,1,1,1,835,16,lo,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,2,2,1,1445,17,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,900,18,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,902,19,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,1,0,839,20,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,707,21,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,1154,22,,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,1,1,1,861,23,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,977,24,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,691,25,,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,2,2,1,870,26,hi,hi
Cuedts,DMCC8760894,wave1,proactive,InConNoInc,2,2,1,1423,27,,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,856,28,,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,2,2,1,751,29,hi,hi
Cuedts,DMCC8760894,wave1,proactive,InConNoInc,2,1,0,689,30,,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,956,31,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,370,32,,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,2,2,1,751,33,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConInc,2,2,1,532,34,lo,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,2,2,1,807,35,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,1451,36,,lo
Cuedts,DMCC8760894,wave1,proactive,ConInc,2,2,1,1563,37,lo,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,858,38,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,616,39,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,752,40,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,625,41,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,,0,0,42,,lo
Cuedts,DMCC8760894,wave1,proactive,InConNoInc,2,2,1,1625,43,,hi
Cuedts,DMCC8760894,wave1,proactive,InConInc,1,1,1,620,44,hi,hi
Cuedts,DMCC8760894,wave1,proactive,InConInc,1,1,1,641,45,hi,hi
Cuedts,DMCC8760894,wave1,proactive,InConInc,2,2,1,816,46,hi,hi
Cuedts,DMCC8760894,wave1,proactive,InConInc,2,2,1,720,47,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,1038,48,,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,1,1,1,606,49,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,1010,50,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,626,51,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,1198,52,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,1311,53,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,1093,54,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,646,55,,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,2,2,1,783,56,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,745,57,,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,1,1,1,786,58,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,874,59,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,1285,60,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,843,61,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,691,62,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,1332,63,,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,2,2,1,877,64,hi,hi
Cuedts,DMCC8760894,wave1,proactive,InConInc,1,1,1,759,65,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,2650,66,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,1044,67,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,1466,68,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,1300,69,,lo
Cuedts,DMCC8760894,wave1,proactive,InConNoInc,2,2,1,1418,70,,hi
Cuedts,DMCC8760894,wave1,proactive,InConInc,2,2,1,923,71,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConInc,1,1,1,614,72,lo,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,,0,0,73,,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,1,1,1,507,74,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,501,75,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,866,76,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,1678,77,,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,1,1,1,787,78,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,810,79,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,1171,80,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,2,0,1719,81,,lo
Cuedts,DMCC8760894,wave1,proactive,ConInc,1,1,1,780,82,lo,lo
Cuedts,DMCC8760894,wave1,proactive,InConNoInc,1,1,1,798,83,,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,915,84,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,1658,85,,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,1,1,1,769,86,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConInc,2,2,1,943,87,lo,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,1025,88,,lo
Cuedts,DMCC8760894,wave1,proactive,InConNoInc,2,1,0,766,89,,hi
Cuedts,DMCC8760894,wave1,proactive,InConInc,2,2,1,623,90,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,957,91,,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,1,1,1,566,92,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,1487,93,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,894,94,,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,2,2,1,863,95,hi,hi
Cuedts,DMCC8760894,wave1,proactive,InConNoInc,1,1,1,1561,96,,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,975,97,,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,2,2,1,783,98,hi,hi
Cuedts,DMCC8760894,wave1,proactive,InConInc,2,2,1,664,99,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,1123,100,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,1,1,1,1063,101,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,1,0,1491,102,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,699,103,,lo
Cuedts,DMCC8760894,wave1,proactive,InConNoInc,2,2,1,1490,104,,hi
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,789,105,,lo
Cuedts,DMCC8760894,wave1,proactive,ConNoInc,2,2,1,1265,106,,lo
Cuedts,DMCC8760894,wave1,proactive,InConInc,1,1,1,1610,107,hi,hi
Cuedts,DMCC8760894,wave1,proactive,ConInc,2,2,1,1071,108,lo,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,1,1,1,1698,1,hi,hi
Cuedts,DMCC8760894,wave1,reactive,InConNoInc,1,1,1,1589,2,,hi
Cuedts,DMCC8760894,wave1,reactive,InConNoInc,1,1,1,814,3,,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,941,4,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1534,5,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,808,6,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1222,7,,lo
Cuedts,DMCC8760894,wave1,reactive,ConInc,1,1,1,1200,8,lo,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1110,9,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1300,10,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1633,11,,lo
Cuedts,DMCC8760894,wave1,reactive,ConInc,1,1,1,988,12,lo,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,989,13,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1131,14,,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,1,1,1,1113,15,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1058,16,,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,1,1,1,1549,17,hi,hi
Cuedts,DMCC8760894,wave1,reactive,InConInc,2,2,1,1350,18,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,901,19,,lo
Cuedts,DMCC8760894,wave1,reactive,ConInc,2,2,1,1811,20,lo,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1600,21,,lo
Cuedts,DMCC8760894,wave1,reactive,InConNoInc,2,2,1,1709,22,,hi
Cuedts,DMCC8760894,wave1,reactive,InConInc,2,2,1,1647,23,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1872,24,,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,2,2,1,2414,25,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,2332,26,,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,2,2,1,1772,27,hi,hi
Cuedts,DMCC8760894,wave1,reactive,InConNoInc,2,2,1,2451,28,,hi
Cuedts,DMCC8760894,wave1,reactive,InConInc,1,1,1,2175,29,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1749,30,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1751,31,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1583,32,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1191,33,,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,2,1,0,2122,34,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1311,35,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1329,36,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1351,37,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,851,38,,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,2,2,1,1692,39,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1398,40,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1168,41,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,2575,42,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1970,43,,lo
Cuedts,DMCC8760894,wave1,reactive,InConNoInc,2,1,0,2455,44,,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1723,45,,lo
Cuedts,DMCC8760894,wave1,reactive,ConInc,2,2,1,1434,46,lo,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,2,2,1,2756,47,hi,hi
Cuedts,DMCC8760894,wave1,reactive,InConInc,1,1,1,1174,48,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1657,49,,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,1,1,1,2518,50,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1593,51,,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,1,1,1,1505,52,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1480,53,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1545,54,,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,1,1,1,1161,55,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,2007,56,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1633,57,,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,2,2,1,1379,58,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConInc,1,1,1,1609,59,lo,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,1,1,1,1632,60,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,1,0,2459,61,,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,2,2,1,1643,62,hi,hi
Cuedts,DMCC8760894,wave1,reactive,InConInc,2,2,1,1498,63,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1527,64,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1479,65,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1323,66,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,2640,67,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1387,68,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,2608,69,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1537,70,,lo
Cuedts,DMCC8760894,wave1,reactive,InConNoInc,2,,0,0,71,,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1459,72,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1210,73,,lo
Cuedts,DMCC8760894,wave1,reactive,InConNoInc,2,2,1,1722,74,,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1074,75,,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,1,1,1,1174,76,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,2226,77,,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,2,2,1,1594,78,hi,hi
Cuedts,DMCC8760894,wave1,reactive,InConInc,1,1,1,1549,79,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,991,80,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1097,81,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,2047,82,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1477,83,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1396,84,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1405,85,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1613,86,,lo
Cuedts,DMCC8760894,wave1,reactive,ConInc,2,2,1,1719,87,lo,lo
Cuedts,DMCC8760894,wave1,reactive,InConNoInc,1,1,1,1629,88,,hi
Cuedts,DMCC8760894,wave1,reactive,InConInc,1,1,1,1701,89,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConInc,1,1,1,1506,90,lo,lo
Cuedts,DMCC8760894,wave1,reactive,InConNoInc,2,2,1,1582,91,,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1206,92,,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,1,1,1,1258,93,hi,hi
Cuedts,DMCC8760894,wave1,reactive,InConNoInc,1,1,1,1472,94,,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,2925,95,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1572,96,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,2089,97,,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,2,2,1,2236,98,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1202,99,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1540,100,,lo
Cuedts,DMCC8760894,wave1,reactive,ConInc,2,2,1,2763,101,lo,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,2,2,1,1523,102,hi,hi
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1421,103,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1996,104,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,1,1,1,1048,105,,lo
Cuedts,DMCC8760894,wave1,reactive,ConNoInc,2,2,1,1765,106,,lo
Cuedts,DMCC8760894,wave1,reactive,InConInc,2,2,1,2941,107,hi,hi
Cuedts,DMCC8760894,wave1,reactive,InConInc,1,1,1,1479,108,hi,hi
Cuedts,DMCC8760894,wave3,baseline,ConNoInc,2,2,1,1032,1,,lo
Cuedts,DMCC8760894,wave3,baseline,ConNoInc,1,1,1,946,2,,lo
Cuedts,DMCC8760894,wave3,baseline,ConNoInc,2,2,1,1367,3,,lo
Cuedts,DMCC8760894,wave3,baseline,ConNoInc,2,2,1,931,4,,lo
Cuedts,DMCC8760894,wave3,baseline,ConNoInc,1,1,1,1005,5,,lo
Cuedts,DMCC8760894,wave3,baseline,ConNoInc,1,1,1,1337,6,,lo
Cuedts,DMCC8760894,wave3,baseline,InConInc,2,2,1,803,7,hi,hi
Cuedts,DMCC8760894,wave3,baseline,InConInc,1,1,1,1164,8,hi,hi
Cuedts,DMCC8760894,wave3,baseline,InConNoInc,1,1,1,854,9,,hi
Cuedts,DMCC8760894,wave3,baseline,ConNoInc,2,2,1,1128,10,,lo
Cuedts,DMCC8760894,wave3,baseline,ConInc,1,1,1,1051,11,lo,lo
Cuedts,DMCC8760894,wave3,baseline,ConNoInc,1,1,1,1108,12,,lo
Cuedts,DMCC8760894,wave3,baseline,InConInc,1,1,1,771,13,hi,hi
Cuedts,DMCC8760894,wave3,baseline,ConNoInc,2,2,1,2031,14,,lo
