wave,session,task,run,subj,name,trial.type,load,numtrials,probe,iti,acc,rt,resp,cresp,time.cue.onset.abs,time.target.onset.abs,time.rt.abs,time.scan.start,trial.num,time.cue.onset,time.target.onset,time.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off,trialtype,trialtype_alt
1,bas,ste,2,203418,bas_ste_run2_203418,NN,6,1,zebra,1600,1,781,2,2,365580,374379,375160,39565,21,326.015,334.814,335.595,28.412,256.409,484.407,228.014,456.028,684.025,not5NN,NN_6
1,bas,ste,2,203418,bas_ste_run2_203418,NP,8,2,action,4000,1,749,1,1,377578,386377,387126,39565,22,338.013,346.812,347.561,28.412,256.409,484.407,228.014,456.028,684.025,not5NP,NP_8
1,bas,ste,2,203418,bas_ste_run2_203418,NN,7,1,poison,1600,1,1106,2,2,391976,400774,401880,39565,23,352.411,361.209,362.315,28.412,256.409,484.407,228.014,456.028,684.025,not5NN,NN_7
1,bas,ste,2,203418,bas_ste_run2_203418,NN,5,2,heaven,4000,1,941,2,2,403974,412773,413714,39565,24,364.409,373.208,374.149,28.412,256.409,484.407,228.014,456.028,684.025,LL5NN,NN_5
1,bas,ste,2,203418,bas_ste_run2_203418,NP,8,2,text,4000,1,1199,1,1,418372,427170,428369,39565,25,378.807,387.605,388.804,28.412,256.409,484.407,228.014,456.028,684.025,not5NP,NP_8
1,bas,ste,2,203418,bas_ste_run2_203418,NP,5,3,others,2800,1,780,1,1,432769,441585,442365,39565,26,393.204,402.02,402.8,28.412,256.409,484.407,228.014,456.028,684.025,LL5NP,NP_5
1,bas,ste,2,203418,bas_ste_run2_203418,NP,7,2,crime,1600,1,1058,1,1,445984,454783,455841,39565,27,406.419,415.218,416.276,28.412,256.409,484.407,228.014,456.028,684.025,not5NP,NP_7
1,bas,ste,2,203418,bas_ste_run2_203418,NN,5,2,barber,2800,1,923,2,2,457982,466781,467704,39565,28,418.417,427.216,428.139,28.412,256.409,484.407,228.014,456.028,684.025,LL5NN,NN_5
1,bas,ste,2,203418,bas_ste_run2_203418,NN,8,2,steel,2800,1,966,2,2,471180,479979,480945,39565,29,431.615,440.414,441.38,28.412,256.409,484.407,228.014,456.028,684.025,not5NN,NN_8
1,bas,ste,2,203418,bas_ste_run2_203418,NP,7,2,cherry,1600,1,700,1,1,484378,493177,493877,39565,30,444.813,453.612,454.312,28.412,256.409,484.407,228.014,456.028,684.025,not5NP,NP_7
1,bas,ste,2,203418,bas_ste_run2_203418,NN,7,2,book,2800,1,1056,2,2,526371,535170,536226,39565,31,486.806,495.605,496.661,28.412,256.409,484.407,228.014,456.028,684.025,not5NN,NN_7
1,bas,ste,2,203418,bas_ste_run2_203418,NP,7,1,photo,2800,1,971,1,1,539569,548385,549356,39565,32,500.004,508.82,509.791,28.412,256.409,484.407,228.014,456.028,684.025,not5NP,NP_7
1,bas,ste,2,203418,bas_ste_run2_203418,NP,6,1,profit,4000,1,1003,1,1,552784,561583,562586,39565,33,513.219,522.018,523.021,28.412,256.409,484.407,228.014,456.028,684.025,not5NP,NP_6
1,bas,ste,2,203418,bas_ste_run2_203418,NN,7,2,word,4000,1,1310,2,2,567182,575980,577290,39565,34,527.617,536.415,537.725,28.412,256.409,484.407,228.014,456.028,684.025,not5NN,NN_7
1,bas,ste,2,203418,bas_ste_run2_203418,NP,8,3,paper,1600,1,865,1,1,581579,590378,591243,39565,35,542.014,550.813,551.678,28.412,256.409,484.407,228.014,456.028,684.025,not5NP,NP_8
1,bas,ste,2,203418,bas_ste_run2_203418,NP,8,3,pony,4000,1,1177,1,1,593577,602376,603553,39565,36,554.012,562.811,563.988,28.412,256.409,484.407,228.014,456.028,684.025,not5NP,NP_8
1,bas,ste,2,203418,bas_ste_run2_203418,NP,5,3,fluid,2800,1,657,1,1,607975,616774,617431,39565,37,568.41,577.209,577.866,28.412,256.409,484.407,228.014,456.028,684.025,LL5NP,NP_5
1,bas,ste,2,203418,bas_ste_run2_203418,NN,8,1,church,2800,1,979,2,2,621173,629972,630951,39565,38,581.608,590.407,591.386,28.412,256.409,484.407,228.014,456.028,684.025,not5NN,NN_8
1,bas,ste,2,203418,bas_ste_run2_203418,NN,5,2,story,4000,1,1029,2,2,634371,643170,644199,39565,39,594.806,603.605,604.634,28.412,256.409,484.407,228.014,456.028,684.025,LL5NN,NN_5
1,bas,ste,2,203418,bas_ste_run2_203418,NP,5,3,yard,1600,1,835,1,1,648769,657584,658419,39565,40,609.204,618.019,618.854,28.412,256.409,484.407,228.014,456.028,684.025,LL5NP,NP_5
1,bas,ste,2,203418,bas_ste_run2_203418,RN,5,1,owner,1600,1,1263,2,2,660784,669582,670845,39565,41,621.219,630.017,631.28,28.412,256.409,484.407,228.014,456.028,684.025,LL5RN,RN_5
1,bas,ste,2,203418,bas_ste_run2_203418,NP,5,3,honey,4000,1,844,1,1,672782,681580,682424,39565,42,633.217,642.015,642.859,28.412,256.409,484.407,228.014,456.028,684.025,LL5NP,NP_5
1,bas,ste,2,203418,bas_ste_run2_203418,NN,6,1,cows,1600,1,748,2,2,687179,695978,696726,39565,43,647.614,656.413,657.161,28.412,256.409,484.407,228.014,456.028,684.025,not5NN,NN_6
1,bas,ste,2,203418,bas_ste_run2_203418,NP,8,3,pilot,2800,1,906,1,1,699178,707976,708882,39565,44,659.613,668.411,669.317,28.412,256.409,484.407,228.014,456.028,684.025,not5NP,NP_8
1,bas,ste,2,203418,bas_ste_run2_203418,NN,5,2,train,1600,1,1024,2,2,712376,721174,722198,39565,45,672.811,681.609,682.633,28.412,256.409,484.407,228.014,456.028,684.025,LL5NN,NN_5
1,pro,ste,1,203418,pro_ste_run1_203418,NN,2,2,vision,1600,1,537,2,2,113366,122181,122718,82559,1,30.807,39.622,40.159,28.424,256.42,484.417,228.025,456.022,684.019,not5NN,NN_2
1,pro,ste,1,203418,pro_ste_run1_203418,NP,5,3,park,4000,1,860,1,1,125380,134179,135039,82559,2,42.821,51.62,52.48,28.424,256.42,484.417,228.025,456.022,684.019,LL5NP,NP_5
1,pro,ste,1,203418,pro_ste_run1_203418,NN,4,1,idea,1600,1,882,2,2,139778,148577,149459,82559,3,57.219,66.018,66.9,28.424,256.42,484.417,228.025,456.022,684.019,not5NN,NN_4
1,pro,ste,1,203418,pro_ste_run1_203418,NP,5,3,boiler,2800,1,498,1,1,151776,160575,161073,82559,4,69.217,78.016,78.514,28.424,256.42,484.417,228.025,456.022,684.019,LL5NP,NP_5
1,pro,ste,1,203418,pro_ste_run1_203418,NP,3,2,ranch,2800,1,561,1,1,164974,173773,174334,82559,5,82.415,91.214,91.775,28.424,256.42,484.417,228.025,456.022,684.019,not5NP,NP_3
1,pro,ste,1,203418,pro_ste_run1_203418,NN,5,2,deed,1600,1,685,2,2,178172,186971,187656,82559,6,95.613,104.412,105.097,28.424,256.42,484.417,228.025,456.022,684.019,LL5NN,NN_5
1,pro,ste,1,203418,pro_ste_run1_203418,NN,2,2,access,2800,1,604,2,2,190170,198969,199573,82559,7,107.611,116.41,117.014,28.424,256.42,484.417,228.025,456.022,684.019,not5NN,NN_2
1,pro,ste,1,203418,pro_ste_run1_203418,NP,4,1,ways,1600,1,805,1,1,203368,212166,212971,82559,8,120.809,129.607,130.412,28.424,256.42,484.417,228.025,456.022,684.019,not5NP,NP_4
1,pro,ste,1,203418,pro_ste_run1_203418,RN,5,1,keeper,2800,1,1213,2,2,215366,224181,225394,82559,9,132.807,141.622,142.835,28.424,256.42,484.417,228.025,456.022,684.019,LL5RN,RN_5
1,pro,ste,1,203418,pro_ste_run1_203418,NN,5,2,item,4000,1,765,2,2,228580,237379,238144,82559,10,146.021,154.82,155.585,28.424,256.42,484.417,228.025,456.022,684.019,LL5NN,NN_5
1,pro,ste,1,203418,pro_ste_run1_203418,NN,3,1,hope,2800,1,1114,2,2,242978,251777,252891,82559,11,160.419,169.218,170.332,28.424,256.42,484.417,228.025,456.022,684.019,not5NN,NN_3
1,pro,ste,1,203418,pro_ste_run1_203418,NP,5,3,parent,4000,1,743,1,1,256176,264975,265718,82559,12,173.617,182.416,183.159,28.424,256.42,484.417,228.025,456.022,684.019,LL5NP,NP_5
1,pro,ste,1,203418,pro_ste_run1_203418,NP,2,2,dryer,4000,1,570,1,1,270574,279372,279942,82559,13,188.015,196.813,197.383,28.424,256.42,484.417,228.025,456.022,684.019,not5NP,NP_2
1,pro,ste,1,203418,pro_ste_run1_203418,NP,2,2,suit,1600,1,660,1,1,284971,293770,294430,82559,14,202.412,211.211,211.871,28.424,256.42,484.417,228.025,456.022,684.019,not5NP,NP_2
1,pro,ste,1,203418,pro_ste_run1_203418,NP,3,2,nail,4000,1,619,1,1,296970,305768,306387,82559,15,214.411,223.209,223.828,28.424,256.42,484.417,228.025,456.022,684.019,not5NP,NP_3
1,pro,ste,1,203418,pro_ste_run1_203418,NP,5,3,menu,2800,1,1037,1,1,341379,350178,351215,82559,16,258.82,267.619,268.656,28.424,256.42,484.417,228.025,456.022,684.019,LL5NP,NP_5
1,pro,ste,1,203418,pro_ste_run1_203418,NN,5,2,rage,1600,1,694,2,2,354577,363376,364070,82559,17,272.018,280.817,281.511,28.424,256.42,484.417,228.025,456.022,684.019,LL5NN,NN_5
1,pro,ste,1,203418,pro_ste_run1_203418,NN,2,2,laser,4000,1,600,2,2,366575,375374,375974,82559,18,284.016,292.815,293.415,28.424,256.42,484.417,228.025,456.022,684.019,not5NN,NN_2
1,pro,ste,1,203418,pro_ste_run1_203418,NP,2,3,wool,1600,1,627,1,1,380973,389771,390398,82559,19,298.414,307.212,307.839,28.424,256.42,484.417,228.025,456.022,684.019,not5NP,NP_2
1,pro,ste,1,203418,pro_ste_run1_203418,NP,5,3,color,2800,1,735,1,1,392971,401769,402504,82559,20,310.412,319.21,319.945,28.424,256.42,484.417,228.025,456.022,684.019,LL5NP,NP_5
1,pro,ste,1,203418,pro_ste_run1_203418,NP,3,2,saint,2800,1,565,1,1,406169,414967,415532,82559,21,323.61,332.408,332.973,28.424,256.42,484.417,228.025,456.022,684.019,not5NP,NP_3
1,pro,ste,1,203418,pro_ste_run1_203418,NN,4,1,critic,4000,1,642,2,2,419367,428182,428824,82559,22,336.808,345.623,346.265,28.424,256.42,484.417,228.025,456.022,684.019,not5NN,NN_4
1,pro,ste,1,203418,pro_ste_run1_203418,NN,5,2,roses,4000,1,739,2,2,433781,442580,443319,82559,23,351.222,360.021,360.76,28.424,256.42,484.417,228.025,456.022,684.019,LL5NN,NN_5
1,pro,ste,1,203418,pro_ste_run1_203418,NN,3,1,rumor,1600,1,623,2,2,448179,456977,457600,82559,24,365.62,374.418,375.041,28.424,256.42,484.417,228.025,456.022,684.019,not5NN,NN_3
1,pro,ste,1,203418,pro_ste_run1_203418,NP,3,2,heel,2800,1,639,1,1,460177,468975,469614,82559,25,377.618,386.416,387.055,28.424,256.42,484.417,228.025,456.022,684.019,not5NP,NP_3
1,pro,ste,1,203418,pro_ste_run1_203418,RN,5,1,shell,1600,0,923,1,2,473375,482173,483096,82559,26,390.816,399.614,400.537,28.424,256.42,484.417,228.025,456.022,684.019,LL5RN,RN_5
1,pro,ste,1,203418,pro_ste_run1_203418,NP,5,3,review,4000,1,706,1,1,485373,494171,494877,82559,27,402.814,411.612,412.318,28.424,256.42,484.417,228.025,456.022,684.019,LL5NP,NP_5
1,pro,ste,1,203418,pro_ste_run1_203418,NN,2,2,rash,4000,1,668,2,2,499770,508569,509237,82559,28,417.211,426.01,426.678,28.424,256.42,484.417,228.025,456.022,684.019,not5NN,NN_2
1,pro,ste,1,203418,pro_ste_run1_203418,NP,2,3,chip,1600,1,564,1,1,514168,522967,523531,82559,29,431.609,440.408,440.972,28.424,256.42,484.417,228.025,456.022,684.019,not5NP,NP_2
1,pro,ste,1,203418,pro_ste_run1_203418,NP,2,3,parade,2800,1,594,1,1,526166,534981,535575,82559,30,443.607,452.422,453.016,28.424,256.42,484.417,228.025,456.022,684.019,not5NP,NP_2
1,pro,ste,1,203418,pro_ste_run1_203418,NP,4,1,verse,4000,1,626,1,1,569376,578174,578800,82559,31,486.817,495.615,496.241,28.424,256.42,484.417,228.025,456.022,684.019,not5NP,NP_4
1,pro,ste,1,203418,pro_ste_run1_203418,NN,3,2,torch,4000,1,574,2,2,583774,592572,593146,82559,32,501.215,510.013,510.587,28.424,256.42,484.417,228.025,456.022,684.019,not5NN,NN_3
1,pro,ste,1,203418,pro_ste_run1_203418,NN,5,2,deal,4000,1,781,2,2,598171,606970,607751,82559,33,515.612,524.411,525.192,28.424,256.42,484.417,228.025,456.022,684.019,LL5NN,NN_5
1,pro,ste,1,203418,pro_ste_run1_203418,NP,5,3,clay,1600,1,820,1,1,612569,621368,622188,82559,34,530.01,538.809,539.629,28.424,256.42,484.417,228.025,456.022,684.019,LL5NP,NP_5
1,pro,ste,1,203418,pro_ste_run1_203418,NP,5,3,forest,2800,1,632,1,1,624567,633382,634014,82559,35,542.008,550.823,551.455,28.424,256.42,484.417,228.025,456.022,684.019,LL5NP,NP_5
1,pro,ste,1,203418,pro_ste_run1_203418,NP,3,1,charge,1600,1,669,1,1,637782,646580,647249,82559,36,555.223,564.021,564.69,28.424,256.42,484.417,228.025,456.022,684.019,not5NP,NP_3
1,pro,ste,1,203418,pro_ste_run1_203418,NN,2,2,moose,1600,1,518,2,2,649780,658578,659096,82559,37,567.221,576.019,576.537,28.424,256.42,484.417,228.025,456.022,684.019,not5NN,NN_2
1,pro,ste,1,203418,pro_ste_run1_203418,RN,5,1,chest,2800,1,973,2,2,661778,670576,671549,82559,38,579.219,588.017,588.99,28.424,256.42,484.417,228.025,456.022,684.019,LL5RN,RN_5
1,pro,ste,1,203418,pro_ste_run1_203418,NP,2,2,paste,2800,1,581,1,1,674976,683774,684355,82559,39,592.417,601.215,601.796,28.424,256.42,484.417,228.025,456.022,684.019,not5NP,NP_2
1,pro,ste,1,203418,pro_ste_run1_203418,NN,3,2,donor,1600,1,541,2,2,688173,696972,697513,82559,40,605.614,614.413,614.954,28.424,256.42,484.417,228.025,456.022,684.019,not5NN,NN_3
1,pro,ste,1,203418,pro_ste_run1_203418,NP,5,3,advice,2800,1,877,1,1,700172,708970,709847,82559,41,617.613,626.411,627.288,28.424,256.42,484.417,228.025,456.022,684.019,LL5NP,NP_5
1,pro,ste,1,203418,pro_ste_run1_203418,NN,2,2,work,4000,1,646,2,2,713369,722168,722814,82559,42,630.81,639.609,640.255,28.424,256.42,484.417,228.025,456.022,684.019,not5NN,NN_2
1,pro,ste,1,203418,pro_ste_run1_203418,RN,2,1,bags,1600,1,1069,2,2,727767,736582,737651,82559,43,645.208,654.023,655.092,28.424,256.42,484.417,228.025,456.022,684.019,not5RN,RN_2
1,pro,ste,1,203418,pro_ste_run1_203418,NN,5,2,group,4000,1,908,2,2,739782,748580,749488,82559,44,657.223,666.021,666.929,28.424,256.42,484.417,228.025,456.022,684.019,LL5NN,NN_5
1,pro,ste,1,203418,pro_ste_run1_203418,NP,2,2,guys,2800,1,483,1,1,754180,762978,763461,82559,45,671.621,680.419,680.902,28.424,256.42,484.417,228.025,456.022,684.019,not5NP,NP_2
1,pro,ste,2,203418,pro_ste_run2_203418,NN,4,1,campus,2800,1,650,2,2,57203,66001,66651,26391,1,30.812,39.61,40.26,28.412,256.426,484.422,228.03,456.027,684.024,not5NN,NN_4
1,pro,ste,2,203418,pro_ste_run2_203418,NP,5,3,snap,1600,1,686,1,1,70401,79216,79902,26391,2,44.01,52.825,53.511,28.412,256.426,484.422,228.03,456.027,684.024,LL5NP,NP_5
1,pro,ste,2,203418,pro_ste_run2_203418,NP,4,1,belief,4000,1,558,1,1,82415,91214,91772,26391,3,56.024,64.823,65.381,28.412,256.426,484.422,228.03,456.027,684.024,not5NP,NP_4
1,pro,ste,2,203418,pro_ste_run2_203418,NP,3,1,drip,4000,1,725,1,1,96813,105612,106337,26391,4,70.422,79.221,79.946,28.412,256.426,484.422,228.03,456.027,684.024,not5NP,NP_3
1,pro,ste,2,203418,pro_ste_run2_203418,NP,2,2,bottle,2800,1,596,1,1,111211,120009,120605,26391,5,84.82,93.618,94.214,28.412,256.426,484.422,228.03,456.027,684.024,not5NP,NP_2
1,pro,ste,2,203418,pro_ste_run2_203418,RN,5,1,level,4000,1,860,2,2,124409,133207,134067,26391,6,98.018,106.816,107.676,28.412,256.426,484.422,228.03,456.027,684.024,LL5RN,RN_5
1,pro,ste,2,203418,pro_ste_run2_203418,NN,2,2,spice,1600,1,666,2,2,138806,147605,148271,26391,7,112.415,121.214,121.88,28.412,256.426,484.422,228.03,456.027,684.024,not5NN,NN_2
1,pro,ste,2,203418,pro_ste_run2_203418,NN,2,2,coal,4000,1,545,2,2,150805,159603,160148,26391,8,124.414,133.212,133.757,28.412,256.426,484.422,228.03,456.027,684.024,not5NN,NN_2
1,pro,ste,2,203418,pro_ste_run2_203418,NN,3,1,film,1600,1,647,2,2,165202,174001,174648,26391,9,138.811,147.61,148.257,28.412,256.426,484.422,228.03,456.027,684.024,not5NN,NN_3
1,pro,ste,2,203418,pro_ste_run2_203418,RN,3,1,singer,1600,1,908,2,2,177217,186016,186924,26391,10,150.826,159.625,160.533,28.412,256.426,484.422,228.03,456.027,684.024,not5RN,RN_3
1,pro,ste,2,203418,pro_ste_run2_203418,NN,5,2,herd,2800,1,911,2,2,189215,198014,198925,26391,11,162.824,171.623,172.534,28.412,256.426,484.422,228.03,456.027,684.024,LL5NN,NN_5
1,pro,ste,2,203418,pro_ste_run2_203418,NP,5,3,flight,1600,1,847,1,1,202413,211212,212059,26391,12,176.022,184.821,185.668,28.412,256.426,484.422,228.03,456.027,684.024,LL5NP,NP_5
1,pro,ste,2,203418,pro_ste_run2_203418,NP,2,2,quote,2800,1,597,1,1,214411,223210,223807,26391,13,188.02,196.819,197.416,28.412,256.426,484.422,228.03,456.027,684.024,not5NP,NP_2
1,pro,ste,2,203418,pro_ste_run2_203418,NN,5,2,fury,4000,1,797,2,2,227609,236407,237204,26391,14,201.218,210.016,210.813,28.412,256.426,484.422,228.03,456.027,684.024,LL5NN,NN_5
1,pro,ste,2,203418,pro_ste_run2_203418,NP,5,3,stroke,2800,1,693,1,1,242007,250805,251498,26391,15,215.616,224.414,225.107,28.412,256.426,484.422,228.03,456.027,684.024,LL5NP,NP_5
1,pro,ste,2,203418,pro_ste_run2_203418,NP,3,2,gold,1600,1,742,1,1,285216,294015,294757,26391,16,258.825,267.624,268.366,28.412,256.426,484.422,228.03,456.027,684.024,not5NP,NP_3
1,pro,ste,2,203418,pro_ste_run2_203418,NP,3,2,sailor,2800,1,661,1,1,297214,306013,306674,26391,17,270.823,279.622,280.283,28.412,256.426,484.422,228.03,456.027,684.024,not5NP,NP_3
1,pro,ste,2,203418,pro_ste_run2_203418,NP,5,3,thing,1600,1,547,1,1,310412,319211,319758,26391,18,284.021,292.82,293.367,28.412,256.426,484.422,228.03,456.027,684.024,LL5NP,NP_5
1,pro,ste,2,203418,pro_ste_run2_203418,NN,5,2,kids,1600,1,667,2,2,322410,331209,331876,26391,19,296.019,304.818,305.485,28.412,256.426,484.422,228.03,456.027,684.024,LL5NN,NN_5
1,pro,ste,2,203418,pro_ste_run2_203418,RN,2,1,onion,4000,1,823,2,2,334408,343207,344030,26391,20,308.017,316.816,317.639,28.412,256.426,484.422,228.03,456.027,684.024,not5RN,RN_2
1,pro,ste,2,203418,pro_ste_run2_203418,NP,5,3,grill,2800,1,651,1,1,348806,357605,358256,26391,21,322.415,331.214,331.865,28.412,256.426,484.422,228.03,456.027,684.024,LL5NP,NP_5
1,pro,ste,2,203418,pro_ste_run2_203418,NN,4,1,barber,4000,1,683,2,2,362004,370803,371486,26391,22,335.613,344.412,345.095,28.412,256.426,484.422,228.03,456.027,684.024,not5NN,NN_4
1,pro,ste,2,203418,pro_ste_run2_203418,NN,2,2,flaw,2800,1,603,2,2,376402,385217,385820,26391,23,350.011,358.826,359.429,28.412,256.426,484.422,228.03,456.027,684.024,not5NN,NN_2
1,pro,ste,2,203418,pro_ste_run2_203418,NN,3,1,grain,2800,1,522,2,2,389616,398415,398937,26391,24,363.225,372.024,372.546,28.412,256.426,484.422,228.03,456.027,684.024,not5NN,NN_3
1,pro,ste,2,203418,pro_ste_run2_203418,NP,2,2,nerve,1600,1,598,1,1,402814,411613,412211,26391,25,376.423,385.222,385.82,28.412,256.426,484.422,228.03,456.027,684.024,not5NP,NP_2
1,pro,ste,2,203418,pro_ste_run2_203418,NP,5,3,class,2800,1,649,1,1,414812,423611,424260,26391,26,388.421,397.22,397.869,28.412,256.426,484.422,228.03,456.027,684.024,LL5NP,NP_5
1,pro,ste,2,203418,pro_ste_run2_203418,NN,2,2,tally,4000,1,710,2,2,428010,436809,437519,26391,27,401.619,410.418,411.128,28.412,256.426,484.422,228.03,456.027,684.024,not5NN,NN_2
1,pro,ste,2,203418,pro_ste_run2_203418,NP,2,2,photo,4000,1,755,1,1,442408,451206,451961,26391,28,416.017,424.815,425.57,28.412,256.426,484.422,228.03,456.027,684.024,not5NP,NP_2
1,pro,ste,2,203418,pro_ste_run2_203418,NN,5,2,zebra,4000,1,570,2,2,456805,465604,466174,26391,29,430.414,439.213,439.783,28.412,256.426,484.422,228.03,456.027,684.024,LL5NN,NN_5
1,pro,ste,2,203418,pro_ste_run2_203418,RN,5,1,pupil,1600,1,647,2,2,471203,480002,480649,26391,30,444.812,453.611,454.258,28.412,256.426,484.422,228.03,456.027,684.024,LL5RN,RN_5
1,pro,ste,2,203418,pro_ste_run2_203418,NN,2,1,list,4000,1,642,2,2,513213,522012,522654,26391,31,486.822,495.621,496.263,28.412,256.426,484.422,228.03,456.027,684.024,not5NN,NN_2
1,pro,ste,2,203418,pro_ste_run2_203418,NP,3,1,tissue,4000,1,573,1,1,527611,536409,536982,26391,32,501.22,510.018,510.591,28.412,256.426,484.422,228.03,456.027,684.024,not5NP,NP_3
1,pro,ste,2,203418,pro_ste_run2_203418,NP,2,3,point,1600,1,500,1,1,542008,550807,551307,26391,33,515.617,524.416,524.916,28.412,256.426,484.422,228.03,456.027,684.024,not5NP,NP_2
1,pro,ste,2,203418,pro_ste_run2_203418,NN,5,2,output,2800,1,615,2,2,554007,562805,563420,26391,34,527.616,536.414,537.029,28.412,256.426,484.422,228.03,456.027,684.024,LL5NN,NN_5
1,pro,ste,2,203418,pro_ste_run2_203418,NP,5,3,finger,4000,1,690,1,1,567204,576003,576693,26391,35,540.813,549.612,550.302,28.412,256.426,484.422,228.03,456.027,684.024,LL5NP,NP_5
1,pro,ste,2,203418,pro_ste_run2_203418,NP,2,3,grace,2800,1,587,1,1,581602,590417,591004,26391,36,555.211,564.026,564.613,28.412,256.426,484.422,228.03,456.027,684.024,not5NP,NP_2
1,pro,ste,2,203418,pro_ste_run2_203418,NN,3,2,filter,4000,1,592,2,2,594817,603615,604207,26391,37,568.426,577.224,577.816,28.412,256.426,484.422,228.03,456.027,684.024,not5NN,NN_3
1,pro,ste,2,203418,pro_ste_run2_203418,NP,5,3,click,1600,1,1243,1,1,609214,618013,619256,26391,38,582.823,591.622,592.865,28.412,256.426,484.422,228.03,456.027,684.024,LL5NP,NP_5
1,pro,ste,2,203418,pro_ste_run2_203418,NN,3,2,cows,1600,1,604,2,2,621212,630011,630615,26391,39,594.821,603.62,604.224,28.412,256.426,484.422,228.03,456.027,684.024,not5NN,NN_3
1,pro,ste,2,203418,pro_ste_run2_203418,RN,5,1,need,1600,1,761,2,2,633211,642009,642770,26391,40,606.82,615.618,616.379,28.412,256.426,484.422,228.03,456.027,684.024,LL5RN,RN_5
1,pro,ste,2,203418,pro_ste_run2_203418,NP,5,3,void,2800,1,598,1,1,645209,654007,654605,26391,41,618.818,627.616,628.214,28.412,256.426,484.422,228.03,456.027,684.024,LL5NP,NP_5
1,pro,ste,2,203418,pro_ste_run2_203418,NP,2,3,talent,4000,1,529,1,1,658406,667205,667734,26391,42,632.015,640.814,641.343,28.412,256.426,484.422,228.03,456.027,684.024,not5NP,NP_2
1,pro,ste,2,203418,pro_ste_run2_203418,NP,4,1,clown,2800,1,547,1,1,672804,681603,682150,26391,43,646.413,655.212,655.759,28.412,256.426,484.422,228.03,456.027,684.024,not5NP,NP_4
1,pro,ste,2,203418,pro_ste_run2_203418,NN,5,2,signal,1600,1,567,2,2,686002,694817,695384,26391,44,659.611,668.426,668.993,28.412,256.426,484.422,228.03,456.027,684.024,LL5NN,NN_5
1,pro,ste,2,203418,pro_ste_run2_203418,NN,4,1,grip,2800,1,587,2,2,698017,706815,707402,26391,45,671.626,680.424,681.011,28.412,256.426,484.422,228.03,456.027,684.024,not5NN,NN_4
1,rea,ste,1,203418,rea_ste_run1_203418,NP,8,2,brow,1600,1,854,1,1,151787,160585,161439,120967,1,30.82,39.618,40.472,28.42,256.417,484.414,228.022,456.019,684.032,not5NP,NP_8
1,rea,ste,1,203418,rea_ste_run1_203418,RN,5,2,jets,1600,1,1372,2,2,163785,172583,173955,120967,2,42.818,51.616,52.988,28.42,256.417,484.414,228.022,456.019,684.032,LL5RN,RN_5
1,rea,ste,1,203418,rea_ste_run1_203418,NP,5,3,touch,2800,1,685,1,1,175783,184581,185266,120967,3,54.816,63.614,64.299,28.42,256.417,484.414,228.022,456.019,684.032,LL5NP,NP_5
1,rea,ste,1,203418,rea_ste_run1_203418,NP,5,3,pound,4000,1,1025,1,1,188981,197779,198804,120967,4,68.014,76.812,77.837,28.42,256.417,484.414,228.022,456.019,684.032,LL5NP,NP_5
1,rea,ste,1,203418,rea_ste_run1_203418,RN,7,1,rivals,4000,1,1004,2,2,203378,212177,213181,120967,5,82.411,91.21,92.214,28.42,256.417,484.414,228.022,456.019,684.032,not5RN,RN_7
1,rea,ste,1,203418,rea_ste_run1_203418,NP,6,1,name,4000,0,1157,2,1,217776,226591,227748,120967,6,96.809,105.624,106.781,28.42,256.417,484.414,228.022,456.019,684.032,not5NP,NP_6
1,rea,ste,1,203418,rea_ste_run1_203418,NP,7,2,world,4000,1,885,1,1,232190,240989,241874,120967,7,111.223,120.022,120.907,28.42,256.417,484.414,228.022,456.019,684.032,not5NP,NP_7
1,rea,ste,1,203418,rea_ste_run1_203418,RN,8,2,marker,2800,0,1409,1,2,246588,255387,256796,120967,8,125.621,134.42,135.829,28.42,256.417,484.414,228.022,456.019,684.032,not5RN,RN_8
1,rea,ste,1,203418,rea_ste_run1_203418,NP,5,3,wife,2800,1,705,1,1,259786,268585,269290,120967,9,138.819,147.618,148.323,28.42,256.417,484.414,228.022,456.019,684.032,LL5NP,NP_5
1,rea,ste,1,203418,rea_ste_run1_203418,RN,5,2,paper,4000,1,1536,2,2,272984,281783,283319,120967,10,152.017,160.816,162.352,28.42,256.417,484.414,228.022,456.019,684.032,LL5RN,RN_5
1,rea,ste,1,203418,rea_ste_run1_203418,NN,5,1,chin,2800,1,825,2,2,287382,296180,297005,120967,11,166.415,175.213,176.038,28.42,256.417,484.414,228.022,456.019,684.032,LL5NN,NN_5
1,rea,ste,1,203418,rea_ste_run1_203418,NP,7,2,grill,1600,1,747,1,1,300580,309378,310125,120967,12,179.613,188.411,189.158,28.42,256.417,484.414,228.022,456.019,684.032,not5NP,NP_7
1,rea,ste,1,203418,rea_ste_run1_203418,RN,8,2,rhyme,1600,1,1296,2,2,312578,321376,322672,120967,13,191.611,200.409,201.705,28.42,256.417,484.414,228.022,456.019,684.032,not5RN,RN_8
1,rea,ste,1,203418,rea_ste_run1_203418,NP,8,2,goods,2800,1,819,1,1,324576,333391,334210,120967,14,203.609,212.424,213.243,28.42,256.417,484.414,228.022,456.019,684.032,not5NP,NP_8
