wave,session,task,run,subj,name,stimuli,number,letter,trial.type,cue,number.resp,letter.resp,award,switch,cue.color,target.color,target.color.orig,incentive,iti,acc,rt,resp,cresp,time.cue.onset.abs,time.target.onset.abs,time.rt.abs,time.scan.start,trial.num,time.cue.onset,time.target.onset,time.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off,trialtype
1,bas,cue,2,DMCC8760894,bas_cue_run2_DMCC8760894,H5,o,c,Con,l,2,2,,stay,red,black,black,NoInc,4400,1,2250,2,2,704142,708635,710885,51427,48,652.715,657.208,659.458,28.409,274.406,520.417,246.021,492.019,738.016,ConNoInc
1,bas,cue,2,DMCC8760894,bas_cue_run2_DMCC8760894,5H,o,c,Con,n,2,2,,switch,red,black,black,NoInc,4400,0,0,,2,717341,721835,0,51427,49,665.914,670.408,-51.427,28.409,274.406,520.417,246.021,492.019,738.016,ConNoInc
1,bas,cue,2,DMCC8760894,bas_cue_run2_DMCC8760894,D4,e,c,InCon,l,1,2,,switch,red,black,green,Inc,3200,1,1090,2,2,730541,735034,736124,51427,50,679.114,683.607,684.697,28.409,274.406,520.417,246.021,492.019,738.016,InConInc
1,bas,cue,2,DMCC8760894,bas_cue_run2_DMCC8760894,3E,o,v,InCon,n,2,1,,switch,red,black,green,Inc,3200,1,1185,2,2,742540,747033,748218,51427,51,691.113,695.606,696.791,28.409,274.406,520.417,246.021,492.019,738.016,InConInc
1,bas,cue,2,DMCC8760894,bas_cue_run2_DMCC8760894,1B,o,c,Con,n,2,2,,stay,red,black,black,NoInc,2000,1,2331,2,2,754539,759032,761363,51427,52,703.112,707.605,709.936,28.409,274.406,520.417,246.021,492.019,738.016,ConNoInc
1,bas,cue,2,DMCC8760894,bas_cue_run2_DMCC8760894,E3,o,v,InCon,l,2,1,,switch,red,black,green,Inc,3200,0,0,,1,765338,769845,0,51427,53,713.911,718.418,-51.427,28.409,274.406,520.417,246.021,492.019,738.016,InConInc
1,bas,cue,2,DMCC8760894,bas_cue_run2_DMCC8760894,4D,e,c,InCon,n,1,2,,switch,red,black,green,Inc,4400,1,822,1,1,777338,781844,782666,51427,54,725.911,730.417,731.239,28.409,274.406,520.417,246.021,492.019,738.016,InConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,A2,e,v,Con,n,1,1,,,red,black,black,NoInc,3200,1,789,1,1,158950,163457,164246,127841,1,31.109,35.616,36.405,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,H5,o,c,Con,l,2,2,,switch,red,black,black,NoInc,2000,1,1128,2,2,170950,175456,176584,127841,2,43.109,47.615,48.743,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,1B,o,c,Con,l,2,2,,stay,red,black,black,NoInc,2000,1,914,2,2,181750,186256,187170,127841,3,53.909,58.415,59.329,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,D4,e,c,InCon,n,1,2,yes,switch,green,black,green,Inc,2000,1,893,1,1,192563,197056,197949,127841,4,64.722,69.215,70.108,28.416,274.412,520.421,246.025,492.021,738.03,InConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,6I,e,v,Con,n,1,1,yes,stay,green,black,green,Inc,4400,1,671,1,1,203363,207856,208527,127841,5,75.522,80.015,80.686,28.416,274.412,520.421,246.025,492.021,738.03,ConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,5H,o,c,Con,l,2,2,,switch,red,black,black,NoInc,3200,1,973,2,2,216562,221056,222029,127841,6,88.721,93.215,94.188,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,E3,o,v,InCon,l,2,1,yes,stay,green,black,green,Inc,3200,1,842,1,1,228562,233055,233897,127841,7,100.721,105.214,106.056,28.416,274.412,520.421,246.025,492.021,738.03,InConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,A2,e,v,Con,l,1,1,,stay,red,black,black,NoInc,4400,1,756,1,1,240562,245055,245811,127841,8,112.721,117.214,117.97,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,B1,o,c,Con,l,2,2,,stay,red,black,black,NoInc,4400,1,983,2,2,253762,258255,259238,127841,9,125.921,130.414,131.397,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,1B,o,c,Con,n,2,2,,switch,red,black,black,NoInc,2000,1,896,2,2,266962,271455,272351,127841,10,139.121,143.614,144.51,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,1A,o,v,InCon,l,2,1,,switch,red,black,black,NoInc,4400,1,816,1,1,277761,282255,283071,127841,11,149.92,154.414,155.23,28.416,274.412,520.421,246.025,492.021,738.03,InConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,B2,e,c,InCon,n,1,2,,switch,red,black,black,NoInc,4400,1,1430,1,1,290961,295454,296884,127841,12,163.12,167.613,169.043,28.416,274.412,520.421,246.025,492.021,738.03,InConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,2A,e,v,Con,n,1,1,,stay,red,black,black,NoInc,3200,1,771,1,1,304161,308654,309425,127841,13,176.32,180.813,181.584,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,B1,o,c,Con,n,2,2,,stay,red,black,black,NoInc,3200,1,1007,2,2,316161,320654,321661,127841,14,188.32,192.813,193.82,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,4D,e,c,InCon,n,1,2,yes,stay,green,black,green,Inc,4400,1,764,1,1,328160,332654,333418,127841,15,200.319,204.813,205.577,28.416,274.412,520.421,246.025,492.021,738.03,InConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,I6,e,v,Con,l,1,1,yes,switch,green,black,green,Inc,3200,1,835,1,1,341360,345853,346688,127841,16,213.519,218.012,218.847,28.416,274.412,520.421,246.025,492.021,738.03,ConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,D4,e,c,InCon,l,1,2,too.slow,stay,green,black,green,Inc,2000,1,1445,2,2,353360,357853,359298,127841,17,225.519,230.012,231.457,28.416,274.412,520.421,246.025,492.021,738.03,InConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,I6,e,v,Con,n,1,1,,switch,red,black,black,NoInc,2000,1,900,1,1,364160,368653,369553,127841,18,236.319,240.812,241.712,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,I6,e,v,Con,l,1,1,,,red,black,black,NoInc,3200,1,902,1,1,404959,409452,410354,127841,19,277.118,281.611,282.513,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,1B,o,c,Con,l,2,2,,stay,red,black,black,NoInc,4400,0,839,1,2,416959,421452,422291,127841,20,289.118,293.611,294.45,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,1B,o,c,Con,n,2,2,,switch,red,black,black,NoInc,3200,1,707,2,2,430159,434652,435359,127841,21,302.318,306.811,307.518,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,2A,e,v,Con,l,1,1,,switch,red,black,black,NoInc,4400,1,1154,1,1,442158,446652,447806,127841,22,314.317,318.811,319.965,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,3E,o,v,InCon,l,2,1,yes,stay,green,black,green,Inc,2000,1,861,1,1,455358,459852,460713,127841,23,327.517,332.011,332.872,28.416,274.412,520.421,246.025,492.021,738.03,InConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,5H,o,c,Con,l,2,2,,stay,red,black,black,NoInc,4400,1,977,2,2,466158,470651,471628,127841,24,338.317,342.81,343.787,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,6I,e,v,Con,n,1,1,,switch,red,black,black,NoInc,3200,1,691,1,1,479358,483851,484542,127841,25,351.517,356.01,356.701,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,E3,o,v,InCon,n,2,1,yes,stay,green,black,green,Inc,2000,1,870,2,2,491358,495851,496721,127841,26,363.517,368.01,368.88,28.416,274.412,520.421,246.025,492.021,738.03,InConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,A1,o,v,InCon,n,2,1,,stay,red,black,black,NoInc,2000,1,1423,2,2,502157,506651,508074,127841,27,374.316,378.81,380.233,28.416,274.412,520.421,246.025,492.021,738.03,InConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,B1,o,c,Con,l,2,2,,switch,red,black,black,NoInc,2000,1,856,2,2,512957,517450,518306,127841,28,385.116,389.609,390.465,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,E3,o,v,InCon,n,2,1,yes,switch,green,black,green,Inc,2000,1,751,2,2,523757,528250,529001,127841,29,395.916,400.409,401.16,28.416,274.412,520.421,246.025,492.021,738.03,InConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,2B,e,c,InCon,l,1,2,,switch,red,black,black,NoInc,4400,0,689,1,2,534557,539050,539739,127841,30,406.716,411.209,411.898,28.416,274.412,520.421,246.025,492.021,738.03,InConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,A2,e,v,Con,n,1,1,,switch,red,black,black,NoInc,3200,1,956,1,1,547757,552250,553206,127841,31,419.916,424.409,425.365,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,2A,e,v,Con,n,1,1,,stay,red,black,black,NoInc,2000,1,370,1,1,559756,564250,564620,127841,32,431.915,436.409,436.779,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,D4,e,c,InCon,l,1,2,yes,switch,green,black,green,Inc,3200,1,751,2,2,570556,575050,575801,127841,33,442.715,447.209,447.96,28.416,274.412,520.421,246.025,492.021,738.03,InConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,5H,o,c,Con,n,2,2,yes,switch,green,black,green,Inc,4400,1,532,2,2,582556,587063,587595,127841,34,454.715,459.222,459.754,28.416,274.412,520.421,246.025,492.021,738.03,ConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,3E,o,v,InCon,n,2,1,yes,stay,green,black,green,Inc,3200,1,807,2,2,595756,600262,601069,127841,35,467.915,472.421,473.228,28.416,274.412,520.421,246.025,492.021,738.03,InConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,2A,e,v,Con,l,1,1,,switch,red,black,black,NoInc,4400,1,1451,1,1,607756,612262,613713,127841,36,479.915,484.421,485.872,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,H5,o,c,Con,l,2,2,too.slow,,green,black,green,Inc,4400,1,1563,2,2,650955,655461,657024,127841,37,523.114,527.62,529.183,28.416,274.412,520.421,246.025,492.021,738.03,ConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,H5,o,c,Con,n,2,2,,switch,red,black,black,NoInc,4400,1,858,2,2,664155,668661,669519,127841,38,536.314,540.82,541.678,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,A2,e,v,Con,n,1,1,,stay,red,black,black,NoInc,2000,1,616,1,1,677354,681861,682477,127841,39,549.513,554.02,554.636,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,B1,o,c,Con,l,2,2,,switch,red,black,black,NoInc,3200,1,752,2,2,688154,692661,693413,127841,40,560.313,564.82,565.572,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,2A,e,v,Con,n,1,1,,switch,red,black,black,NoInc,3200,1,625,1,1,700154,704661,705286,127841,41,572.313,576.82,577.445,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,1B,o,c,Con,l,2,2,,switch,red,black,black,NoInc,3200,0,0,,2,712154,716660,0,127841,42,584.313,588.819,-127.841,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,1A,o,v,InCon,n,2,1,,switch,red,black,black,NoInc,4400,1,1625,2,2,724154,728660,730285,127841,43,596.313,600.819,602.444,28.416,274.412,520.421,246.025,492.021,738.03,InConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,3E,o,v,InCon,l,2,1,yes,switch,green,black,green,Inc,2000,1,620,1,1,737353,741860,742480,127841,44,609.512,614.019,614.639,28.416,274.412,520.421,246.025,492.021,738.03,InConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,4D,e,c,InCon,n,1,2,yes,switch,green,black,green,Inc,2000,1,641,1,1,748153,752660,753301,127841,45,620.312,624.819,625.46,28.416,274.412,520.421,246.025,492.021,738.03,InConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,4D,e,c,InCon,l,1,2,yes,switch,green,black,green,Inc,3200,1,816,2,2,758953,763460,764276,127841,46,631.112,635.619,636.435,28.416,274.412,520.421,246.025,492.021,738.03,InConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,3E,o,v,InCon,n,2,1,yes,switch,green,black,green,Inc,3200,1,720,2,2,770953,775459,776179,127841,47,643.112,647.618,648.338,28.416,274.412,520.421,246.025,492.021,738.03,InConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,6I,e,v,Con,l,1,1,,switch,red,black,black,NoInc,4400,1,1038,1,1,782953,787459,788497,127841,48,655.112,659.618,660.656,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,E3,o,v,InCon,l,2,1,yes,stay,green,black,green,Inc,4400,1,606,1,1,796152,800659,801265,127841,49,668.311,672.818,673.424,28.416,274.412,520.421,246.025,492.021,738.03,InConInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,2A,e,v,Con,l,1,1,,stay,red,black,black,NoInc,2000,1,1010,1,1,809352,813859,814869,127841,50,681.511,686.018,687.028,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,A2,e,v,Con,l,1,1,,stay,red,black,black,NoInc,4400,1,626,1,1,820152,824658,825284,127841,51,692.311,696.817,697.443,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,1B,o,c,Con,n,2,2,,switch,red,black,black,NoInc,3200,1,1198,2,2,833352,837858,839056,127841,52,705.511,710.017,711.215,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,6I,e,v,Con,n,1,1,,stay,red,black,black,NoInc,2000,1,1311,1,1,845351,849858,851169,127841,53,717.51,722.017,723.328,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,1,DMCC8760894,pro_cue_run1_DMCC8760894,B1,o,c,Con,n,2,2,,stay,red,black,black,NoInc,2000,1,1093,2,2,856151,860658,861751,127841,54,728.31,732.817,733.91,28.416,274.412,520.421,246.025,492.021,738.03,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,2A,e,v,Con,n,1,1,,,red,black,black,NoInc,3200,1,646,1,1,70517,75024,75670,39414,1,31.103,35.61,36.256,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,3E,o,v,InCon,n,2,1,yes,stay,green,black,green,Inc,3200,1,783,2,2,82517,87023,87806,39414,2,43.103,47.609,48.392,28.41,274.405,520.401,246.019,492.015,738.011,InConInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,A2,e,v,Con,n,1,1,,stay,red,black,black,NoInc,4400,1,745,1,1,94517,99023,99768,39414,3,55.103,59.609,60.354,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,D4,e,c,InCon,n,1,2,yes,stay,green,black,green,Inc,3200,1,786,1,1,107716,112223,113009,39414,4,68.302,72.809,73.595,28.41,274.405,520.401,246.019,492.015,738.011,InConInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,5H,o,c,Con,n,2,2,,stay,red,black,black,NoInc,4400,1,874,2,2,119716,124223,125097,39414,5,80.302,84.809,85.683,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,H5,o,c,Con,l,2,2,,switch,red,black,black,NoInc,2000,1,1285,2,2,132916,137422,138707,39414,6,93.502,98.008,99.293,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,B1,o,c,Con,l,2,2,,stay,red,black,black,NoInc,2000,1,843,2,2,143716,148222,149065,39414,7,104.302,108.808,109.651,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,2A,e,v,Con,l,1,1,,stay,red,black,black,NoInc,2000,1,691,1,1,154515,159022,159713,39414,8,115.101,119.608,120.299,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,A2,e,v,Con,l,1,1,,stay,red,black,black,NoInc,4400,1,1332,1,1,165315,169822,171154,39414,9,125.901,130.408,131.74,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,4D,e,c,InCon,l,1,2,yes,stay,green,black,green,Inc,3200,1,877,2,2,178515,183022,183899,39414,10,139.101,143.608,144.485,28.41,274.405,520.401,246.019,492.015,738.011,InConInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,E3,o,v,InCon,l,2,1,yes,stay,green,black,green,Inc,4400,1,759,1,1,190515,195021,195780,39414,11,151.101,155.607,156.366,28.41,274.405,520.401,246.019,492.015,738.011,InConInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,1B,o,c,Con,l,2,2,,stay,red,black,black,NoInc,2000,1,2650,2,2,203715,208221,210871,39414,12,164.301,168.807,171.457,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,B1,o,c,Con,n,2,2,,switch,red,black,black,NoInc,2000,1,1044,2,2,214528,219021,220065,39414,13,175.114,179.607,180.651,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,1B,o,c,Con,n,2,2,,stay,red,black,black,NoInc,4400,1,1466,2,2,225328,229821,231287,39414,14,185.914,190.407,191.873,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,6I,e,v,Con,n,1,1,,stay,red,black,black,NoInc,4400,1,1300,1,1,238527,243021,244321,39414,15,199.113,203.607,204.907,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,B2,e,c,InCon,l,1,2,,switch,red,black,black,NoInc,3200,1,1418,2,2,251727,256220,257638,39414,16,212.313,216.806,218.224,28.41,274.405,520.401,246.019,492.015,738.011,InConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,E3,o,v,InCon,n,2,1,yes,switch,green,black,green,Inc,2000,1,923,2,2,263727,268220,269143,39414,17,224.313,228.806,229.729,28.41,274.405,520.401,246.019,492.015,738.011,InConInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,6I,e,v,Con,l,1,1,yes,switch,green,black,green,Inc,3200,1,614,1,1,274527,279020,279634,39414,18,235.113,239.606,240.22,28.41,274.405,520.401,246.019,492.015,738.011,ConInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,B1,o,c,Con,l,2,2,,,red,black,black,NoInc,3200,0,0,,2,316526,321019,0,39414,19,277.112,281.605,-39.414,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,3E,o,v,InCon,l,2,1,yes,stay,green,black,green,Inc,2000,1,507,1,1,328526,333019,333526,39414,20,289.112,293.605,294.112,28.41,274.405,520.401,246.019,492.015,738.011,InConInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,A2,e,v,Con,l,1,1,,stay,red,black,black,NoInc,4400,1,501,1,1,339326,343819,344320,39414,21,299.912,304.405,304.906,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,I6,e,v,Con,n,1,1,,switch,red,black,black,NoInc,3200,1,866,1,1,352525,357019,357885,39414,22,313.111,317.605,318.471,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,I6,e,v,Con,l,1,1,,switch,red,black,black,NoInc,2000,1,1678,1,1,364525,369018,370696,39414,23,325.111,329.604,331.282,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,4D,e,c,InCon,n,1,2,yes,switch,green,black,green,Inc,2000,1,787,1,1,375325,379818,380605,39414,24,335.911,340.404,341.191,28.41,274.405,520.401,246.019,492.015,738.011,InConInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,2A,e,v,Con,n,1,1,,stay,red,black,black,NoInc,3200,1,810,1,1,386125,390618,391428,39414,25,346.711,351.204,352.014,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,1B,o,c,Con,l,2,2,,switch,red,black,black,NoInc,4400,1,1171,2,2,398125,402618,403789,39414,26,358.711,363.204,364.375,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,2A,e,v,Con,l,1,1,,stay,red,black,black,NoInc,4400,0,1719,2,1,411324,415818,417537,39414,27,371.91,376.404,378.123,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,I6,e,v,Con,n,1,1,yes,switch,green,black,green,Inc,4400,1,780,1,1,424524,429017,429797,39414,28,385.11,389.603,390.383,28.41,274.405,520.401,246.019,492.015,738.011,ConInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,2B,e,c,InCon,n,1,2,,stay,red,black,black,NoInc,3200,1,798,1,1,437724,442217,443015,39414,29,398.31,402.803,403.601,28.41,274.405,520.401,246.019,492.015,738.011,InConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,B1,o,c,Con,n,2,2,,stay,red,black,black,NoInc,3200,1,915,2,2,449724,454217,455132,39414,30,410.31,414.803,415.718,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,H5,o,c,Con,l,2,2,,switch,red,black,black,NoInc,2000,1,1658,2,2,461723,466217,467875,39414,31,422.309,426.803,428.461,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,D4,e,c,InCon,n,1,2,yes,switch,green,black,green,Inc,2000,1,769,1,1,472523,477017,477786,39414,32,433.109,437.603,438.372,28.41,274.405,520.401,246.019,492.015,738.011,InConInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,5H,o,c,Con,l,2,2,yes,switch,green,black,green,Inc,3200,1,943,2,2,483323,487816,488759,39414,33,443.909,448.402,449.345,28.41,274.405,520.401,246.019,492.015,738.011,ConInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,A2,e,v,Con,n,1,1,,switch,red,black,black,NoInc,4400,1,1025,1,1,495323,499816,500841,39414,34,455.909,460.402,461.427,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,1A,o,v,InCon,n,2,1,,stay,red,black,black,NoInc,4400,0,766,1,2,508523,513016,513782,39414,35,469.109,473.602,474.368,28.41,274.405,520.401,246.019,492.015,738.011,InConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,D4,e,c,InCon,l,1,2,yes,switch,green,black,green,Inc,2000,1,623,2,2,521722,526216,526839,39414,36,482.308,486.802,487.425,28.41,274.405,520.401,246.019,492.015,738.011,InConInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,2A,e,v,Con,n,1,1,,,red,black,black,NoInc,4400,1,957,1,1,562522,567015,567972,39414,37,523.108,527.601,528.558,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,E3,o,v,InCon,l,2,1,yes,switch,green,black,green,Inc,2000,1,566,1,1,575721,580215,580781,39414,38,536.307,540.801,541.367,28.41,274.405,520.401,246.019,492.015,738.011,InConInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,H5,o,c,Con,l,2,2,,stay,red,black,black,NoInc,4400,1,1487,2,2,586521,591015,592502,39414,39,547.107,551.601,553.088,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,B1,o,c,Con,n,2,2,,switch,red,black,black,NoInc,3200,1,894,2,2,599721,604228,605122,39414,40,560.307,564.814,565.708,28.41,274.405,520.401,246.019,492.015,738.011,ConNoInc
1,pro,cue,2,DMCC8760894,pro_cue_run2_DMCC8760894,3E,o,v,InCon,n,2,1,yes,stay,green,black,green,Inc,4400,1,863,2,2,611721,616227,617090,39414,41,572.307,576.813,577.676,28.41,274.405,520.401,246.019,492.015,738.011,InConInc
