wave,session,task,run,subj,name,trial.type,load,numtrials,probe,iti,acc,rt,resp,cresp,time.cue.onset.abs,time.target.onset.abs,time.rt.abs,time.scan.start,trial.num,time.cue.onset,time.target.onset,time.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off,trialtype,trialtype_alt
2,pro,ste,1,DMCC8033964,pro_ste_run1_DMCC8033964,NN,2,2,rash,1600,1,694,2,2,510797,519610,520304,91188,28,419.609,428.422,429.116,28.42,256.419,484.418,228.021,456.02,684.019,not5NN,NN_2
2,pro,ste,1,DMCC8033964,pro_ste_run1_DMCC8033964,NP,2,3,chip,2800,1,711,1,1,522810,531609,532320,91188,29,431.622,440.421,441.132,28.42,256.419,484.418,228.021,456.02,684.019,not5NP,NP_2
2,pro,ste,1,DMCC8033964,pro_ste_run1_DMCC8033964,NP,2,3,parade,1600,1,657,1,1,536009,544808,545465,91188,30,444.821,453.62,454.277,28.42,256.419,484.418,228.021,456.02,684.019,not5NP,NP_2
2,pro,ste,1,DMCC8033964,pro_ste_run1_DMCC8033964,NP,4,1,verse,1600,1,688,1,1,578006,586806,587494,91188,31,486.818,495.618,496.306,28.42,256.419,484.418,228.021,456.02,684.019,not5NP,NP_4
2,pro,ste,1,DMCC8033964,pro_ste_run1_DMCC8033964,NN,3,2,torch,1600,1,697,2,2,590006,598805,599502,91188,32,498.818,507.617,508.314,28.42,256.419,484.418,228.021,456.02,684.019,not5NN,NN_3
2,pro,ste,1,DMCC8033964,pro_ste_run1_DMCC8033964,NN,5,2,deal,1600,1,845,2,2,602005,610804,611649,91188,33,510.817,519.616,520.461,28.42,256.419,484.418,228.021,456.02,684.019,LL5NN,NN_5
2,pro,ste,1,DMCC8033964,pro_ste_run1_DMCC8033964,NP,5,3,clay,2800,1,1303,1,1,614004,622804,624107,91188,34,522.816,531.616,532.919,28.42,256.419,484.418,228.021,456.02,684.019,LL5NP,NP_5
2,pro,ste,1,DMCC8033964,pro_ste_run1_DMCC8033964,NP,5,3,forest,4000,1,766,1,1,627203,636003,636769,91188,35,536.015,544.815,545.581,28.42,256.419,484.418,228.021,456.02,684.019,LL5NP,NP_5
2,pro,ste,1,DMCC8033964,pro_ste_run1_DMCC8033964,NP,3,1,charge,2800,1,871,1,1,641602,650402,651273,91188,36,550.414,559.214,560.085,28.42,256.419,484.418,228.021,456.02,684.019,not5NP,NP_3
2,pro,ste,1,DMCC8033964,pro_ste_run1_DMCC8033964,NN,2,2,moose,4000,1,705,2,2,654802,663601,664306,91188,37,563.614,572.413,573.118,28.42,256.419,484.418,228.021,456.02,684.019,not5NN,NN_2
2,pro,ste,1,DMCC8033964,pro_ste_run1_DMCC8033964,RN,5,1,chest,2800,1,1056,2,2,669201,678000,679056,91188,38,578.013,586.812,587.868,28.42,256.419,484.418,228.021,456.02,684.019,LL5RN,RN_5
2,pro,ste,1,DMCC8033964,pro_ste_run1_DMCC8033964,NP,2,2,paste,1600,1,670,1,1,682400,691199,691869,91188,39,591.212,600.011,600.681,28.42,256.419,484.418,228.021,456.02,684.019,not5NP,NP_2
2,pro,ste,1,DMCC8033964,pro_ste_run1_DMCC8033964,NN,3,2,donor,2800,1,801,2,2,694399,703199,704000,91188,40,603.211,612.011,612.812,28.42,256.419,484.418,228.021,456.02,684.019,not5NN,NN_3
2,pro,ste,1,DMCC8033964,pro_ste_run1_DMCC8033964,NP,5,3,advice,1600,1,681,1,1,707598,716398,717079,91188,41,616.41,625.21,625.891,28.42,256.419,484.418,228.021,456.02,684.019,LL5NP,NP_5
2,pro,ste,1,DMCC8033964,pro_ste_run1_DMCC8033964,NN,2,2,work,4000,1,744,2,2,719598,728397,729141,91188,42,628.41,637.209,637.953,28.42,256.419,484.418,228.021,456.02,684.019,not5NN,NN_2
2,pro,ste,1,DMCC8033964,pro_ste_run1_DMCC8033964,RN,2,1,bags,2800,1,816,2,2,733997,742809,743625,91188,43,642.809,651.621,652.437,28.42,256.419,484.418,228.021,456.02,684.019,not5RN,RN_2
2,pro,ste,1,DMCC8033964,pro_ste_run1_DMCC8033964,NN,5,2,group,4000,1,816,2,2,747209,756009,756825,91188,44,656.021,664.821,665.637,28.42,256.419,484.418,228.021,456.02,684.019,LL5NN,NN_5
2,pro,ste,1,DMCC8033964,pro_ste_run1_DMCC8033964,NP,2,2,guys,4000,1,678,1,1,761608,770408,771086,91188,45,670.42,679.22,679.898,28.42,256.419,484.418,228.021,456.02,684.019,not5NP,NP_2
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NN,4,1,campus,2800,1,763,2,2,64445,73245,74008,33642,1,30.803,39.603,40.366,28.404,256.403,484.416,228.018,456.017,684.017,not5NN,NN_4
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,5,3,snap,2800,1,1014,1,1,77645,86444,87458,33642,2,44.003,52.802,53.816,28.404,256.403,484.416,228.018,456.017,684.017,LL5NP,NP_5
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,4,1,belief,1600,1,804,1,1,90844,99657,100461,33642,3,57.202,66.015,66.819,28.404,256.403,484.416,228.018,456.017,684.017,not5NP,NP_4
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,3,1,drip,1600,1,793,1,1,102856,111656,112449,33642,4,69.214,78.014,78.807,28.404,256.403,484.416,228.018,456.017,684.017,not5NP,NP_3
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,2,2,bottle,2800,1,681,1,1,114856,123655,124336,33642,5,81.214,90.013,90.694,28.404,256.403,484.416,228.018,456.017,684.017,not5NP,NP_2
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,RN,5,1,level,4000,1,949,2,2,128055,136854,137803,33642,6,94.413,103.212,104.161,28.404,256.403,484.416,228.018,456.017,684.017,LL5RN,RN_5
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NN,2,2,spice,2800,1,822,2,2,142454,151253,152075,33642,7,108.812,117.611,118.433,28.404,256.403,484.416,228.018,456.017,684.017,not5NN,NN_2
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NN,2,2,coal,1600,1,692,2,2,155653,164453,165145,33642,8,122.011,130.811,131.503,28.404,256.403,484.416,228.018,456.017,684.017,not5NN,NN_2
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NN,3,1,film,1600,1,723,2,2,167652,176452,177175,33642,9,134.01,142.81,143.533,28.404,256.403,484.416,228.018,456.017,684.017,not5NN,NN_3
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,RN,3,1,singer,4000,1,960,2,2,179652,188451,189411,33642,10,146.01,154.809,155.769,28.404,256.403,484.416,228.018,456.017,684.017,not5RN,RN_3
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NN,5,2,herd,1600,1,885,2,2,194051,202850,203735,33642,11,160.409,169.208,170.093,28.404,256.403,484.416,228.018,456.017,684.017,LL5NN,NN_5
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,5,3,flight,4000,1,958,1,1,206050,214850,215808,33642,12,172.408,181.208,182.166,28.404,256.403,484.416,228.018,456.017,684.017,LL5NP,NP_5
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,2,2,quote,2800,1,563,1,1,220449,229249,229812,33642,13,186.807,195.607,196.17,28.404,256.403,484.416,228.018,456.017,684.017,not5NP,NP_2
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NN,5,2,fury,4000,1,726,2,2,233648,242448,243174,33642,14,200.006,208.806,209.532,28.404,256.403,484.416,228.018,456.017,684.017,LL5NN,NN_5
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,5,3,stroke,4000,1,684,1,1,248047,256847,257531,33642,15,214.405,223.205,223.889,28.404,256.403,484.416,228.018,456.017,684.017,LL5NP,NP_5
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,3,2,gold,2800,1,746,1,1,292445,301244,301990,33642,16,258.803,267.602,268.348,28.404,256.403,484.416,228.018,456.017,684.017,not5NP,NP_3
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,3,2,sailor,4000,1,644,1,1,305644,314457,315101,33642,17,272.002,280.815,281.459,28.404,256.403,484.416,228.018,456.017,684.017,not5NP,NP_3
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,5,3,thing,2800,1,852,1,1,320056,328856,329708,33642,18,286.414,295.214,296.066,28.404,256.403,484.416,228.018,456.017,684.017,LL5NP,NP_5
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NN,5,2,kids,4000,1,714,2,2,333256,342055,342769,33642,19,299.614,308.413,309.127,28.404,256.403,484.416,228.018,456.017,684.017,LL5NN,NN_5
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,RN,2,1,onion,2800,1,688,2,2,347655,356454,357142,33642,20,314.013,322.812,323.5,28.404,256.403,484.416,228.018,456.017,684.017,not5RN,RN_2
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,5,3,grill,1600,1,643,1,1,360854,369653,370296,33642,21,327.212,336.011,336.654,28.404,256.403,484.416,228.018,456.017,684.017,LL5NP,NP_5
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NN,4,1,barber,4000,1,654,2,2,372853,381653,382307,33642,22,339.211,348.011,348.665,28.404,256.403,484.416,228.018,456.017,684.017,not5NN,NN_4
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NN,2,2,flaw,1600,1,706,2,2,387252,396052,396758,33642,23,353.61,362.41,363.116,28.404,256.403,484.416,228.018,456.017,684.017,not5NN,NN_2
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NN,3,1,grain,2800,1,693,2,2,399252,408051,408744,33642,24,365.61,374.409,375.102,28.404,256.403,484.416,228.018,456.017,684.017,not5NN,NN_3
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,2,2,nerve,4000,1,674,1,1,412451,421250,421924,33642,25,378.809,387.608,388.282,28.404,256.403,484.416,228.018,456.017,684.017,not5NP,NP_2
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,5,3,class,4000,1,778,1,1,426850,435649,436427,33642,26,393.208,402.007,402.785,28.404,256.403,484.416,228.018,456.017,684.017,LL5NP,NP_5
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NN,2,2,tally,1600,1,660,2,2,441249,450048,450708,33642,27,407.607,416.406,417.066,28.404,256.403,484.416,228.018,456.017,684.017,not5NN,NN_2
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,2,2,photo,1600,1,595,1,1,453248,462048,462643,33642,28,419.606,428.406,429.001,28.404,256.403,484.416,228.018,456.017,684.017,not5NP,NP_2
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NN,5,2,zebra,1600,1,741,2,2,465247,474047,474788,33642,29,431.605,440.405,441.146,28.404,256.403,484.416,228.018,456.017,684.017,LL5NN,NN_5
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,RN,5,1,pupil,2800,1,733,2,2,477247,486046,486779,33642,30,443.605,452.404,453.137,28.404,256.403,484.416,228.018,456.017,684.017,LL5RN,RN_5
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NN,2,1,list,4000,1,697,2,2,520444,529257,529954,33642,31,486.802,495.615,496.312,28.404,256.403,484.416,228.018,456.017,684.017,not5NN,NN_2
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,3,1,tissue,1600,1,861,1,1,534856,543656,544517,33642,32,501.214,510.014,510.875,28.404,256.403,484.416,228.018,456.017,684.017,not5NP,NP_3
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,2,3,point,4000,1,645,1,1,546856,555655,556300,33642,33,513.214,522.013,522.658,28.404,256.403,484.416,228.018,456.017,684.017,not5NP,NP_2
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NN,5,2,output,2800,1,873,2,2,561255,570054,570927,33642,34,527.613,536.412,537.285,28.404,256.403,484.416,228.018,456.017,684.017,LL5NN,NN_5
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,5,3,finger,1600,1,659,1,1,574454,583254,583913,33642,35,540.812,549.612,550.271,28.404,256.403,484.416,228.018,456.017,684.017,LL5NP,NP_5
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,2,3,grace,2800,1,710,1,1,586453,595253,595963,33642,36,552.811,561.611,562.321,28.404,256.403,484.416,228.018,456.017,684.017,not5NP,NP_2
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NN,3,2,filter,2800,1,691,2,2,599652,608452,609143,33642,37,566.01,574.81,575.501,28.404,256.403,484.416,228.018,456.017,684.017,not5NN,NN_3
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,5,3,click,1600,1,879,1,1,612852,621651,622530,33642,38,579.21,588.009,588.888,28.404,256.403,484.416,228.018,456.017,684.017,LL5NP,NP_5
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NN,3,2,cows,4000,1,696,2,2,624851,633650,634346,33642,39,591.209,600.008,600.704,28.404,256.403,484.416,228.018,456.017,684.017,not5NN,NN_3
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,RN,5,1,need,2800,1,733,2,2,639250,648050,648783,33642,40,605.608,614.408,615.141,28.404,256.403,484.416,228.018,456.017,684.017,LL5RN,RN_5
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,5,3,void,4000,1,671,1,1,652449,661249,661920,33642,41,618.807,627.607,628.278,28.404,256.403,484.416,228.018,456.017,684.017,LL5NP,NP_5
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,2,3,talent,1600,1,529,1,1,666848,675648,676177,33642,42,633.206,642.006,642.535,28.404,256.403,484.416,228.018,456.017,684.017,not5NP,NP_2
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NP,4,1,clown,2800,1,739,1,1,678848,687647,688386,33642,43,645.206,654.005,654.744,28.404,256.403,484.416,228.018,456.017,684.017,not5NP,NP_4
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NN,5,2,signal,4000,1,749,2,2,692047,700846,701595,33642,44,658.405,667.204,667.953,28.404,256.403,484.416,228.018,456.017,684.017,LL5NN,NN_5
2,pro,ste,2,DMCC8033964,pro_ste_run2_DMCC8033964,NN,4,1,grip,1600,1,717,2,2,706446,715245,715962,33642,45,672.804,681.603,682.32,28.404,256.403,484.416,228.018,456.017,684.017,not5NN,NN_4
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,8,2,brow,4000,1,838,1,1,113072,121871,122709,82253,1,30.819,39.618,40.456,28.419,256.416,484.414,228.018,456.029,684.026,not5NP,NP_8
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,RN,5,2,jets,1600,1,655,2,2,127471,136270,136925,82253,2,45.218,54.017,54.672,28.419,256.416,484.414,228.018,456.029,684.026,LL5RN,RN_5
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,5,3,touch,2800,1,798,1,1,139470,148269,149067,82253,3,57.217,66.016,66.814,28.419,256.416,484.414,228.018,456.029,684.026,LL5NP,NP_5
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,5,3,pound,4000,1,833,1,1,152669,161468,162301,82253,4,70.416,79.215,80.048,28.419,256.416,484.414,228.018,456.029,684.026,LL5NP,NP_5
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,RN,7,1,rivals,1600,1,827,2,2,167068,175867,176694,82253,5,84.815,93.614,94.441,28.419,256.416,484.414,228.018,456.029,684.026,not5RN,RN_7
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,6,1,name,1600,1,945,1,1,179067,187867,188812,82253,6,96.814,105.614,106.559,28.419,256.416,484.414,228.018,456.029,684.026,not5NP,NP_6
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,7,2,world,1600,1,794,1,1,191066,199866,200660,82253,7,108.813,117.613,118.407,28.419,256.416,484.414,228.018,456.029,684.026,not5NP,NP_7
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,RN,8,2,marker,1600,1,1021,2,2,203065,211865,212886,82253,8,120.812,129.612,130.633,28.419,256.416,484.414,228.018,456.029,684.026,not5RN,RN_8
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,5,3,wife,2800,1,925,1,1,215065,223864,224789,82253,9,132.812,141.611,142.536,28.419,256.416,484.414,228.018,456.029,684.026,LL5NP,NP_5
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,RN,5,2,paper,4000,1,785,2,2,228264,237063,237848,82253,10,146.011,154.81,155.595,28.419,256.416,484.414,228.018,456.029,684.026,LL5RN,RN_5
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NN,5,1,chin,4000,1,664,2,2,242663,251475,252139,82253,11,160.41,169.222,169.886,28.419,256.416,484.414,228.018,456.029,684.026,LL5NN,NN_5
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,7,2,grill,2800,1,856,1,1,257075,265874,266730,82253,12,174.822,183.621,184.477,28.419,256.416,484.414,228.018,456.029,684.026,not5NP,NP_7
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,RN,8,2,rhyme,4000,1,906,2,2,270274,279073,279979,82253,13,188.021,196.82,197.726,28.419,256.416,484.414,228.018,456.029,684.026,not5RN,RN_8
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,8,2,goods,2800,0,1145,2,1,284673,293472,294617,82253,14,202.42,211.219,212.364,28.419,256.416,484.414,228.018,456.029,684.026,not5NP,NP_8
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,RN,6,1,reign,2800,1,765,2,2,297872,306672,307437,82253,15,215.619,224.419,225.184,28.419,256.416,484.414,228.018,456.029,684.026,not5RN,RN_6
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,5,3,harbor,4000,1,905,1,1,341069,349868,350773,82253,16,258.816,267.615,268.52,28.419,256.416,484.414,228.018,456.029,684.026,LL5NP,NP_5
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,RN,7,1,boat,1600,1,804,2,2,355468,364267,365071,82253,17,273.215,282.014,282.818,28.419,256.416,484.414,228.018,456.029,684.026,not5RN,RN_7
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,RN,8,2,hour,1600,0,1262,1,2,367467,376267,377529,82253,18,285.214,294.014,295.276,28.419,256.416,484.414,228.018,456.029,684.026,not5RN,RN_8
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,8,3,tongue,2800,1,646,1,1,379466,388266,388912,82253,19,297.213,306.013,306.659,28.419,256.416,484.414,228.018,456.029,684.026,not5NP,NP_8
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,RN,6,1,beam,4000,1,766,2,2,392665,401465,402231,82253,20,310.412,319.212,319.978,28.419,256.416,484.414,228.018,456.029,684.026,not5RN,RN_6
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NN,5,1,ruler,2800,1,689,2,2,407064,415864,416553,82253,21,324.811,333.611,334.3,28.419,256.416,484.414,228.018,456.029,684.026,LL5NN,NN_5
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,5,3,dryer,1600,1,773,1,1,420264,429063,429836,82253,22,338.011,346.81,347.583,28.419,256.416,484.414,228.018,456.029,684.026,LL5NP,NP_5
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,RN,8,2,jazz,4000,1,785,2,2,432263,441075,441860,82253,23,350.01,358.822,359.607,28.419,256.416,484.414,228.018,456.029,684.026,not5RN,RN_8
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,RN,5,2,blaze,1600,1,628,2,2,446675,455474,456102,82253,24,364.422,373.221,373.849,28.419,256.416,484.414,228.018,456.029,684.026,LL5RN,RN_5
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,8,3,visit,4000,1,1120,1,1,458674,467474,468594,82253,25,376.421,385.221,386.341,28.419,256.416,484.414,228.018,456.029,684.026,not5NP,NP_8
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,RN,5,2,ideals,2800,1,1167,2,2,473073,481873,483040,82253,26,390.82,399.62,400.787,28.419,256.416,484.414,228.018,456.029,684.026,LL5RN,RN_5
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,5,3,plate,2800,1,708,1,1,486272,495072,495780,82253,27,404.019,412.819,413.527,28.419,256.416,484.414,228.018,456.029,684.026,LL5NP,NP_5
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,7,2,spark,4000,1,736,1,1,499471,508271,509007,82253,28,417.218,426.018,426.754,28.419,256.416,484.414,228.018,456.029,684.026,not5NP,NP_7
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,8,3,males,1600,1,808,1,1,513870,522670,523478,82253,29,431.617,440.417,441.225,28.419,256.416,484.414,228.018,456.029,684.026,not5NP,NP_8
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,7,2,setup,2800,1,754,1,1,525869,534669,535423,82253,30,443.616,452.416,453.17,28.419,256.416,484.414,228.018,456.029,684.026,not5NP,NP_7
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,5,3,answer,2800,1,1120,1,1,569066,577866,578986,82253,31,486.813,495.613,496.733,28.419,256.416,484.414,228.018,456.029,684.026,LL5NP,NP_5
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,RN,5,2,hawk,1600,1,1175,2,2,582265,591065,592240,82253,32,500.012,508.812,509.987,28.419,256.416,484.414,228.018,456.029,684.026,LL5RN,RN_5
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NN,8,1,train,1600,1,762,2,2,594265,603064,603826,82253,33,512.012,520.811,521.573,28.419,256.416,484.414,228.018,456.029,684.026,not5NN,NN_8
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,RN,8,2,poppy,4000,1,767,2,2,606264,615063,615830,82253,34,524.011,532.81,533.577,28.419,256.416,484.414,228.018,456.029,684.026,not5RN,RN_8
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,RN,7,2,wave,4000,1,1083,2,2,620663,629475,630558,82253,35,538.41,547.222,548.305,28.419,256.416,484.414,228.018,456.029,684.026,not5RN,RN_7
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,RN,8,2,days,2800,1,953,2,2,635075,643874,644827,82253,36,552.822,561.621,562.574,28.419,256.416,484.414,228.018,456.029,684.026,not5RN,RN_8
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,RN,7,2,need,2800,1,873,2,2,648274,657074,657947,82253,37,566.021,574.821,575.694,28.419,256.416,484.414,228.018,456.029,684.026,not5RN,RN_7
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,5,3,hose,4000,1,905,1,1,661473,670273,671178,82253,38,579.22,588.02,588.925,28.419,256.416,484.414,228.018,456.029,684.026,LL5NP,NP_5
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,RN,5,2,drip,2800,1,1033,2,2,675872,684672,685705,82253,39,593.619,602.419,603.452,28.419,256.416,484.414,228.018,456.029,684.026,LL5RN,RN_5
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NN,5,1,finger,4000,1,836,2,2,689071,697871,698707,82253,40,606.818,615.618,616.454,28.419,256.416,484.414,228.018,456.029,684.026,LL5NN,NN_5
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,8,2,charge,1600,1,768,1,1,703470,712270,713038,82253,41,621.217,630.017,630.785,28.419,256.416,484.414,228.018,456.029,684.026,not5NP,NP_8
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,7,1,drum,1600,1,927,1,1,715469,724269,725196,82253,42,633.216,642.016,642.943,28.419,256.416,484.414,228.018,456.029,684.026,not5NP,NP_7
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,5,3,spell,1600,1,986,1,1,727469,736268,737254,82253,43,645.216,654.015,655.001,28.419,256.416,484.414,228.018,456.029,684.026,LL5NP,NP_5
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,6,1,people,4000,1,747,1,1,739468,748267,749014,82253,44,657.215,666.014,666.761,28.419,256.416,484.414,228.018,456.029,684.026,not5NP,NP_6
2,rea,ste,1,DMCC8033964,rea_ste_run1_DMCC8033964,NP,8,2,rattle,2800,1,1019,1,1,753867,762666,763685,82253,45,671.614,680.413,681.432,28.419,256.416,484.414,228.018,456.029,684.026,not5NP,NP_8
2,rea,ste,2,DMCC8033964,rea_ste_run2_DMCC8033964,NN,5,1,food,4000,1,783,2,2,69344,78144,78927,38537,1,30.807,39.607,40.39,28.407,256.405,484.402,228.02,456.017,684.015,LL5NN,NN_5
2,rea,ste,2,DMCC8033964,rea_ste_run2_DMCC8033964,NP,8,2,rider,2800,1,887,1,1,83743,92543,93430,38537,2,45.206,54.006,54.893,28.407,256.405,484.402,228.02,456.017,684.015,not5NP,NP_8
2,rea,ste,2,DMCC8033964,rea_ste_run2_DMCC8033964,RN,8,2,slug,1600,0,1097,1,2,96942,105742,106839,38537,3,58.405,67.205,68.302,28.407,256.405,484.402,228.02,456.017,684.015,not5RN,RN_8
2,rea,ste,2,DMCC8033964,rea_ste_run2_DMCC8033964,RN,8,2,witch,4000,1,991,2,2,108942,117741,118732,38537,4,70.405,79.204,80.195,28.407,256.405,484.402,228.02,456.017,684.015,not5RN,RN_8
2,rea,ste,2,DMCC8033964,rea_ste_run2_DMCC8033964,RN,5,2,stain,1600,1,944,2,2,123341,132140,133084,38537,5,84.804,93.603,94.547,28.407,256.405,484.402,228.02,456.017,684.015,LL5RN,RN_5
2,rea,ste,2,DMCC8033964,rea_ste_run2_DMCC8033964,NN,7,1,herd,2800,1,720,2,2,135340,144139,144859,38537,6,96.803,105.602,106.322,28.407,256.405,484.402,228.02,456.017,684.015,not5NN,NN_7
2,rea,ste,2,DMCC8033964,rea_ste_run2_DMCC8033964,NP,7,1,flag,1600,1,675,1,1,148539,157338,158013,38537,7,110.002,118.801,119.476,28.407,256.405,484.402,228.02,456.017,684.015,not5NP,NP_7
2,rea,ste,2,DMCC8033964,rea_ste_run2_DMCC8033964,RN,6,1,maid,1600,1,1068,2,2,160538,169337,170405,38537,8,122.001,130.8,131.868,28.407,256.405,484.402,228.02,456.017,684.015,not5RN,RN_6
2,rea,ste,2,DMCC8033964,rea_ste_run2_DMCC8033964,NP,6,1,wall,2800,1,1174,1,1,172537,181350,182524,38537,9,134,142.813,143.987,28.407,256.405,484.402,228.02,456.017,684.015,not5NP,NP_6
2,rea,ste,2,DMCC8033964,rea_ste_run2_DMCC8033964,NP,5,3,zipper,1600,1,737,1,1,185749,194549,195286,38537,10,147.212,156.012,156.749,28.407,256.405,484.402,228.02,456.017,684.015,LL5NP,NP_5
