wave,session,task,run,subj,name,trialtype,iti,cue,probe,target.color,location,cue.cresp,cresp,cue.rt,cue.acc,cue.resp,rt,acc,resp,trialacc,time.cue.onset.abs,time.target.onset.abs,time.target.rt.abs,time.cue.rt.abs,time.scan.start,trial.num,time.cue.onset,time.cue.rt,time.target.onset,time.target.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off
2,pro,axc,1,DMCC8033964,pro_axc_run1_DMCC8033964,BY,1600,T,H,white,center,1,1,287,1,1,312,1,1,1,849175,853974,854286,849462,169365,71,679.81,680.097,684.609,684.921,28.41,260.009,491.608,231.637,463.236,694.836
2,pro,axc,1,DMCC8033964,pro_axc_run1_DMCC8033964,BY,2800,F,H,white,center,1,1,310,1,1,394,1,1,1,856374,861174,861568,856684,169365,72,687.009,687.319,691.809,692.203,28.41,260.009,491.608,231.637,463.236,694.836
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,2800,U,P,white,center,1,1,315,1,1,373,1,1,1,67335,72135,72508,67650,36722,1,30.613,30.928,35.413,35.786,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,2800,A,X,white,center,1,2,274,1,1,265,1,2,1,75734,80534,80799,76008,36722,2,39.012,39.286,43.812,44.077,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,4000,A,X,white,center,1,2,279,1,1,278,1,2,1,84134,88934,89212,84413,36722,3,47.412,47.691,52.212,52.49,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,4000,A,X,white,center,1,2,275,1,1,336,1,2,1,93733,98533,98869,94008,36722,4,57.011,57.286,61.811,62.147,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,Bng,1600,D,2,white,center,1,,404,1,1,360,0,1,0,103333,108146,108506,103737,36722,5,66.611,67.015,71.424,71.784,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,Ang,2800,A,7,white,center,1,,314,1,1,0,1,,1,110546,115345,0,110860,36722,6,73.824,74.138,78.623,-36.722,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AY,4000,A,H,white,center,1,1,316,1,1,353,0,2,0,118945,123745,124098,119261,36722,7,82.223,82.539,87.023,87.376,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,Bng,1600,C,8,white,center,1,,394,1,1,0,1,,1,128545,133344,0,128939,36722,8,91.823,92.217,96.622,-36.722,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,4000,M,F,white,center,1,1,335,1,1,401,1,1,1,135744,140544,140945,136079,36722,9,99.022,99.357,103.822,104.223,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,Ang,1600,A,5,white,center,1,,319,1,1,0,1,,1,145344,150143,0,145663,36722,10,108.622,108.941,113.421,-36.722,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,1600,H,U,white,center,1,1,315,1,1,421,1,1,1,152543,157343,157764,152858,36722,11,115.821,116.136,120.621,121.042,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,2800,F,M,white,center,1,1,287,1,1,344,1,1,1,159743,164542,164886,160030,36722,12,123.021,123.308,127.82,128.164,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,4000,U,D,white,center,1,1,320,1,1,360,1,1,1,168142,172942,173302,168462,36722,13,131.42,131.74,136.22,136.58,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,4000,A,X,white,center,1,2,348,1,1,450,1,2,1,177742,182541,182991,178090,36722,14,141.02,141.368,145.819,146.269,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AY,4000,A,N,white,center,1,1,239,1,1,723,1,1,1,187341,192141,192864,187580,36722,15,150.619,150.858,155.419,156.142,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,1600,A,X,white,center,1,2,288,1,1,267,1,2,1,196940,201740,202007,197228,36722,16,160.218,160.506,165.018,165.285,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,2800,A,X,white,center,1,2,196,1,1,283,1,2,1,204140,208940,209223,204336,36722,17,167.418,167.614,172.218,172.501,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,2800,A,X,white,center,1,2,219,1,1,316,1,2,1,212539,217339,217655,212758,36722,18,175.817,176.036,180.617,180.933,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,4000,P,M,white,center,1,1,430,1,1,329,1,1,1,220939,225739,226068,221369,36722,19,184.217,184.647,189.017,189.346,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,1600,D,N,white,center,1,1,290,1,1,338,1,1,1,230538,235338,235676,230828,36722,20,193.816,194.106,198.616,198.954,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BX,2800,C,X,white,center,1,1,252,1,1,290,1,1,1,237738,242538,242828,237990,36722,21,201.016,201.268,205.816,206.106,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BX,2800,U,X,white,center,1,1,315,1,1,386,1,1,1,246137,250937,251323,246452,36722,22,209.415,209.73,214.215,214.601,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,1600,T,M,white,center,1,1,301,1,1,323,1,1,1,254537,259337,259660,254838,36722,23,217.815,218.116,222.615,222.938,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,1600,A,X,white,center,1,2,278,1,1,309,1,2,1,261736,266536,266845,262014,36722,24,225.014,225.292,229.814,230.123,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,1600,H,T,white,center,1,1,310,1,1,340,1,1,1,298934,303734,304074,299244,36722,25,262.212,262.522,267.012,267.352,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,Ang,2800,A,9,white,center,1,,284,1,1,425,0,1,0,306134,310933,311358,306418,36722,26,269.412,269.696,274.211,274.636,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,4000,A,X,white,center,1,2,273,1,1,306,1,2,1,314533,319333,319639,314806,36722,27,277.811,278.084,282.611,282.917,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,4000,A,X,white,center,1,2,341,1,1,505,1,2,1,324133,328946,329451,324474,36722,28,287.411,287.752,292.224,292.729,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,4000,N,U,white,center,1,1,343,1,1,272,1,1,1,333745,338545,338817,334088,36722,29,297.023,297.366,301.823,302.095,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BX,1600,M,X,white,center,1,1,221,1,1,314,1,1,1,343345,348144,348458,343566,36722,30,306.623,306.844,311.422,311.736,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,1600,A,X,white,center,1,2,239,1,1,286,1,2,1,350544,355344,355630,350783,36722,31,313.822,314.061,318.622,318.908,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BX,2800,P,X,white,center,1,1,277,1,1,303,1,1,1,357744,362543,362846,358021,36722,32,321.022,321.299,325.821,326.124,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,4000,A,X,white,center,1,2,244,1,1,292,1,2,1,366143,370943,371235,366387,36722,33,329.421,329.665,334.221,334.513,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,2800,C,M,white,center,1,1,333,1,1,308,1,1,1,375743,380542,380850,376076,36722,34,339.021,339.354,343.82,344.128,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,1600,P,H,white,center,1,1,316,1,1,291,1,1,1,384142,388942,389233,384458,36722,35,347.42,347.736,352.22,352.511,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,Bng,2800,T,9,white,center,1,,322,1,1,380,0,1,0,391342,396141,396521,391664,36722,36,354.62,354.942,359.419,359.799,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,1600,N,P,white,center,1,1,342,1,1,380,1,1,1,399741,404541,404921,400083,36722,37,363.019,363.361,367.819,368.199,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,4000,A,X,white,center,1,2,343,1,1,332,1,2,1,406941,411740,412072,407284,36722,38,370.219,370.562,375.018,375.35,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,Bng,4000,C,6,white,center,1,,355,1,1,0,1,,1,416540,421340,0,416895,36722,39,379.818,380.173,384.618,-36.722,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,1600,D,T,white,center,1,1,347,1,1,356,1,1,1,426140,430939,431295,426487,36722,40,389.418,389.765,394.217,394.573,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,1600,F,C,white,center,1,1,317,1,1,427,1,1,1,433339,438139,438566,433656,36722,41,396.617,396.934,401.417,401.844,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AY,2800,A,T,white,center,1,1,325,1,1,462,1,1,1,440539,445338,445800,440864,36722,42,403.817,404.142,408.616,409.078,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,4000,A,X,white,center,1,2,249,1,1,278,1,2,1,448938,453738,454016,449187,36722,43,412.216,412.465,417.016,417.294,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,1600,C,D,white,center,1,1,372,1,1,337,1,1,1,458538,463337,463674,458910,36722,44,421.816,422.188,426.615,426.952,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,Ang,2800,A,3,white,center,1,,517,1,1,0,1,,1,465737,470537,0,466254,36722,45,429.015,429.532,433.815,-36.722,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,4000,A,X,white,center,1,2,269,1,1,310,1,2,1,474137,478936,479246,474406,36722,46,437.415,437.684,442.214,442.524,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,2800,A,X,white,center,1,2,262,1,1,284,1,2,1,483736,488536,488820,483998,36722,47,447.014,447.276,451.814,452.098,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AY,2800,A,D,white,center,1,1,306,1,1,369,1,1,1,492136,496935,497304,492442,36722,48,455.414,455.72,460.213,460.582,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AY,1600,A,T,white,center,1,1,222,1,1,376,1,1,1,530533,535333,535709,530755,36722,49,493.811,494.033,498.611,498.987,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BX,4000,F,X,white,center,1,1,297,1,1,353,1,1,1,537733,542546,542899,538030,36722,50,501.011,501.308,505.824,506.177,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BX,4000,F,X,white,center,1,1,313,1,1,329,1,1,1,547345,552145,552474,547658,36722,51,510.623,510.936,515.423,515.752,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,2800,A,X,white,center,1,2,283,1,1,299,1,2,1,556945,561745,562044,557228,36722,52,520.223,520.506,525.023,525.322,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,Ang,1600,A,1,white,center,1,,248,1,1,0,1,,1,565344,570144,0,565592,36722,53,528.622,528.87,533.422,-36.722,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,2800,M,P,white,center,1,1,239,1,1,438,1,1,1,572544,577344,577782,572783,36722,54,535.822,536.061,540.622,541.06,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,2800,A,X,white,center,1,2,268,1,1,270,1,2,1,580943,585743,586013,581211,36722,55,544.221,544.489,549.021,549.291,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,Ang,1600,A,1,white,center,1,,252,1,1,0,1,,1,589343,594143,0,589595,36722,56,552.621,552.873,557.421,-36.722,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,Bng,4000,P,4,white,center,1,,165,1,1,0,1,,1,596542,601342,0,596707,36722,57,559.82,559.985,564.62,-36.722,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,Bng,4000,F,9,white,center,1,,287,1,1,318,0,1,0,606142,610942,611260,606429,36722,58,569.42,569.707,574.22,574.538,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,1600,T,N,white,center,1,1,355,1,1,355,1,1,1,615741,620541,620896,616096,36722,59,579.019,579.374,583.819,584.174,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AY,2800,A,D,white,center,1,1,267,1,1,540,1,1,1,622941,627740,628280,623208,36722,60,586.219,586.486,591.018,591.558,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,2800,A,X,white,center,1,2,282,1,1,274,1,2,1,631340,636140,636414,631622,36722,61,594.618,594.9,599.418,599.692,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,1600,P,H,white,center,1,1,306,1,1,307,1,1,1,639740,644539,644846,640046,36722,62,603.018,603.324,607.817,608.124,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,1600,H,T,white,center,1,1,249,1,1,336,1,1,1,646939,651739,652075,647188,36722,63,610.217,610.466,615.017,615.353,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,1600,D,N,white,center,1,1,323,1,1,345,1,1,1,654139,658939,659284,654462,36722,64,617.417,617.74,622.217,622.562,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,4000,A,X,white,center,1,2,357,1,1,384,1,2,1,661338,666138,666522,661695,36722,65,624.616,624.973,629.416,629.8,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,1600,M,F,white,center,1,1,336,1,1,337,1,1,1,670938,675738,676075,671274,36722,66,634.216,634.552,639.016,639.353,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,4000,A,X,white,center,1,2,247,1,1,324,1,2,1,678137,682937,683261,678384,36722,67,641.415,641.662,646.215,646.539,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,2800,A,X,white,center,1,2,291,1,1,324,1,2,1,687737,692536,692860,688028,36722,68,651.015,651.306,655.814,656.138,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,2800,A,X,white,center,1,2,244,1,1,276,1,2,1,696136,700936,701212,696380,36722,69,659.414,659.658,664.214,664.49,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,4000,C,M,white,center,1,1,309,1,1,330,1,1,1,704536,709335,709665,704845,36722,70,667.814,668.123,672.613,672.943,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,BY,2800,D,T,white,center,1,1,362,1,1,336,1,1,1,714135,718935,719271,714497,36722,71,677.413,677.775,682.213,682.549,28.413,260.012,491.625,231.641,463.226,694.839
2,pro,axc,2,DMCC8033964,pro_axc_run2_DMCC8033964,AX,4000,A,X,white,center,1,2,302,1,1,294,1,2,1,722535,727334,727628,722837,36722,72,685.813,686.115,690.612,690.906,28.413,260.012,491.625,231.641,463.226,694.839
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,Bng,2800,C,3,red,Below,1,,551,1,1,0,1,,1,123430,128230,0,123981,92815,1,30.615,31.166,35.415,-92.815,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,BY,4000,H,T,white,Above,1,1,462,1,1,610,1,1,1,131829,136629,137239,132291,92815,2,39.014,39.476,43.814,44.424,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,AY,4000,A,T,red,Below,1,1,406,1,1,538,1,1,1,141429,146228,146766,141835,92815,3,48.614,49.02,53.413,53.951,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,AX,4000,A,X,white,Above,1,2,316,1,1,365,1,2,1,151028,155828,156193,151344,92815,4,58.213,58.529,63.013,63.378,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,AX,2800,A,X,white,Above,1,2,247,1,1,270,1,2,1,160627,165427,165697,160874,92815,5,67.812,68.059,72.612,72.882,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,AX,2800,A,X,white,Above,1,2,258,1,1,227,1,2,1,169027,173826,174053,169285,92815,6,76.212,76.47,81.011,81.238,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,AX,1600,A,X,white,Above,1,2,251,1,1,215,1,2,1,177426,182226,182441,177677,92815,7,84.611,84.862,89.411,89.626,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,AX,4000,A,X,white,Above,1,2,278,1,1,291,1,2,1,184626,189439,189730,184904,92815,8,91.811,92.089,96.624,96.915,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,Ang,1600,A,8,red,Below,1,,241,1,1,0,1,,1,194238,199038,0,194479,92815,9,101.423,101.664,106.223,-92.815,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,AX,2800,A,X,white,Above,1,2,279,1,1,134,1,2,1,201438,206237,206371,201717,92815,10,108.623,108.902,113.422,113.556,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,BY,1600,C,M,white,Above,1,1,494,1,1,354,1,1,1,209837,214637,214991,210331,92815,11,117.022,117.516,121.822,122.176,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,AX,1600,A,X,white,Above,1,2,230,1,1,219,1,2,1,217037,221836,222055,217267,92815,12,124.222,124.452,129.021,129.24,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,BX,4000,M,X,red,Below,1,1,268,1,1,323,1,1,1,224236,229036,229359,224504,92815,13,131.421,131.689,136.221,136.544,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,BY,2800,P,H,white,Above,1,1,393,1,1,524,1,1,1,233836,238635,239159,234229,92815,14,141.021,141.414,145.82,146.344,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,BY,1600,D,N,white,Above,1,1,299,1,1,255,1,1,1,242235,247035,247290,242534,92815,15,149.42,149.719,154.22,154.475,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,Bng,2800,M,8,red,Below,1,,302,1,1,233,0,1,0,249434,254234,254467,249736,92815,16,156.619,156.921,161.419,161.652,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,BY,1600,N,P,white,Above,1,1,297,1,1,486,1,1,1,257834,262634,263120,258131,92815,17,165.019,165.316,169.819,170.305,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,BX,2800,C,X,red,Below,1,1,353,1,1,334,1,1,1,265033,269833,270167,265386,92815,18,172.218,172.571,177.018,177.352,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,BY,2800,P,M,white,Above,1,1,314,1,1,242,1,1,1,273433,278232,278474,273747,92815,19,180.618,180.932,185.417,185.659,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,AX,1600,A,X,white,Above,1,2,276,1,1,229,1,2,1,281832,286632,286861,282108,92815,20,189.017,189.293,193.817,194.046,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,BY,4000,F,C,white,Above,1,1,375,1,1,258,1,1,1,289032,293831,294089,289407,92815,21,196.217,196.592,201.016,201.274,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,Ang,4000,A,4,red,Below,1,,346,1,1,0,1,,1,298631,303431,0,298977,92815,22,205.816,206.162,210.616,-92.815,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,AY,4000,A,D,red,Below,1,1,353,1,1,385,0,2,0,308230,313030,313415,308583,92815,23,215.415,215.768,220.215,220.6,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,BY,1600,M,F,white,Above,1,1,306,1,1,421,1,1,1,317830,322629,323050,318136,92815,24,225.015,225.321,229.814,230.235,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,Bng,2800,C,7,red,Below,1,,358,1,1,362,0,1,0,355027,359827,360189,355385,92815,25,262.212,262.57,267.012,267.374,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,AX,4000,A,X,white,Above,1,2,320,1,1,327,1,2,1,363426,368226,368553,363746,92815,26,270.611,270.931,275.411,275.738,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,AX,4000,A,X,white,Above,1,2,321,1,1,352,1,2,1,373026,377839,378191,373347,92815,27,280.211,280.532,285.024,285.376,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,BY,2800,M,P,white,Above,1,1,445,1,1,351,1,1,1,382638,387438,387789,383083,92815,28,289.823,290.268,294.623,294.974,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,BY,1600,T,N,white,Above,1,1,321,1,1,330,1,1,1,391038,395837,396167,391359,92815,29,298.223,298.544,303.022,303.352,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,BY,1600,N,U,white,Above,1,1,367,1,1,446,1,1,1,398237,403037,403483,398604,92815,30,305.422,305.789,310.222,310.668,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,AX,2800,A,X,white,Above,1,2,527,1,1,268,1,2,1,405437,410236,410504,405964,92815,31,312.622,313.149,317.421,317.689,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,AX,1600,A,X,white,Above,1,2,323,1,1,269,1,2,1,413836,418636,418905,414159,92815,32,321.021,321.344,325.821,326.09,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,BY,4000,H,U,white,Above,1,1,282,1,1,329,1,1,1,421036,425835,426164,421318,92815,33,328.221,328.503,333.02,333.349,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,AX,4000,A,X,white,Above,1,2,298,1,1,275,1,2,1,430635,435435,435710,430933,92815,34,337.82,338.118,342.62,342.895,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,BY,1600,U,D,white,Above,1,1,518,1,1,304,1,1,1,440234,445034,445338,440752,92815,35,347.419,347.937,352.219,352.523,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,BY,2800,C,D,white,Above,1,1,359,1,1,347,1,1,1,447434,452234,452581,447793,92815,36,354.619,354.978,359.419,359.766,28.415,260.012,491.623,231.641,463.238,694.835
2,rea,axc,1,DMCC8033964,rea_axc_run1_DMCC8033964,BX,2800,P,X,red,Below,1,1,365,1,1,487,1,1,1,455833,460633,461120,456198,92815,37,363.018,363.383,367.818,368.305,28.415,260.012,491.623,231.641,463.238,694.835
