wave,session,task,run,subj,name,stimuli,number,letter,trial.type,cue,number.resp,letter.resp,award,switch,cue.color,target.color,target.color.orig,incentive,iti,acc,rt,resp,cresp,time.cue.onset.abs,time.target.onset.abs,time.rt.abs,time.scan.start,trial.num,time.cue.onset,time.target.onset,time.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off,trialtype
2,pro,cue,2,DMCC8033964,pro_cue_run2_DMCC8033964,E3,o,v,InCon,l,2,1,yes,stay,green,black,green,Inc,3200,1,544,1,1,589399,593905,594449,43491,39,545.908,550.414,550.958,28.406,274.418,520.416,246.019,492.018,738.016,InConInc
2,pro,cue,2,DMCC8033964,pro_cue_run2_DMCC8033964,3E,o,v,InCon,n,2,1,yes,switch,green,black,green,Inc,3200,1,552,2,2,601398,605904,606456,43491,40,557.907,562.413,562.965,28.406,274.418,520.416,246.019,492.018,738.016,InConInc
2,pro,cue,2,DMCC8033964,pro_cue_run2_DMCC8033964,H5,o,c,Con,n,2,2,yes,stay,green,black,green,Inc,4400,1,723,2,2,613397,617904,618627,43491,41,569.906,574.413,575.136,28.406,274.418,520.416,246.019,492.018,738.016,ConInc
2,pro,cue,2,DMCC8033964,pro_cue_run2_DMCC8033964,B1,o,c,Con,n,2,2,,stay,red,black,black,NoInc,4400,1,555,2,2,626596,631103,631658,43491,42,583.105,587.612,588.167,28.406,274.418,520.416,246.019,492.018,738.016,ConNoInc
2,pro,cue,2,DMCC8033964,pro_cue_run2_DMCC8033964,H5,o,c,Con,l,2,2,,switch,red,black,black,NoInc,4400,1,606,2,2,639796,644302,644908,43491,43,596.305,600.811,601.417,28.406,274.418,520.416,246.019,492.018,738.016,ConNoInc
2,pro,cue,2,DMCC8033964,pro_cue_run2_DMCC8033964,6I,e,v,Con,n,1,1,,switch,red,black,black,NoInc,2000,1,526,1,1,653008,657501,658027,43491,44,609.517,614.01,614.536,28.406,274.418,520.416,246.019,492.018,738.016,ConNoInc
2,pro,cue,2,DMCC8033964,pro_cue_run2_DMCC8033964,D4,e,c,InCon,l,1,2,yes,switch,green,black,green,Inc,2000,1,553,2,2,663807,668300,668853,43491,45,620.316,624.809,625.362,28.406,274.418,520.416,246.019,492.018,738.016,InConInc
2,pro,cue,2,DMCC8033964,pro_cue_run2_DMCC8033964,1B,o,c,Con,n,2,2,,switch,red,black,black,NoInc,3200,1,536,2,2,674607,679100,679636,43491,46,631.116,635.609,636.145,28.406,274.418,520.416,246.019,492.018,738.016,ConNoInc
2,pro,cue,2,DMCC8033964,pro_cue_run2_DMCC8033964,5H,o,c,Con,n,2,2,,stay,red,black,black,NoInc,4400,1,558,2,2,686606,691099,691657,43491,47,643.115,647.608,648.166,28.406,274.418,520.416,246.019,492.018,738.016,ConNoInc
2,pro,cue,2,DMCC8033964,pro_cue_run2_DMCC8033964,4D,e,c,InCon,l,1,2,yes,switch,green,black,green,Inc,4400,1,585,2,2,699805,704298,704883,43491,48,656.314,660.807,661.392,28.406,274.418,520.416,246.019,492.018,738.016,InConInc
2,pro,cue,2,DMCC8033964,pro_cue_run2_DMCC8033964,2B,e,c,InCon,l,1,2,,stay,red,black,black,NoInc,2000,1,588,2,2,713004,717497,718085,43491,49,669.513,674.006,674.594,28.406,274.418,520.416,246.019,492.018,738.016,InConNoInc
2,pro,cue,2,DMCC8033964,pro_cue_run2_DMCC8033964,B1,o,c,Con,l,2,2,,stay,red,black,black,NoInc,3200,1,595,2,2,723804,728297,728892,43491,50,680.313,684.806,685.401,28.406,274.418,520.416,246.019,492.018,738.016,ConNoInc
2,pro,cue,2,DMCC8033964,pro_cue_run2_DMCC8033964,1B,o,c,Con,l,2,2,,stay,red,black,black,NoInc,2000,1,586,2,2,735803,740296,740882,43491,51,692.312,696.805,697.391,28.406,274.418,520.416,246.019,492.018,738.016,ConNoInc
2,pro,cue,2,DMCC8033964,pro_cue_run2_DMCC8033964,2A,e,v,Con,n,1,1,,switch,red,black,black,NoInc,3200,1,601,1,1,746602,751109,751710,43491,52,703.111,707.618,708.219,28.406,274.418,520.416,246.019,492.018,738.016,ConNoInc
2,pro,cue,2,DMCC8033964,pro_cue_run2_DMCC8033964,A2,e,v,Con,n,1,1,,stay,red,black,black,NoInc,2000,1,578,1,1,758602,763108,763686,43491,53,715.111,719.617,720.195,28.406,274.418,520.416,246.019,492.018,738.016,ConNoInc
2,pro,cue,2,DMCC8033964,pro_cue_run2_DMCC8033964,A1,o,v,InCon,l,2,1,,switch,red,black,black,NoInc,4400,1,628,1,1,769401,773907,774535,43491,54,725.91,730.416,731.044,28.406,274.418,520.416,246.019,492.018,738.016,InConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,A2,e,v,Con,l,1,1,,,red,black,black,NoInc,2000,1,510,1,1,159663,164169,164679,128558,1,31.105,35.611,36.121,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,1A,o,v,InCon,l,2,1,,stay,red,black,black,NoInc,3200,1,525,1,1,170462,174969,175494,128558,2,41.904,46.411,46.936,28.412,274.408,520.404,246.01,492.019,738.015,InConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,B1,o,c,Con,l,2,2,,stay,red,black,black,NoInc,4400,1,573,2,2,182461,186968,187541,128558,3,53.903,58.41,58.983,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,E3,o,v,InCon,l,2,1,yes,stay,red,green,green,Inc,2000,1,644,1,1,195660,200167,200811,128558,4,67.102,71.609,72.253,28.412,274.408,520.404,246.01,492.019,738.015,InConInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,I6,e,v,Con,l,1,1,yes,stay,red,green,green,Inc,3200,1,590,1,1,206460,210966,211556,128558,5,77.902,82.408,82.998,28.412,274.408,520.404,246.01,492.019,738.015,ConInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,B2,e,c,InCon,n,1,2,,switch,red,black,black,NoInc,2000,1,647,1,1,218459,222965,223612,128558,6,89.901,94.407,95.054,28.412,274.408,520.404,246.01,492.019,738.015,InConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,B1,o,c,Con,n,2,2,,stay,red,black,black,NoInc,3200,1,589,2,2,229258,233764,234353,128558,7,100.7,105.206,105.795,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,4D,e,c,InCon,n,1,2,yes,stay,red,green,green,Inc,4400,1,562,1,1,241271,245764,246326,128558,8,112.713,117.206,117.768,28.412,274.408,520.404,246.01,492.019,738.015,InConInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,1B,o,c,Con,l,2,2,,switch,red,black,black,NoInc,4400,1,564,2,2,254470,258963,259527,128558,9,125.912,130.405,130.969,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,2A,e,v,Con,n,1,1,,switch,red,black,black,NoInc,2000,1,481,1,1,267669,272162,272643,128558,10,139.111,143.604,144.085,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,1B,o,c,Con,n,2,2,,stay,red,black,black,NoInc,4400,1,542,2,2,278468,282961,283503,128558,11,149.91,154.403,154.945,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,D4,e,c,InCon,l,1,2,yes,switch,red,green,green,Inc,3200,1,739,2,2,291667,296160,296899,128558,12,163.109,167.602,168.341,28.412,274.408,520.404,246.01,492.019,738.015,InConInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,5H,o,c,Con,l,2,2,,stay,red,black,black,NoInc,2000,1,790,2,2,303666,308159,308949,128558,13,175.108,179.601,180.391,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,H5,o,c,Con,l,2,2,,stay,red,black,black,NoInc,4400,1,551,2,2,314465,318958,319509,128558,14,185.907,190.4,190.951,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,D4,e,c,InCon,n,1,2,yes,switch,red,green,green,Inc,3200,1,500,1,1,327664,332158,332658,128558,15,199.106,203.6,204.1,28.412,274.408,520.404,246.01,492.019,738.015,InConInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,I6,e,v,Con,n,1,1,,stay,red,black,black,NoInc,2000,1,499,1,1,339664,344170,344669,128558,16,211.106,215.612,216.111,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,6I,e,v,Con,n,1,1,yes,stay,red,green,green,Inc,4400,1,530,1,1,350463,354969,355499,128558,17,221.905,226.411,226.941,28.412,274.408,520.404,246.01,492.019,738.015,ConInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,A2,e,v,Con,n,1,1,,stay,red,black,black,NoInc,3200,1,557,1,1,363662,368168,368725,128558,18,235.104,239.61,240.167,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,A1,o,v,InCon,n,2,1,,,red,black,black,NoInc,2000,1,513,2,2,405659,410165,410678,128558,19,277.101,281.607,282.12,28.412,274.408,520.404,246.01,492.019,738.015,InConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,B1,o,c,Con,l,2,2,,switch,red,black,black,NoInc,4400,1,717,2,2,416458,420965,421682,128558,20,287.9,292.407,293.124,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,D4,e,c,InCon,l,1,2,yes,stay,red,green,green,Inc,3200,1,656,2,2,429671,434164,434820,128558,21,301.113,305.606,306.262,28.412,274.408,520.404,246.01,492.019,738.015,InConInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,1B,o,c,Con,l,2,2,,stay,red,black,black,NoInc,2000,1,557,2,2,441670,446163,446720,128558,22,313.112,317.605,318.162,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,A2,e,v,Con,n,1,1,,switch,red,black,black,NoInc,4400,1,550,1,1,452469,456962,457512,128558,23,323.911,328.404,328.954,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,I6,e,v,Con,l,1,1,,switch,red,black,black,NoInc,3200,1,572,1,1,465668,470161,470733,128558,24,337.11,341.603,342.175,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,E3,o,v,InCon,n,2,1,yes,switch,red,green,green,Inc,4400,1,561,2,2,477667,482160,482721,128558,25,349.109,353.602,354.163,28.412,274.408,520.404,246.01,492.019,738.015,InConInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,3E,o,v,InCon,l,2,1,yes,switch,red,green,green,Inc,3200,1,546,1,1,490866,495359,495905,128558,26,362.308,366.801,367.347,28.412,274.408,520.404,246.01,492.019,738.015,InConInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,6I,e,v,Con,n,1,1,,switch,red,black,black,NoInc,2000,1,668,1,1,502866,507359,508027,128558,27,374.308,378.801,379.469,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,1B,o,c,Con,n,2,2,,stay,red,black,black,NoInc,2000,1,596,2,2,513665,518158,518754,128558,28,385.107,389.6,390.196,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,2A,e,v,Con,l,1,1,,switch,red,black,black,NoInc,3200,1,566,1,1,524464,528970,529536,128558,29,395.906,400.412,400.978,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,2A,e,v,Con,l,1,1,,stay,red,black,black,NoInc,3200,1,575,1,1,536463,540969,541544,128558,30,407.905,412.411,412.986,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,5H,o,c,Con,n,2,2,yes,switch,red,green,green,Inc,2000,1,567,2,2,548462,552969,553536,128558,31,419.904,424.411,424.978,28.412,274.408,520.404,246.01,492.019,738.015,ConInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,5H,o,c,Con,l,2,2,,switch,red,black,black,NoInc,4400,1,534,2,2,559262,563768,564302,128558,32,430.704,435.21,435.744,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,2A,e,v,Con,n,1,1,,switch,red,black,black,NoInc,4400,1,511,1,1,572461,576967,577478,128558,33,443.903,448.409,448.92,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,E3,o,v,InCon,n,2,1,yes,stay,red,green,green,Inc,2000,1,758,2,2,585660,590166,590924,128558,34,457.102,461.608,462.366,28.412,274.408,520.404,246.01,492.019,738.015,InConInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,2B,e,c,InCon,l,1,2,,switch,red,black,black,NoInc,3200,1,561,2,2,596459,600965,601526,128558,35,467.901,472.407,472.968,28.412,274.408,520.404,246.01,492.019,738.015,InConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,3E,o,v,InCon,n,2,1,yes,switch,red,green,green,Inc,4400,1,577,2,2,608458,612964,613541,128558,36,479.9,484.406,484.983,28.412,274.408,520.404,246.01,492.019,738.015,InConInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,B1,o,c,Con,n,2,2,,,red,black,black,NoInc,3200,1,569,2,2,651668,656161,656730,128558,37,523.11,527.603,528.172,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,1A,o,v,InCon,n,2,1,,stay,red,black,black,NoInc,3200,1,526,2,2,663668,668161,668687,128558,38,535.11,539.603,540.129,28.412,274.408,520.404,246.01,492.019,738.015,InConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,4D,e,c,InCon,l,1,2,yes,switch,red,green,green,Inc,3200,1,629,2,2,675667,680160,680789,128558,39,547.109,551.602,552.231,28.412,274.408,520.404,246.01,492.019,738.015,InConInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,3E,o,v,InCon,l,2,1,yes,stay,red,green,green,Inc,2000,1,514,1,1,687666,692159,692673,128558,40,559.108,563.601,564.115,28.412,274.408,520.404,246.01,492.019,738.015,InConInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,1B,o,c,Con,l,2,2,,stay,red,black,black,NoInc,4400,1,554,2,2,698465,702958,703512,128558,41,569.907,574.4,574.954,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,6I,e,v,Con,l,1,1,,stay,red,black,black,NoInc,4400,1,606,1,1,711664,716171,716777,128558,42,583.106,587.613,588.219,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,B1,o,c,Con,l,2,2,,stay,red,black,black,NoInc,2000,1,695,2,2,724863,729370,730065,128558,43,596.305,600.812,601.507,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,3E,o,v,InCon,n,2,1,yes,switch,red,green,green,Inc,4400,1,725,2,2,735662,740169,740894,128558,44,607.104,611.611,612.336,28.412,274.408,520.404,246.01,492.019,738.015,InConInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,H5,o,c,Con,n,2,2,,stay,red,black,black,NoInc,2000,1,857,2,2,748862,753368,754225,128558,45,620.304,624.81,625.667,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,H5,o,c,Con,l,2,2,yes,switch,red,green,green,Inc,4400,1,675,2,2,759661,764167,764842,128558,46,631.103,635.609,636.284,28.412,274.408,520.404,246.01,492.019,738.015,ConInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,2A,e,v,Con,n,1,1,,switch,red,black,black,NoInc,3200,1,583,1,1,772860,777366,777949,128558,47,644.302,648.808,649.391,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,4D,e,c,InCon,n,1,2,yes,stay,red,green,green,Inc,2000,1,613,1,1,784859,789365,789978,128558,48,656.301,660.807,661.42,28.412,274.408,520.404,246.01,492.019,738.015,InConInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,A2,e,v,Con,l,1,1,,switch,red,black,black,NoInc,3200,1,590,1,1,795658,800165,800755,128558,49,667.1,671.607,672.197,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,2A,e,v,Con,l,1,1,,stay,red,black,black,NoInc,4400,1,586,1,1,807671,812164,812750,128558,50,679.113,683.606,684.192,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,6I,e,v,Con,n,1,1,,switch,red,black,black,NoInc,2000,1,571,1,1,820870,825363,825934,128558,51,692.312,696.805,697.376,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,A2,e,v,Con,n,1,1,,stay,red,black,black,NoInc,2000,1,597,1,1,831669,836162,836759,128558,52,703.111,707.604,708.201,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,1B,o,c,Con,n,2,2,,stay,red,black,black,NoInc,3200,1,556,2,2,842468,846961,847517,128558,53,713.91,718.403,718.959,28.412,274.408,520.404,246.01,492.019,738.015,ConNoInc
2,rea,cue,1,DMCC8033964,rea_cue_run1_DMCC8033964,E3,o,v,InCon,l,2,1,yes,switch,red,green,green,Inc,4400,1,597,1,1,854467,858960,859557,128558,54,725.909,730.402,730.999,28.412,274.408,520.404,246.01,492.019,738.015,InConInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,6I,e,v,Con,l,1,1,yes,,red,green,green,Inc,2000,1,665,1,1,68866,73359,74024,37751,1,31.115,35.608,36.273,28.409,274.405,520.414,246.02,492.016,738.026,ConInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,E3,o,v,InCon,l,2,1,yes,stay,red,green,green,Inc,3200,1,569,1,1,79666,84159,84728,37751,2,41.915,46.408,46.977,28.409,274.405,520.414,246.02,492.016,738.026,InConInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,2A,e,v,Con,n,1,1,,switch,red,black,black,NoInc,4400,1,512,1,1,91665,96158,96670,37751,3,53.914,58.407,58.919,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,1B,o,c,Con,n,2,2,,stay,red,black,black,NoInc,3200,1,682,2,2,104864,109357,110039,37751,4,67.113,71.606,72.288,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,6I,e,v,Con,n,1,1,,stay,red,black,black,NoInc,2000,1,535,1,1,116863,121356,121891,37751,5,79.112,83.605,84.14,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,A2,e,v,Con,n,1,1,,stay,red,black,black,NoInc,2000,1,588,1,1,127662,132155,132743,37751,6,89.911,94.404,94.992,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,H5,o,c,Con,l,2,2,,switch,red,black,black,NoInc,4400,1,570,2,2,138462,142968,143538,37751,7,100.711,105.217,105.787,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,1B,o,c,Con,l,2,2,,stay,red,black,black,NoInc,3200,1,598,2,2,151661,156167,156765,37751,8,113.91,118.416,119.014,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,4D,e,c,InCon,l,1,2,yes,stay,red,green,green,Inc,4400,1,608,2,2,163660,168166,168774,37751,9,125.909,130.415,131.023,28.409,274.405,520.414,246.02,492.016,738.026,InConInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,2A,e,v,Con,l,1,1,,stay,red,black,black,NoInc,3200,1,609,1,1,176859,181365,181974,37751,10,139.108,143.614,144.223,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,5H,o,c,Con,n,2,2,,switch,red,black,black,NoInc,4400,1,577,2,2,188858,193364,193941,37751,11,151.107,155.613,156.19,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,3E,o,v,InCon,n,2,1,yes,stay,red,green,green,Inc,4400,1,652,2,2,202057,206563,207215,37751,12,164.306,168.812,169.464,28.409,274.405,520.414,246.02,492.016,738.026,InConInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,B1,o,c,Con,l,2,2,,switch,red,black,black,NoInc,2000,1,766,2,2,215256,219762,220528,37751,13,177.505,182.011,182.777,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,A2,e,v,Con,l,1,1,,stay,red,black,black,NoInc,2000,1,575,1,1,226055,230562,231137,37751,14,188.304,192.811,193.386,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,B1,o,c,Con,n,2,2,,switch,red,black,black,NoInc,3200,1,1011,2,2,236855,241361,242372,37751,15,199.104,203.61,204.621,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,D4,e,c,InCon,n,1,2,yes,stay,red,green,green,Inc,2000,1,698,1,1,248867,253360,254058,37751,16,211.116,215.609,216.307,28.409,274.405,520.414,246.02,492.016,738.026,InConInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,B2,e,c,InCon,l,1,2,,switch,red,black,black,NoInc,4400,1,603,2,2,259666,264159,264762,37751,17,221.915,226.408,227.011,28.409,274.405,520.414,246.02,492.016,738.026,InConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,E3,o,v,InCon,n,2,1,yes,switch,red,green,green,Inc,3200,1,588,2,2,272865,277358,277946,37751,18,235.114,239.607,240.195,28.409,274.405,520.414,246.02,492.016,738.026,InConInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,2A,e,v,Con,l,1,1,,,red,black,black,NoInc,4400,1,568,1,1,314862,319355,319923,37751,19,277.111,281.604,282.172,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,5H,o,c,Con,l,2,2,yes,stay,red,green,green,Inc,3200,1,776,2,2,328062,332568,333344,37751,20,290.311,294.817,295.593,28.409,274.405,520.414,246.02,492.016,738.026,ConInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,1B,o,c,Con,l,2,2,,stay,red,black,black,NoInc,3200,1,662,2,2,340061,344567,345229,37751,21,302.31,306.816,307.478,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,B1,o,c,Con,n,2,2,,switch,red,black,black,NoInc,2000,1,589,2,2,352060,356566,357155,37751,22,314.309,318.815,319.404,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,1A,o,v,InCon,n,2,1,,stay,red,black,black,NoInc,2000,1,851,2,2,362859,367365,368216,37751,23,325.108,329.614,330.465,28.409,274.405,520.414,246.02,492.016,738.026,InConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,A2,e,v,Con,n,1,1,,stay,red,black,black,NoInc,4400,1,567,1,1,373658,378165,378732,37751,24,335.907,340.414,340.981,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,B1,o,c,Con,l,2,2,,switch,red,black,black,NoInc,2000,1,862,2,2,386857,391364,392226,37751,25,349.106,353.613,354.475,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,D4,e,c,InCon,l,1,2,yes,stay,red,green,green,Inc,3200,1,657,2,2,397657,402163,402820,37751,26,359.906,364.412,365.069,28.409,274.405,520.414,246.02,492.016,738.026,InConInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,2A,e,v,Con,n,1,1,,switch,red,black,black,NoInc,4400,1,579,1,1,409656,414162,414741,37751,27,371.905,376.411,376.99,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,2B,e,c,InCon,n,1,2,,stay,red,black,black,NoInc,2000,1,653,1,1,422855,427361,428014,37751,28,385.104,389.61,390.263,28.409,274.405,520.414,246.02,492.016,738.026,InConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,4D,e,c,InCon,n,1,2,yes,stay,red,green,green,Inc,4400,1,592,1,1,433667,438160,438752,37751,29,395.916,400.409,401.001,28.409,274.405,520.414,246.02,492.016,738.026,InConInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,I6,e,v,Con,l,1,1,,switch,red,black,black,NoInc,3200,1,617,1,1,446867,451360,451977,37751,30,409.116,413.609,414.226,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,A2,e,v,Con,l,1,1,,stay,red,black,black,NoInc,3200,1,667,1,1,458866,463359,464026,37751,31,421.115,425.608,426.275,28.409,274.405,520.414,246.02,492.016,738.026,ConNoInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,3E,o,v,InCon,l,2,1,yes,stay,red,green,green,Inc,3200,1,855,1,1,470865,475358,476213,37751,32,433.114,437.607,438.462,28.409,274.405,520.414,246.02,492.016,738.026,InConInc
2,rea,cue,2,DMCC8033964,rea_cue_run2_DMCC8033964,I6,e,v,Con,n,1,1,yes,switch,red,green,green,Inc,4400,1,743,1,1,482864,487357,488100,37751,33,445.113,449.606,450.349,28.409,274.405,520.414,246.02,492.016,738.026,ConInc
