wave,session,task,run,subj,name,stimuli,number,letter,trial.type,cue,number.resp,letter.resp,award,switch,cue.color,target.color,target.color.orig,incentive,iti,acc,rt,resp,cresp,time.cue.onset.abs,time.target.onset.abs,time.rt.abs,time.scan.start,trial.num,time.cue.onset,time.target.onset,time.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off,trialtype
1,rea,cue,2,DMCC6484785,rea_cue_run2_DMCC6484785,5H,o,c,Con,n,2,2,,switch,red,black,black,NoInc,3200,1,1459,2,2,748808,753301,754760,46891,52,701.917,706.41,707.869,28.408,274.408,520.407,246.023,492.022,738.022,ConNoInc
1,rea,cue,2,DMCC6484785,rea_cue_run2_DMCC6484785,D4,e,c,InCon,l,1,2,error,switch,red,green,green,Inc,3200,0,2200,1,2,760808,765301,767501,46891,53,713.917,718.41,720.61,28.408,274.408,520.407,246.023,492.022,738.022,InConInc
1,rea,cue,2,DMCC6484785,rea_cue_run2_DMCC6484785,B1,o,c,Con,n,2,2,,switch,red,black,black,NoInc,4400,1,2257,2,2,772807,777300,779557,46891,54,725.916,730.409,732.666,28.408,274.408,520.407,246.023,492.022,738.022,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,D4,e,c,InCon,l,1,2,,,red,black,green,Inc,2000,1,1501,2,2,116529,121022,122523,85411,1,31.118,35.611,37.112,28.411,274.406,520.414,246.02,492.015,738.023,InConInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,E3,o,v,InCon,l,2,1,,stay,red,black,green,Inc,4400,1,736,1,1,127328,131822,132558,85411,2,41.917,46.411,47.147,28.411,274.406,520.414,246.02,492.015,738.023,InConInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,4D,e,c,InCon,n,1,2,,switch,red,black,green,Inc,2000,0,1125,2,1,140528,145021,146146,85411,3,55.117,59.61,60.735,28.411,274.406,520.414,246.02,492.015,738.023,InConInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,6I,e,v,Con,n,1,1,,stay,red,black,green,Inc,3200,1,1242,1,1,151328,155821,157063,85411,4,65.917,70.41,71.652,28.411,274.406,520.414,246.02,492.015,738.023,ConInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,H5,o,c,Con,l,2,2,,switch,red,black,black,NoInc,3200,1,821,2,2,163328,167821,168642,85411,5,77.917,82.41,83.231,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,5H,o,c,Con,l,2,2,,stay,red,black,black,NoInc,2000,1,880,2,2,175327,179821,180701,85411,6,89.916,94.41,95.29,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,A2,e,v,Con,n,1,1,,switch,red,black,black,NoInc,3200,1,1561,1,1,186127,190621,192182,85411,7,100.716,105.21,106.771,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,I6,e,v,Con,n,1,1,,stay,red,black,black,NoInc,4400,1,1344,1,1,198127,202620,203964,85411,8,112.716,117.209,118.553,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,B2,e,c,InCon,n,1,2,,stay,red,black,black,NoInc,4400,1,1013,1,1,211327,215820,216833,85411,9,125.916,130.409,131.422,28.411,274.406,520.414,246.02,492.015,738.023,InConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,2A,e,v,Con,n,1,1,,stay,red,black,black,NoInc,3200,1,778,1,1,224526,229020,229798,85411,10,139.115,143.609,144.387,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,A2,e,v,Con,l,1,1,,switch,red,black,black,NoInc,4400,1,656,1,1,236526,241019,241675,85411,11,151.115,155.608,156.264,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,1B,o,c,Con,l,2,2,,stay,red,black,black,NoInc,3200,1,1059,2,2,249726,254219,255278,85411,12,164.315,168.808,169.867,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,B1,o,c,Con,n,2,2,,switch,red,black,black,NoInc,2000,1,1141,2,2,261726,266219,267360,85411,13,176.315,180.808,181.949,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,B1,o,c,Con,l,2,2,,switch,red,black,black,NoInc,3200,1,1486,2,2,272526,277019,278505,85411,14,187.115,191.608,193.094,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,1A,o,v,InCon,l,2,1,,stay,red,black,black,NoInc,4400,1,1279,1,1,284525,289019,290298,85411,15,199.114,203.608,204.887,28.411,274.406,520.414,246.02,492.015,738.023,InConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,D4,e,c,InCon,n,1,2,,switch,red,black,green,Inc,4400,1,2015,1,1,297725,302218,304233,85411,16,212.314,216.807,218.822,28.411,274.406,520.414,246.02,492.015,738.023,InConInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,I6,e,v,Con,l,1,1,,switch,red,black,green,Inc,2000,1,1066,1,1,310925,315418,316484,85411,17,225.514,230.007,231.073,28.411,274.406,520.414,246.02,492.015,738.023,ConInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,1B,o,c,Con,n,2,2,,switch,red,black,black,NoInc,2000,1,1126,2,2,321725,326218,327344,85411,18,236.314,240.807,241.933,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,5H,o,c,Con,l,2,2,,,red,black,black,NoInc,2000,1,2051,2,2,362524,367017,369068,85411,19,277.113,281.606,283.657,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,E3,o,v,InCon,n,2,1,,switch,red,black,green,Inc,3200,1,2284,2,2,373323,377817,380101,85411,20,287.912,292.406,294.69,28.411,274.406,520.414,246.02,492.015,738.023,InConInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,A2,e,v,Con,n,1,1,,stay,red,black,black,NoInc,2000,1,755,1,1,385323,389830,390585,85411,21,299.912,304.419,305.174,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,D4,e,c,InCon,l,1,2,,switch,red,black,green,Inc,3200,1,674,2,2,396123,400630,401304,85411,22,310.712,315.219,315.893,28.411,274.406,520.414,246.02,492.015,738.023,InConInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,3E,o,v,InCon,l,2,1,,stay,red,black,green,Inc,4400,1,860,1,1,408123,412629,413489,85411,23,322.712,327.218,328.078,28.411,274.406,520.414,246.02,492.015,738.023,InConInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,E3,o,v,InCon,n,2,1,,switch,red,black,green,Inc,4400,1,1601,2,2,421322,425829,427430,85411,24,335.911,340.418,342.019,28.411,274.406,520.414,246.02,492.015,738.023,InConInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,6I,e,v,Con,n,1,1,,stay,red,black,black,NoInc,2000,1,541,1,1,434522,439029,439570,85411,25,349.111,353.618,354.159,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,I6,e,v,Con,l,1,1,,switch,red,black,black,NoInc,4400,1,1229,1,1,445322,449829,451058,85411,26,359.911,364.418,365.647,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,2A,e,v,Con,n,1,1,,switch,red,black,black,NoInc,3200,1,1034,1,1,458522,463028,464062,85411,27,373.111,377.617,378.651,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,2A,e,v,Con,l,1,1,,switch,red,black,black,NoInc,4400,1,1623,1,1,470521,475028,476651,85411,28,385.11,389.617,391.24,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,5H,o,c,Con,n,2,2,,switch,red,black,green,Inc,2000,1,551,2,2,483721,488228,488779,85411,29,398.31,402.817,403.368,28.411,274.406,520.414,246.02,492.015,738.023,ConInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,A1,o,v,InCon,n,2,1,,stay,red,black,black,NoInc,2000,1,739,2,2,494521,499028,499767,85411,30,409.11,413.617,414.356,28.411,274.406,520.414,246.02,492.015,738.023,InConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,3E,o,v,InCon,n,2,1,,stay,red,black,green,Inc,4400,1,697,2,2,505321,509827,510524,85411,31,419.91,424.416,425.113,28.411,274.406,520.414,246.02,492.015,738.023,InConInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,2B,e,c,InCon,l,1,2,,switch,red,black,black,NoInc,3200,1,706,2,2,518520,523027,523733,85411,32,433.109,437.616,438.322,28.411,274.406,520.414,246.02,492.015,738.023,InConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,1B,o,c,Con,l,2,2,,stay,red,black,black,NoInc,3200,1,590,2,2,530520,535027,535617,85411,33,445.109,449.616,450.206,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,B1,o,c,Con,l,2,2,,stay,red,black,black,NoInc,4400,1,717,2,2,542520,547027,547744,85411,34,457.109,461.616,462.333,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,2A,e,v,Con,l,1,1,,stay,red,black,black,NoInc,3200,1,1797,1,1,555720,560226,562023,85411,35,470.309,474.815,476.612,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,1B,o,c,Con,n,2,2,,switch,red,black,black,NoInc,2000,1,499,2,2,567719,572226,572725,85411,36,482.308,486.815,487.314,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,6I,e,v,Con,n,1,1,,,red,black,black,NoInc,2000,1,462,1,1,608519,613025,613487,85411,37,523.108,527.614,528.076,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,H5,o,c,Con,l,2,2,,switch,red,black,green,Inc,2000,1,501,2,2,619318,623825,624326,85411,38,533.907,538.414,538.915,28.411,274.406,520.414,246.02,492.015,738.023,ConInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,1A,o,v,InCon,n,2,1,,switch,red,black,black,NoInc,3200,1,519,2,2,630118,634625,635144,85411,39,544.707,549.214,549.733,28.411,274.406,520.414,246.02,492.015,738.023,InConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,4D,e,c,InCon,l,1,2,,switch,red,black,green,Inc,4400,1,873,2,2,642118,646625,647498,85411,40,556.707,561.214,562.087,28.411,274.406,520.414,246.02,492.015,738.023,InConInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,A2,e,v,Con,n,1,1,,switch,red,black,black,NoInc,2000,1,1731,1,1,655318,659824,661555,85411,41,569.907,574.413,576.144,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,2A,e,v,Con,n,1,1,,stay,red,black,black,NoInc,4400,1,556,1,1,666117,670624,671180,85411,42,580.706,585.213,585.769,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,2A,e,v,Con,l,1,1,,switch,red,black,black,NoInc,4400,1,955,1,1,679317,683824,684779,85411,43,593.906,598.413,599.368,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,B1,o,c,Con,l,2,2,,stay,red,black,black,NoInc,3200,1,1726,2,2,692517,697024,698750,85411,44,607.106,611.613,613.339,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,H5,o,c,Con,n,2,2,,switch,red,black,black,NoInc,3200,1,1874,2,2,704517,709023,710897,85411,45,619.106,623.612,625.486,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,6I,e,v,Con,l,1,1,,switch,red,black,black,NoInc,4400,1,825,1,1,716530,721023,721848,85411,46,631.119,635.612,636.437,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,3E,o,v,InCon,l,2,1,,stay,red,black,green,Inc,2000,1,735,1,1,729730,734223,734958,85411,47,644.319,648.812,649.547,28.411,274.406,520.414,246.02,492.015,738.023,InConInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,3E,o,v,InCon,n,2,1,,switch,red,black,green,Inc,3200,1,2070,2,2,740529,745023,747093,85411,48,655.118,659.612,661.682,28.411,274.406,520.414,246.02,492.015,738.023,InConInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,B1,o,c,Con,n,2,2,,stay,red,black,black,NoInc,2000,1,991,2,2,752529,757022,758013,85411,49,667.118,671.611,672.602,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,A2,e,v,Con,l,1,1,,switch,red,black,black,NoInc,3200,1,525,1,1,763329,767822,768347,85411,50,677.918,682.411,682.936,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,1B,o,c,Con,l,2,2,,stay,red,black,black,NoInc,4400,1,1803,2,2,775329,779822,781625,85411,51,689.918,694.411,696.214,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,E3,o,v,InCon,l,2,1,,stay,red,black,green,Inc,4400,1,473,1,1,788528,793022,793495,85411,52,703.117,707.611,708.084,28.411,274.406,520.414,246.02,492.015,738.023,InConInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,4D,e,c,InCon,n,1,2,,switch,red,black,green,Inc,3200,1,553,1,1,801728,806221,806774,85411,53,716.317,720.81,721.363,28.411,274.406,520.414,246.02,492.015,738.023,InConInc
1,bas,cue,1,DMCC6627478,bas_cue_run1_DMCC6627478,1B,o,c,Con,n,2,2,,stay,red,black,black,NoInc,2000,1,2020,2,2,813728,818221,820241,85411,54,728.317,732.81,734.83,28.411,274.406,520.414,246.02,492.015,738.023,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,D4,e,c,InCon,n,1,2,,,red,black,green,Inc,3200,1,835,1,1,65587,70080,70915,34469,1,31.118,35.611,36.446,28.412,274.42,520.415,246.02,492.029,738.024,InConInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,B1,o,c,Con,l,2,2,,switch,red,black,black,NoInc,2000,1,1024,2,2,77587,82080,83104,34469,2,43.118,47.611,48.635,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,E3,o,v,InCon,n,2,1,,switch,red,black,green,Inc,3200,1,2440,2,2,88387,92880,95320,34469,3,53.918,58.411,60.851,28.412,274.42,520.415,246.02,492.029,738.024,InConInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,H5,o,c,Con,l,2,2,,switch,red,black,black,NoInc,4400,1,1035,2,2,100386,104880,105915,34469,4,65.917,70.411,71.446,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,4D,e,c,InCon,l,1,2,,stay,red,black,green,Inc,2000,1,1472,2,2,113586,118093,119565,34469,5,79.117,83.624,85.096,28.412,274.42,520.415,246.02,492.029,738.024,InConInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,1B,o,c,Con,l,2,2,,stay,red,black,black,NoInc,2000,1,865,2,2,124386,128893,129758,34469,6,89.917,94.424,95.289,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,A2,e,v,Con,n,1,1,,switch,red,black,black,NoInc,4400,1,800,1,1,135186,139692,140492,34469,7,100.717,105.223,106.023,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,A2,e,v,Con,l,1,1,,switch,red,black,black,NoInc,3200,1,1012,1,1,148385,152892,153904,34469,8,113.916,118.423,119.435,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,5H,o,c,Con,n,2,2,,switch,red,black,black,NoInc,4400,1,553,2,2,160385,164892,165445,34469,9,125.916,130.423,130.976,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,2A,e,v,Con,l,1,1,,switch,red,black,black,NoInc,4400,1,476,1,1,173585,178092,178568,34469,10,139.116,143.623,144.099,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,B2,e,c,InCon,l,1,2,,stay,red,black,black,NoInc,3200,1,817,2,2,186785,191291,192108,34469,11,152.316,156.822,157.639,28.412,274.42,520.415,246.02,492.029,738.024,InConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,B1,o,c,Con,n,2,2,,switch,red,black,black,NoInc,3200,1,1300,2,2,198784,203291,204591,34469,12,164.315,168.822,170.122,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,6I,e,v,Con,n,1,1,,stay,red,black,black,NoInc,2000,1,477,1,1,210784,215291,215768,34469,13,176.315,180.822,181.299,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,6I,e,v,Con,l,1,1,,switch,red,black,green,Inc,3200,1,848,1,1,221584,226091,226939,34469,14,187.115,191.622,192.47,28.412,274.42,520.415,246.02,492.029,738.024,ConInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,E3,o,v,InCon,l,2,1,,stay,red,black,green,Inc,2000,1,884,1,1,233584,238090,238974,34469,15,199.115,203.621,204.505,28.412,274.42,520.415,246.02,492.029,738.024,InConInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,1B,o,c,Con,n,2,2,,switch,red,black,black,NoInc,4400,1,670,2,2,244383,248890,249560,34469,16,209.914,214.421,215.091,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,3E,o,v,InCon,n,2,1,,stay,red,black,green,Inc,4400,1,2249,2,2,257583,262090,264339,34469,17,223.114,227.621,229.87,28.412,274.42,520.415,246.02,492.029,738.024,InConInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,2A,e,v,Con,n,1,1,,stay,red,black,black,NoInc,2000,1,878,1,1,270783,275290,276168,34469,18,236.314,240.821,241.699,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,A2,e,v,Con,l,1,1,,,red,black,black,NoInc,3200,1,513,1,1,311582,316089,316602,34469,19,277.113,281.62,282.133,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,B1,o,c,Con,l,2,2,,stay,red,black,black,NoInc,2000,1,616,2,2,323582,328088,328704,34469,20,289.113,293.619,294.235,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,D4,e,c,InCon,l,1,2,,stay,red,black,green,Inc,3200,1,737,2,2,334382,338888,339625,34469,21,299.913,304.419,305.156,28.412,274.42,520.415,246.02,492.029,738.024,InConInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,3E,o,v,InCon,l,2,1,,stay,red,black,green,Inc,4400,1,1050,1,1,346381,350888,351938,34469,22,311.912,316.419,317.469,28.412,274.42,520.415,246.02,492.029,738.024,InConInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,I6,e,v,Con,n,1,1,,switch,red,black,black,NoInc,4400,1,1629,1,1,359581,364088,365717,34469,23,325.112,329.619,331.248,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,1A,o,v,InCon,n,2,1,,stay,red,black,black,NoInc,3200,1,644,2,2,372781,377287,377931,34469,24,338.312,342.818,343.462,28.412,274.42,520.415,246.02,492.029,738.024,InConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,I6,e,v,Con,n,1,1,,stay,red,black,green,Inc,4400,1,465,1,1,384781,389287,389752,34469,25,350.312,354.818,355.283,28.412,274.42,520.415,246.02,492.029,738.024,ConInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,1B,o,c,Con,l,2,2,,switch,red,black,black,NoInc,2000,1,553,2,2,397980,402487,403040,34469,26,363.511,368.018,368.571,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,5H,o,c,Con,l,2,2,,stay,red,black,green,Inc,2000,1,1449,2,2,408780,413287,414736,34469,27,374.311,378.818,380.267,28.412,274.42,520.415,246.02,492.029,738.024,ConInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,2A,e,v,Con,n,1,1,,switch,red,black,black,NoInc,2000,1,729,1,1,419580,424086,424815,34469,28,385.111,389.617,390.346,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,I6,e,v,Con,l,1,1,,switch,red,black,black,NoInc,4400,1,915,1,1,430380,434886,435801,34469,29,395.911,400.417,401.332,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,2B,e,c,InCon,n,1,2,,switch,red,black,black,NoInc,3200,1,669,1,1,443593,448086,448755,34469,30,409.124,413.617,414.286,28.412,274.42,520.415,246.02,492.029,738.024,InConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,A2,e,v,Con,n,1,1,,stay,red,black,black,NoInc,3200,1,764,1,1,455593,460086,460850,34469,31,421.124,425.617,426.381,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,D4,e,c,InCon,n,1,2,,stay,red,black,green,Inc,2000,1,521,1,1,467592,472086,472607,34469,32,433.123,437.617,438.138,28.412,274.42,520.415,246.02,492.029,738.024,InConInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,4D,e,c,InCon,n,1,2,,stay,red,black,green,Inc,2000,1,497,1,1,478392,482885,483382,34469,33,443.923,448.416,448.913,28.412,274.42,520.415,246.02,492.029,738.024,InConInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,H5,o,c,Con,l,2,2,,switch,red,black,black,NoInc,4400,1,611,2,2,489192,493685,494296,34469,34,454.723,459.216,459.827,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,B1,o,c,Con,n,2,2,,switch,red,black,black,NoInc,4400,1,967,2,2,502392,506885,507852,34469,35,467.923,472.416,473.383,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,2A,e,v,Con,l,1,1,,switch,red,black,black,NoInc,3200,1,503,1,1,515591,520085,520588,34469,36,481.122,485.616,486.119,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,E3,o,v,InCon,l,2,1,,,red,black,green,Inc,4400,1,629,1,1,557590,562084,562713,34469,37,523.121,527.615,528.244,28.412,274.42,520.415,246.02,492.029,738.024,InConInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,2B,e,c,InCon,l,1,2,,stay,red,black,black,NoInc,4400,1,693,2,2,570790,575283,575976,34469,38,536.321,540.814,541.507,28.412,274.42,520.415,246.02,492.029,738.024,InConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,D4,e,c,InCon,l,1,2,,stay,red,black,green,Inc,2000,1,893,2,2,583990,588483,589376,34469,39,549.521,554.014,554.907,28.412,274.42,520.415,246.02,492.029,738.024,InConInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,A2,e,v,Con,l,1,1,,stay,red,black,black,NoInc,3200,1,1310,1,1,594790,599283,600593,34469,40,560.321,564.814,566.124,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,1B,o,c,Con,n,2,2,,switch,red,black,black,NoInc,2000,1,488,2,2,606789,611283,611771,34469,41,572.32,576.814,577.302,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,4D,e,c,InCon,n,1,2,,stay,red,black,green,Inc,2000,1,423,1,1,617589,622082,622505,34469,42,583.12,587.613,588.036,28.412,274.42,520.415,246.02,492.029,738.024,InConInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,H5,o,c,Con,l,2,2,,switch,red,black,black,NoInc,3200,1,542,2,2,628389,632882,633424,34469,43,593.92,598.413,598.955,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,1B,o,c,Con,l,2,2,,stay,red,black,black,NoInc,3200,1,2358,2,2,640389,644882,647240,34469,44,605.92,610.413,612.771,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,6I,e,v,Con,n,1,1,,switch,red,black,black,NoInc,4400,1,1127,1,1,652388,656882,658009,34469,45,617.919,622.413,623.54,28.412,274.42,520.415,246.02,492.029,738.024,ConNoInc
1,bas,cue,2,DMCC6627478,bas_cue_run2_DMCC6627478,4D,e,c,InCon,l,1,2,,switch,red,black,green,Inc,2000,1,681,2,2,665588,670081,670762,34469,46,631.119,635.612,636.293,28.412,274.42,520.415,246.02,492.029,738.024,InConInc
