wave,session,task,run,subj,name,word,trial.type,pc,color,iti,time.target.onset.abs,time.scan.start,trial.num,listener1,listener2,cresp,response.final,acc.final,rt,item,time.target.onset,time.rt.abs,time.rt,acc,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off,trialtype,resp
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,PURPLE,Con,bias,purple,1200,552171,58260,85,purple,purple,purple,purple,1,721.5,purplePURPLE,493.911,552892.5,1215.411,1,28.413,231.223,434.019,202.836,405.633,608.429,biasCon,purple
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,RED,InCon,bias,blue,1200,555771,58260,86,blue,blue,blue,blue,1,895.5,blueRED,497.511,556666.5,1393.011,1,28.413,231.223,434.019,202.836,405.633,608.429,biasInCon,blue
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,BLUE,Con,bias,blue,2400,559371,58260,87,blue,blue,blue,blue,1,790.5,blueBLUE,501.111,560161.5,1291.611,1,28.413,231.223,434.019,202.836,405.633,608.429,biasCon,blue
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,RED,Con,bias,red,3600,564171,58260,88,red,red,red,red,1,705.5,redRED,505.911,564876.5,1211.411,1,28.413,231.223,434.019,202.836,405.633,608.429,biasCon,red
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,BLUE,InCon,bias,white,3600,570171,58260,89,white,white,white,white,1,788.5,whiteBLUE,511.911,570959.5,1300.411,1,28.413,231.223,434.019,202.836,405.633,608.429,biasInCon,white
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,BLACK,Con,PC50,black,3600,576171,58260,90,black,black,black,black,1,846,blackBLACK,517.911,577017,1363.911,1,28.413,231.223,434.019,202.836,405.633,608.429,PC50Con,black
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,WHITE,Con,bias,white,3600,582171,58260,91,white,white,white,white,1,824.5,whiteWHITE,523.911,582995.5,1348.411,1,28.413,231.223,434.019,202.836,405.633,608.429,biasCon,white
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,BLUE,InCon,bias,purple,1200,588171,58260,92,purple,purple,purple,purple,1,665.5,purpleBLUE,529.911,588836.5,1195.411,1,28.413,231.223,434.019,202.836,405.633,608.429,biasInCon,purple
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,BLUE,InCon,bias,red,1200,591771,58260,93,red,red,red,red,1,878.5,redBLUE,533.511,592649.5,1412.011,1,28.413,231.223,434.019,202.836,405.633,608.429,biasInCon,red
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,GREEN,Con,PC50,green,2400,595371,58260,94,blue,green,green,green,1,1007.5,greenGREEN,537.111,596378.5,1544.611,1,28.413,231.223,434.019,202.836,405.633,608.429,PC50Con,green
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,YELLOW,Con,PC50,yellow,2400,600171,58260,95,yellow,yellow,yellow,yellow,1,753,yellowYELLOW,541.911,600924,1294.911,1,28.413,231.223,434.019,202.836,405.633,608.429,PC50Con,yellow
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,RED,InCon,bias,purple,2400,604970,58260,96,purple,purple,purple,purple,1,952.5,purpleRED,546.71,605922.5,1499.21,1,28.413,231.223,434.019,202.836,405.633,608.429,biasInCon,purple
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,YELLOW,Con,PC50,yellow,3600,609770,58260,97,yellow,yellow,yellow,yellow,1,992.5,yellowYELLOW,551.51,610762.5,1544.01,1,28.413,231.223,434.019,202.836,405.633,608.429,PC50Con,yellow
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,GREEN,Con,PC50,green,2400,615770,58260,98,green,green,green,green,1,836,greenGREEN,557.51,616606,1393.51,1,28.413,231.223,434.019,202.836,405.633,608.429,PC50Con,green
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,GREEN,InCon,PC50,yellow,1200,620570,58260,99,yellow,yellow,yellow,yellow,1,764.5,yellowGREEN,562.31,621334.5,1326.81,1,28.413,231.223,434.019,202.836,405.633,608.429,PC50InCon,yellow
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,WHITE,InCon,bias,purple,1200,624170,58260,100,purple,purple,purple,purple,1,716.5,purpleWHITE,565.91,624886.5,1282.41,1,28.413,231.223,434.019,202.836,405.633,608.429,biasInCon,purple
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,RED,InCon,bias,purple,1200,627770,58260,101,purple,purple,purple,purple,1,697.5,purpleRED,569.51,628467.5,1267.01,1,28.413,231.223,434.019,202.836,405.633,608.429,biasInCon,purple
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,WHITE,InCon,bias,purple,3600,631370,58260,102,purple,purple,purple,purple,1,872,purpleWHITE,573.11,632242,1445.11,1,28.413,231.223,434.019,202.836,405.633,608.429,biasInCon,purple
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,PINK,InCon,PC50,black,3600,637370,58260,103,black,black,black,black,1,727.5,blackPINK,579.11,638097.5,1306.61,1,28.413,231.223,434.019,202.836,405.633,608.429,PC50InCon,black
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,PINK,Con,PC50,pink,2400,643370,58260,104,pink,pink,pink,pink,1,1006,pinkPINK,585.11,644376,1591.11,1,28.413,231.223,434.019,202.836,405.633,608.429,PC50Con,pink
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,BLUE,InCon,bias,white,2400,648170,58260,105,white,white,white,white,1,730.5,whiteBLUE,589.91,648900.5,1320.41,1,28.413,231.223,434.019,202.836,405.633,608.429,biasInCon,white
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,PURPLE,InCon,bias,blue,2400,652970,58260,106,blue,blue,blue,blue,1,747,bluePURPLE,594.71,653717,1341.71,1,28.413,231.223,434.019,202.836,405.633,608.429,biasInCon,blue
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,BLUE,Con,bias,blue,1200,657770,58260,107,blue,blue,blue,blue,1,616,blueBLUE,599.51,658386,1215.51,1,28.413,231.223,434.019,202.836,405.633,608.429,biasCon,blue
1,pro,stp,1,DMCC8760894,pro_stp_run1_DMCC8760894,YELLOW,InCon,PC50,pink,3600,661383,58260,108,pink,pink,pink,pink,1,801.5,pinkYELLOW,603.123,662184.5,1404.623,1,28.413,231.223,434.019,202.836,405.633,608.429,PC50InCon,pink
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PURPLE,InCon,bias,white,3600,68146,37425,1,white,white,white,white,1,705,whitePURPLE,30.721,68851,735.721,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,white
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLUE,InCon,bias,purple,1200,74146,37425,2,purple,purple,purple,purple,1,883,purpleBLUE,36.721,75029,919.721,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,purple
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PINK,InCon,PC50,yellow,2400,77746,37425,3,yellow,yellow,yellow,yellow,1,756,yellowPINK,40.321,78502,796.321,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50InCon,yellow
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,RED,Con,bias,red,2400,82546,37425,4,red,red,red,red,1,646,redRED,45.121,83192,691.121,1,28.415,231.211,434.021,202.838,405.635,608.431,biasCon,red
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PINK,InCon,PC50,green,3600,87346,37425,5,green,green,green,green,1,767.5,greenPINK,49.921,88113.5,817.421,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50InCon,green
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,WHITE,Con,bias,white,1200,93346,37425,6,white,white,white,white,1,615,whiteWHITE,55.921,93961,670.921,1,28.415,231.211,434.021,202.838,405.635,608.431,biasCon,white
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLUE,InCon,bias,red,1200,96946,37425,7,red,red,red,red,1,864.5,redBLUE,59.521,97810.5,924.021,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,red
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PURPLE,InCon,bias,red,1200,100546,37425,8,red,red,red,red,1,781,redPURPLE,63.121,101327,844.121,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,red
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,WHITE,InCon,bias,blue,2400,104146,37425,9,blue,blue,blue,blue,1,851.5,blueWHITE,66.721,104997.5,918.221,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,blue
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,WHITE,InCon,bias,blue,3600,108946,37425,10,blue,blue,blue,blue,1,744.5,blueWHITE,71.521,109690.5,816.021,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,blue
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,RED,InCon,bias,purple,2400,114946,37425,11,purple,purple,purple,purple,1,719.5,purpleRED,77.521,115665.5,797.021,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,purple
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PURPLE,InCon,bias,red,3600,119745,37425,12,red,red,red,red,1,768.5,redPURPLE,82.32,120513.5,850.82,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,red
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PURPLE,Con,bias,purple,1200,125745,37425,13,purple,purple,purple,purple,1,858.5,purplePURPLE,88.32,126603.5,946.82,1,28.415,231.211,434.021,202.838,405.635,608.431,biasCon,purple
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,RED,InCon,bias,white,3600,129345,37425,14,white,white,white,white,1,778,whiteRED,91.92,130123,869.92,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,white
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,RED,InCon,bias,white,3600,135345,37425,15,white,white,white,white,1,1738.5,whiteRED,97.92,137083.5,1836.42,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,white
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,YELLOW,InCon,PC50,green,2400,141345,37425,16,green,green,green,green,1,867,greenYELLOW,103.92,142212,970.92,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50InCon,green
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,WHITE,InCon,bias,red,3600,146145,37425,17,red,red,red,red,1,880.5,redWHITE,108.72,147025.5,989.22,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,red
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PURPLE,InCon,bias,white,1200,152145,37425,18,white,white,white,white,1,887.5,whitePURPLE,114.72,153032.5,1002.22,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,white
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,RED,InCon,bias,blue,2400,155745,37425,19,blue,blue,blue,blue,1,901.5,blueRED,118.32,156646.5,1019.82,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,blue
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,WHITE,InCon,bias,purple,1200,160545,37425,20,purple,purple,purple,purple,1,1787,purpleWHITE,123.12,162332,1910.12,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,purple
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLUE,InCon,bias,red,2400,164145,37425,21,red,red,red,red,1,877,redBLUE,126.72,165022,1003.72,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,red
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,GREEN,Con,PC50,green,3600,168945,37425,22,green,green,green,green,1,873,greenGREEN,131.52,169818,1004.52,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50Con,green
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,RED,Con,bias,red,1200,174945,37425,23,red,red,red,red,1,781,redRED,137.52,175726,918.52,1,28.415,231.211,434.021,202.838,405.635,608.431,biasCon,red
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,GREEN,InCon,PC50,black,2400,178544,37425,24,black,black,black,black,1,927.5,blackGREEN,141.119,179471.5,1068.619,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50InCon,black
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLUE,InCon,bias,purple,1200,183344,37425,25,purple,purple,purple,purple,1,971,purpleBLUE,145.919,184315,1116.919,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,purple
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLACK,InCon,PC50,yellow,3600,186944,37425,26,yellow,yellow,yellow,yellow,1,1120.5,yellowBLACK,149.519,188064.5,1270.019,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50InCon,yellow
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,YELLOW,Con,PC50,yellow,2400,192944,37425,27,yellow,yellow,yellow,yellow,1,889.5,yellowYELLOW,155.519,193833.5,1045.019,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50Con,yellow
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PURPLE,InCon,bias,blue,3600,197744,37425,28,blue,blue,blue,blue,1,899.5,bluePURPLE,160.319,198643.5,1059.819,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,blue
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLUE,Con,bias,blue,1200,203744,37425,29,blue,blue,blue,blue,1,718,blueBLUE,166.319,204462,884.319,1,28.415,231.211,434.021,202.838,405.635,608.431,biasCon,blue
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PINK,Con,PC50,pink,3600,207344,37425,30,pink,pink,pink,pink,1,883,pinkPINK,169.919,208227,1052.919,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50Con,pink
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLACK,Con,PC50,black,1200,213344,37425,31,black,black,black,black,1,949.5,blackBLACK,175.919,214293.5,1125.419,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50Con,black
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLACK,Con,PC50,black,3600,216944,37425,32,black,black,black,black,1,733,blackBLACK,179.519,217677,912.519,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50Con,black
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLACK,InCon,PC50,pink,2400,222944,37425,33,pink,pink,pink,pink,1,990.5,pinkBLACK,185.519,223934.5,1176.019,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50InCon,pink
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,WHITE,Con,bias,white,2400,227744,37425,34,no-response - too loud,no-response,white,"",0,1,whiteWHITE,190.319,227745,191.319,0,28.415,231.211,434.021,202.838,405.635,608.431,biasCon,""
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PINK,Con,PC50,pink,1200,232544,37425,35,pink,pink,pink,pink,1,861,pinkPINK,195.119,233405,1056.119,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50Con,pink
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLUE,InCon,bias,white,2400,236143,37425,36,white,white,white,white,1,1103.5,whiteBLUE,198.718,237246.5,1302.218,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,white
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PURPLE,InCon,bias,red,3600,270943,37425,37,red,red,red,red,1,810.5,redPURPLE,233.518,271753.5,1044.018,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,red
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PURPLE,InCon,bias,blue,2400,276943,37425,38,blue,blue,blue,blue,1,843.5,bluePURPLE,239.518,277786.5,1083.018,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,blue
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLACK,InCon,PC50,pink,2400,281743,37425,39,pink,pink,pink,pink,1,809.5,pinkBLACK,244.318,282552.5,1053.818,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50InCon,pink
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,GREEN,InCon,PC50,black,3600,286543,37425,40,black,black,black,black,1,940.5,blackGREEN,249.118,287483.5,1189.618,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50InCon,black
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,RED,Con,bias,red,1200,292542,37425,41,red,red,red,red,1,823.5,redRED,255.117,293365.5,1078.617,1,28.415,231.211,434.021,202.838,405.635,608.431,biasCon,red
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,RED,InCon,bias,white,2400,296142,37425,42,white,white,white,white,1,974.5,whiteRED,258.717,297116.5,1233.217,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,white
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PINK,Con,PC50,pink,3600,300942,37425,43,pink,pink,pink,pink,1,699,pinkPINK,263.517,301641,962.517,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50Con,pink
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,YELLOW,Con,PC50,yellow,2400,306942,37425,44,yellow,yellow,yellow,yellow,1,802,yellowYELLOW,269.517,307744,1071.517,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50Con,yellow
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,RED,InCon,bias,blue,1200,311742,37425,45,blue,blue,blue,blue,1,817.5,blueRED,274.317,312559.5,1091.817,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,blue
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PURPLE,Con,bias,purple,1200,315342,37425,46,purple,purple,purple,purple,1,898,purplePURPLE,277.917,316240,1175.917,1,28.415,231.211,434.021,202.838,405.635,608.431,biasCon,purple
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PINK,InCon,PC50,green,3600,318942,37425,47,green,green,green,green,1,859.5,greenPINK,281.517,319801.5,1141.017,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50InCon,green
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLUE,InCon,bias,red,1200,324942,37425,48,red,red,red,red,1,1137.5,redBLUE,287.517,326079.5,1425.017,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,red
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,WHITE,Con,bias,white,1200,328542,37425,49,white,white,white,white,1,978,whiteWHITE,291.117,329520,1269.117,1,28.415,231.211,434.021,202.838,405.635,608.431,biasCon,white
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PINK,Con,PC50,pink,2400,332142,37425,50,pink,pink,pink,pink,1,903.5,pinkPINK,294.717,333045.5,1198.217,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50Con,pink
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLACK,Con,PC50,black,3600,336942,37425,51,black,black,black,black,1,878,blackBLACK,299.517,337820,1177.517,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50Con,black
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,WHITE,Con,bias,white,1200,342942,37425,52,white,white,white,white,1,850.5,whiteWHITE,305.517,343792.5,1156.017,1,28.415,231.211,434.021,202.838,405.635,608.431,biasCon,white
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,WHITE,InCon,bias,blue,2400,346542,37425,53,blue,blue-slighty distored audio,blue,blue,1,875,blueWHITE,309.117,347417,1184.117,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,blue
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,WHITE,InCon,bias,red,2400,351341,37425,54,red,red,red,red,1,741,redWHITE,313.916,352082,1054.916,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,red
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PURPLE,InCon,bias,white,3600,356141,37425,55,white,white,white,white,1,729,whitePURPLE,318.716,356870,1047.716,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,white
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,YELLOW,InCon,PC50,green,3600,362141,37425,56,green,green,green,green,1,787.5,greenYELLOW,324.716,362928.5,1112.216,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50InCon,green
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,WHITE,InCon,bias,blue,3600,368141,37425,57,blue,blue,blue,blue,1,912,blueWHITE,330.716,369053,1242.716,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,blue
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLUE,Con,bias,blue,2400,374141,37425,58,blue,blue,blue,blue,1,1185.5,blueBLUE,336.716,375326.5,1522.216,1,28.415,231.211,434.021,202.838,405.635,608.431,biasCon,blue
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLUE,InCon,bias,purple,1200,378941,37425,59,purple,purple,purple,purple,1,975.5,purpleBLUE,341.516,379916.5,1317.016,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,purple
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,GREEN,Con,PC50,green,1200,382541,37425,60,green,green,green,green,1,1138,greenGREEN,345.116,383679,1483.116,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50Con,green
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PURPLE,InCon,bias,red,2400,386141,37425,61,red,red,red,red,1,847.5,redPURPLE,348.716,386988.5,1196.216,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,red
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PINK,InCon,PC50,yellow,3600,390941,37425,62,yellow,yellow,yellow,yellow,1,936,yellowPINK,353.516,391877,1289.516,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50InCon,yellow
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLACK,Con,PC50,black,3600,396941,37425,63,black,black,black,black,1,653,blackBLACK,359.516,397594,1012.516,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50Con,black
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,RED,Con,bias,red,1200,402941,37425,64,red,red,red,red,1,829,redRED,365.516,403770,1194.516,1,28.415,231.211,434.021,202.838,405.635,608.431,biasCon,red
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,RED,InCon,bias,white,1200,406540,37425,65,white,white,white,white,1,1001,whiteRED,369.115,407541,1370.115,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,white
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PURPLE,InCon,bias,white,2400,410140,37425,66,white,white,white,white,1,812.5,whitePURPLE,372.715,410952.5,1185.215,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,white
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLUE,InCon,bias,white,3600,414940,37425,67,white,white,white,white,1,795.5,whiteBLUE,377.515,415735.5,1173.015,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,white
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,RED,InCon,bias,purple,2400,420940,37425,68,purple,purple,purple,purple,1,857.5,purpleRED,383.515,421797.5,1241.015,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,purple
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLUE,InCon,bias,red,1200,425740,37425,69,red,red,red,red,1,950.5,redBLUE,388.315,426690.5,1338.815,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,red
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,WHITE,InCon,bias,purple,3600,429340,37425,70,purple,purple,purple,purple,1,765.5,purpleWHITE,391.915,430105.5,1157.415,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,purple
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLACK,InCon,PC50,yellow,1200,435340,37425,71,yellow,yellow,yellow,yellow,1,812.5,yellowBLACK,397.915,436152.5,1210.415,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50InCon,yellow
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLUE,InCon,bias,purple,2400,438940,37425,72,purple,purple,purple,purple,1,1017,purpleBLUE,401.515,439957,1418.515,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,purple
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PURPLE,InCon,bias,white,2400,473739,37425,73,white,white,white,white,1,768,whitePURPLE,436.314,474507,1204.314,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,white
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,RED,InCon,bias,white,2400,478539,37425,74,white,white,white,white,1,645,whiteRED,441.114,479184,1086.114,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,white
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PINK,InCon,PC50,green,1200,483339,37425,75,green,green,green,green,1,878,greenPINK,445.914,484217,1323.914,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50InCon,green
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,GREEN,InCon,PC50,black,3600,486939,37425,76,black,black,black,black,1,789,blackGREEN,449.514,487728,1238.514,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50InCon,black
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PINK,InCon,PC50,yellow,1200,492939,37425,77,yellow,yellow,yellow,yellow,1,789,yellowPINK,455.514,493728,1244.514,1,28.415,231.211,434.021,202.838,405.635,608.431,PC50InCon,yellow
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,PURPLE,InCon,bias,red,1200,496539,37425,78,red,red,red,red,1,692.5,redPURPLE,459.114,497231.5,1151.614,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,red
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,WHITE,InCon,bias,purple,2400,500139,37425,79,purple,purple,purple,purple,1,802.5,purpleWHITE,462.714,500941.5,1265.214,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,purple
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLUE,InCon,bias,red,3600,504939,37425,80,red,red,red,red,1,594.5,redBLUE,467.514,505533.5,1062.014,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,red
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,BLUE,Con,bias,blue,1200,510939,37425,81,blue,blue,blue,blue,1,727.5,blueBLUE,473.514,511666.5,1201.014,1,28.415,231.211,434.021,202.838,405.635,608.431,biasCon,blue
1,pro,stp,2,DMCC8760894,pro_stp_run2_DMCC8760894,RED,InCon,bias,white,3600,514539,37425,82,white,white,white,white,1,904.5,whiteRED,477.114,515443.5,1381.614,1,28.415,231.211,434.021,202.838,405.635,608.431,biasInCon,white
