wave,session,task,run,subj,name,word,trial.type,pc,color,iti,time.target.onset.abs,time.scan.start,trial.num,listener1,listener2,cresp,response.final,acc.final,rt,item,time.target.onset,time.rt.abs,time.rt,acc,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off,trialtype,resp
2,rea,stp,2,DMCC8033964,rea_stp_run2_DMCC8033964,RED,InCon,bias,white,1200,633141,49233,103,white,white,white,white,1,630,whiteRED,583.908,633771,1213.908,1,28.413,252.811,472.409,224.426,444.024,666.022,biasInCon,white
2,rea,stp,2,DMCC8033964,rea_stp_run2_DMCC8033964,BLUE,Con,bias,blue,2400,636740,49233,104,blue,blue,blue,blue,1,583.5,blueBLUE,587.507,637323.5,1171.007,1,28.413,252.811,472.409,224.426,444.024,666.022,biasCon,blue
2,rea,stp,2,DMCC8033964,rea_stp_run2_DMCC8033964,WHITE,Con,bias,white,1200,641540,49233,105,white,white,white,white,1,561.5,whiteWHITE,592.307,642101.5,1153.807,1,28.413,252.811,472.409,224.426,444.024,666.022,biasCon,white
2,rea,stp,2,DMCC8033964,rea_stp_run2_DMCC8033964,RED,Con,bias,red,2400,645140,49233,106,red,red,red,red,1,,redRED,595.907,,,1,28.413,252.811,472.409,224.426,444.024,666.022,biasCon,red
2,rea,stp,2,DMCC8033964,rea_stp_run2_DMCC8033964,RED,Con,bias,red,2400,649940,49233,107,red,red,red,red,1,692,redRED,600.707,650632,1292.707,1,28.413,252.811,472.409,224.426,444.024,666.022,biasCon,red
2,rea,stp,2,DMCC8033964,rea_stp_run2_DMCC8033964,RED,Con,bias,red,1200,654739,49233,108,red,red,red,red,1,569.5,redRED,605.506,655308.5,1175.006,1,28.413,252.811,472.409,224.426,444.024,666.022,biasCon,red
2,rea,stp,2,DMCC8033964,rea_stp_run2_DMCC8033964,BLUE,InCon,bias,white,2400,658339,49233,109,white,white,white,white,1,745,whiteBLUE,609.106,659084,1354.106,1,28.413,252.811,472.409,224.426,444.024,666.022,biasInCon,white
2,rea,stp,2,DMCC8033964,rea_stp_run2_DMCC8033964,BLUE,Con,bias,blue,1200,663139,49233,110,blue,blue,blue,blue,1,583,blueBLUE,613.906,663722,1196.906,1,28.413,252.811,472.409,224.426,444.024,666.022,biasCon,blue
2,rea,stp,2,DMCC8033964,rea_stp_run2_DMCC8033964,BLUE,Con,bias,blue,2400,666738,49233,111,blue,blue,blue,blue,1,560.5,blueBLUE,617.505,667298.5,1178.005,1,28.413,252.811,472.409,224.426,444.024,666.022,biasCon,blue
2,rea,stp,2,DMCC8033964,rea_stp_run2_DMCC8033964,BLUE,InCon,bias,white,3600,671538,49233,112,white,white,white,white,1,510.5,whiteBLUE,622.305,672048.5,1132.805,1,28.413,252.811,472.409,224.426,444.024,666.022,biasInCon,white
2,rea,stp,2,DMCC8033964,rea_stp_run2_DMCC8033964,RED,Con,bias,red,3600,677538,49233,113,red,red,red,red,1,650.5,redRED,628.305,678188.5,1278.805,1,28.413,252.811,472.409,224.426,444.024,666.022,biasCon,red
2,rea,stp,2,DMCC8033964,rea_stp_run2_DMCC8033964,BLUE,Con,bias,blue,1200,683537,49233,114,blue,blue,blue,blue,1,742.5,blueBLUE,634.304,684279.5,1376.804,1,28.413,252.811,472.409,224.426,444.024,666.022,biasCon,blue
2,rea,stp,2,DMCC8033964,rea_stp_run2_DMCC8033964,PINK,InCon,PC50,green,2400,687137,49233,115,green,green - distorted,green,green,1,743.5,greenPINK,637.904,687880.5,1381.404,1,28.413,252.811,472.409,224.426,444.024,666.022,PC50InCon,green
2,rea,stp,2,DMCC8033964,rea_stp_run2_DMCC8033964,WHITE,Con,bias,white,2400,691937,49233,116,white,white,white,white,1,581,whiteWHITE,642.704,692518,1223.704,1,28.413,252.811,472.409,224.426,444.024,666.022,biasCon,white
2,rea,stp,2,DMCC8033964,rea_stp_run2_DMCC8033964,YELLOW,Con,PC50,yellow,3600,696750,49233,117,yellow,yellow,yellow,yellow,1,659.5,yellowYELLOW,647.517,697409.5,1307.017,1,28.413,252.811,472.409,224.426,444.024,666.022,PC50Con,yellow
2,rea,stp,2,DMCC8033964,rea_stp_run2_DMCC8033964,RED,Con,bias,red,1200,702749,49233,118,red,red,red,red,1,610,redRED,653.516,703359,1263.516,1,28.413,252.811,472.409,224.426,444.024,666.022,biasCon,red
2,rea,stp,2,DMCC8033964,rea_stp_run2_DMCC8033964,RED,InCon,bias,purple,1200,706349,49233,119,purple,purple,purple,purple,1,646.5,purpleRED,657.116,706995.5,1303.616,1,28.413,252.811,472.409,224.426,444.024,666.022,biasInCon,purple
2,rea,stp,2,DMCC8033964,rea_stp_run2_DMCC8033964,BLUE,Con,bias,blue,3600,709949,49233,120,blue,blue,blue,blue,1,658,blueBLUE,660.716,710607,1318.716,1,28.413,252.811,472.409,224.426,444.024,666.022,biasCon,blue
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,Con,PC50,green,3600,101011,70282,1,green,green,green,green,1,793,greenGREEN,30.729,101804,823.729,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50Con,green
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,Con,PC50,yellow,3600,107024,70282,2,yellow,yellow,yellow,yellow,1,685,yellowYELLOW,36.742,107709,721.742,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50Con,yellow
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,1200,113024,70282,3,white,white,white,white,1,615,whiteWHITE,42.742,113639,657.742,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,white
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,1200,116624,70282,4,red,red,red,red,1,677,redRED,46.342,117301,723.342,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,red
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLACK,Con,PC50,black,2400,120224,70282,5,black,black,black,black,1,656.5,blackBLACK,49.942,120880.5,706.442,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50Con,black
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,2400,125024,70282,6,purple,purple,purple,purple,1,704.5,purplePURPLE,54.742,125728.5,759.242,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,purple
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,1200,129824,70282,7,purple,purple,purple,purple,1,648.5,purplePURPLE,59.542,130472.5,708.042,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,purple
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,InCon,bias,red,3600,133411,70282,8,red,red,red,red,1,767,redBLUE,63.129,134178,830.129,1,28.422,231.222,434.022,202.849,405.649,608.449,biasInCon,red
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,3600,139411,70282,9,white,white,white,white,1,652,whiteWHITE,69.129,140063,721.129,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,white
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,2400,145424,70282,10,red,red,red,red,1,602.5,redRED,75.142,146026.5,677.642,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,red
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,InCon,bias,white,1200,150224,70282,11,white,white,white,white,1,621.5,whitePURPLE,79.942,150845.5,701.442,1,28.422,231.222,434.022,202.849,405.649,608.449,biasInCon,white
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,InCon,PC50,black,2400,153824,70282,12,black,black,black,black,1,763,blackYELLOW,83.542,154587,846.542,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50InCon,black
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,InCon,PC50,pink,2400,158624,70282,13,pink,pink,pink,pink,1,783.5,pinkGREEN,88.342,159407.5,871.842,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50InCon,pink
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,3600,163424,70282,14,red,red,red,red,1,681,redRED,93.142,164105,774.142,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,red
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,1200,169424,70282,15,white,white,white,white,1,698,whiteWHITE,99.142,170122,797.142,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,white
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PINK,Con,PC50,pink,1200,173011,70282,16,pink,pink,pink,pink,1,800.5,pinkPINK,102.729,173811.5,903.229,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50Con,pink
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,3600,176611,70282,17,purple,purple,purple,purple,1,711.5,purplePURPLE,106.329,177322.5,817.829,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,purple
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,InCon,PC50,yellow,1200,182611,70282,18,yellow,yellow,yellow,yellow,1,801.5,yellowGREEN,112.329,183412.5,913.829,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50InCon,yellow
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PINK,InCon,PC50,black,3600,186224,70282,19,black,black,black,black,1,701.5,blackPINK,115.942,186925.5,817.442,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50InCon,black
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,2400,192224,70282,20,purple,purple,purple,purple,1,837.5,purplePURPLE,121.942,193061.5,959.442,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,purple
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,2400,197024,70282,21,blue,blue,blue,blue,1,699,blueBLUE,126.742,197723,825.742,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,blue
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,Con,PC50,yellow,3600,201824,70282,22,yellow,yellow,yellow,yellow,1,734,yellowYELLOW,131.542,202558,865.542,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50Con,yellow
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,2400,207824,70282,23,blue,blue,blue,blue,1,774,blueBLUE,137.542,208598,911.542,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,blue
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,1200,212611,70282,24,red,red,red,red,1,716.5,redRED,142.329,213327.5,858.829,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,red
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,InCon,PC50,pink,1200,216211,70282,25,pink,pink,pink,pink,1,892.5,pinkYELLOW,145.929,217103.5,1038.429,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50InCon,pink
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,InCon,bias,red,1200,219811,70282,26,red,red,red,red,1,796.5,redPURPLE,149.529,220607.5,946.029,1,28.422,231.222,434.022,202.849,405.649,608.449,biasInCon,red
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,1200,223411,70282,27,blue,blue,blue,blue,1,781.5,blueBLUE,153.129,224192.5,934.629,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,blue
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,2400,227024,70282,28,blue,blue,blue,blue,1,725.5,blueBLUE,156.742,227749.5,882.242,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,blue
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,InCon,bias,purple,2400,231824,70282,29,purple,purple,purple,purple,1,708.5,purpleBLUE,161.542,232532.5,870.042,1,28.422,231.222,434.022,202.849,405.649,608.449,biasInCon,purple
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,Con,PC50,green,3600,236624,70282,30,green,green,green,green,1,732.5,greenGREEN,166.342,237356.5,898.842,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50Con,green
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,3600,242624,70282,31,blue,blue,blue,blue,1,767.5,blueBLUE,172.342,243391.5,939.842,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,blue
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,3600,248624,70282,32,purple,purple,purple,purple,1,693,purplePURPLE,178.342,249317,871.342,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,purple
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,3600,254611,70282,33,white,white,white,white,1,675,whiteWHITE,184.329,255286,859.329,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,white
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,InCon,bias,blue,1200,260611,70282,34,blue,blue,blue,blue,1,715.5,blueWHITE,190.329,261326.5,905.829,1,28.422,231.222,434.022,202.849,405.649,608.449,biasInCon,blue
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLACK,InCon,PC50,green,2400,264211,70282,35,green,green,green,green,1,894.5,greenBLACK,193.929,265105.5,1088.429,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50InCon,green
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,InCon,bias,white,2400,269024,70282,36,white,white,white,white,1,719,whiteRED,198.742,269743,917.742,1,28.422,231.222,434.022,202.849,405.649,608.449,biasInCon,white
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,Con,PC50,green,2400,303811,70282,37,green,green,green,green,1,732,greenGREEN,233.529,304543,965.529,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50Con,green
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,Con,PC50,yellow,1200,308624,70282,38,yellow,yellow,yellow,yellow,1,634.5,yellowYELLOW,238.342,309258.5,872.842,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50Con,yellow
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PINK,Con,PC50,pink,1200,312224,70282,39,pink,pink,pink,pink,1,648,pinkPINK,241.942,312872,889.942,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50Con,pink
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,3600,315824,70282,40,purple,purple,purple,purple,1,681.5,purplePURPLE,245.542,316505.5,927.042,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,purple
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,1200,321824,70282,41,blue,blue,blue,blue,1,617.5,blueBLUE,251.542,322441.5,869.042,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,blue
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,3600,325424,70282,42,blue,blue,blue,blue,1,645,blueBLUE,255.142,326069,900.142,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,blue
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,2400,331424,70282,43,purple,purple,purple,purple,1,671,purplePURPLE,261.142,332095,932.142,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,purple
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PINK,InCon,PC50,black,2400,336211,70282,44,black,black,black,black,1,662.5,blackPINK,265.929,336873.5,928.429,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50InCon,black
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,3600,341011,70282,45,red,red,red,red,1,700,redRED,270.729,341711,970.729,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,red
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,1200,347024,70282,46,blue,blue,blue,blue,1,720.5,blueBLUE,276.742,347744.5,997.242,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,blue
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,Con,PC50,green,2400,350624,70282,47,green,green,green,green,1,704,greenGREEN,280.342,351328,984.342,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50Con,green
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,InCon,bias,white,3600,355424,70282,48,white,white,white,white,1,664,whiteRED,285.142,356088,949.142,1,28.422,231.222,434.022,202.849,405.649,608.449,biasInCon,white
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,1200,361424,70282,49,purple,purple,purple,purple,1,644.5,purplePURPLE,291.142,362068.5,935.642,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,purple
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,InCon,bias,red,2400,365024,70282,50,red,red,red,red,1,936.5,redBLUE,294.742,365960.5,1231.242,1,28.422,231.222,434.022,202.849,405.649,608.449,biasInCon,red
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,InCon,PC50,pink,2400,369824,70282,51,pink,pink,pink,pink,1,776,pinkYELLOW,299.542,370600,1075.542,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50InCon,pink
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,3600,374611,70282,52,purple,purple,purple,purple,1,651.5,purplePURPLE,304.329,375262.5,955.829,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,purple
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,InCon,bias,white,3600,380611,70282,53,white,white,white,white,1,647,whitePURPLE,310.329,381258,957.329,1,28.422,231.222,434.022,202.849,405.649,608.449,biasInCon,white
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,InCon,bias,blue,1200,386611,70282,54,blue,blue,blue,blue,1,723,blueWHITE,316.329,387334,1039.329,1,28.422,231.222,434.022,202.849,405.649,608.449,biasInCon,blue
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,Con,PC50,yellow,2400,390224,70282,55,yellow,yellow,yellow,yellow,1,707.5,yellowYELLOW,319.942,390931.5,1027.442,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50Con,yellow
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLACK,Con,PC50,black,3600,395024,70282,56,black,black,black,black,1,713.5,blackBLACK,324.742,395737.5,1038.242,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50Con,black
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,1200,401024,70282,57,white,white,white,white,1,719.5,whiteWHITE,330.742,401743.5,1050.242,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,white
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,2400,404624,70282,58,white,white,white,white,1,727,whiteWHITE,334.342,405351,1061.342,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,white
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,InCon,bias,purple,1200,409424,70282,59,purple,purple,purple,purple,1,952.5,purpleBLUE,339.142,410376.5,1291.642,1,28.422,231.222,434.022,202.849,405.649,608.449,biasInCon,purple
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,InCon,PC50,pink,3600,413024,70282,60,pink,pink,pink,pink,1,791.5,pinkGREEN,342.742,413815.5,1134.242,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50InCon,pink
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,InCon,PC50,black,1200,419011,70282,61,black,black,black,black,1,686,blackYELLOW,348.729,419697,1034.729,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50InCon,black
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,InCon,PC50,yellow,3600,422611,70282,62,yellow,yellow,yellow,yellow,1,769,yellowGREEN,352.329,423380,1121.329,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50InCon,yellow
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,1200,428624,70282,63,blue,blue,blue,blue,1,747,blueBLUE,358.342,429371,1105.342,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,blue
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,3600,432224,70282,64,red,red,red,red,1,727.5,redRED,361.942,432951.5,1089.442,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,red
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,InCon,bias,red,1200,438224,70282,65,red,red,red,red,1,1105.5,redPURPLE,367.942,439329.5,1473.442,1,28.422,231.222,434.022,202.849,405.649,608.449,biasInCon,red
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,2400,441824,70282,66,red,red,red,red,1,892,redRED,371.542,442716,1263.542,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,red
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,3600,446624,70282,67,white,white,white,white,1,716.5,whiteWHITE,376.342,447340.5,1092.842,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,white
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,1200,452624,70282,68,blue,blue,blue,blue,1,756.5,blueBLUE,382.342,453380.5,1138.842,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,blue
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,2400,456211,70282,69,red,red,red,red,1,745.5,redRED,385.929,456956.5,1131.429,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,red
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLACK,InCon,PC50,green,3600,461011,70282,70,green,green,green,green,1,787,greenBLACK,390.729,461798,1177.729,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50InCon,green
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,2400,467011,70282,71,white,white,white,white,1,684.5,whiteWHITE,396.729,467695.5,1081.229,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,white
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,2400,471824,70282,72,purple,purple,purple,purple,1,742,purplePURPLE,401.542,472566,1143.542,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,purple
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,1200,506611,70282,73,blue,blue,blue,blue,1,685.5,blueBLUE,436.329,507296.5,1121.829,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,blue
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,2400,510224,70282,74,white,white,white,white,1,667,whiteWHITE,439.942,510891,1106.942,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,white
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,3600,515024,70282,75,white,white,white,white,1,703.5,whiteWHITE,444.742,515727.5,1148.242,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,white
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PINK,InCon,PC50,black,2400,521024,70282,76,black,black,black,black,1,702.5,blackPINK,450.742,521726.5,1153.242,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50InCon,black
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,3600,525824,70282,77,red,red,red,red,1,705.5,redRED,455.542,526529.5,1161.042,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,red
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,InCon,bias,red,2400,531824,70282,78,red,red,red,red,1,779,redBLUE,461.542,532603,1240.542,1,28.422,231.222,434.022,202.849,405.649,608.449,biasInCon,red
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLACK,InCon,PC50,green,3600,536611,70282,79,green,green,green,green,1,773.5,greenBLACK,466.329,537384.5,1239.829,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50InCon,green
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,InCon,bias,white,1200,542611,70282,80,white,white,white,white,1,696.5,whiteRED,472.329,543307.5,1168.829,1,28.422,231.222,434.022,202.849,405.649,608.449,biasInCon,white
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,3600,546211,70282,81,blue,blue,blue,blue,1,719.5,blueBLUE,475.929,546930.5,1195.429,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,blue
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,Con,PC50,yellow,1200,552224,70282,82,yellow,yellow,yellow,yellow,1,708,yellowYELLOW,481.942,552932,1189.942,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50Con,yellow
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,1200,555824,70282,83,red,red,red,red,1,714,redRED,485.542,556538,1199.542,1,28.422,231.222,434.022,202.849,405.649,608.449,biasCon,red
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,Con,PC50,green,2400,559424,70282,84,green,green,green,green,1,722.5,greenGREEN,489.142,560146.5,1211.642,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50Con,green
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,InCon,bias,blue,1200,564224,70282,85,blue,blue,blue,blue,1,744.5,blueWHITE,493.942,564968.5,1238.442,1,28.422,231.222,434.022,202.849,405.649,608.449,biasInCon,blue
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,InCon,bias,purple,1200,567824,70282,86,purple,purple,purple,purple,1,828.5,purpleBLUE,497.542,568652.5,1326.042,1,28.422,231.222,434.022,202.849,405.649,608.449,biasInCon,purple
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,Con,PC50,green,2400,571424,70282,87,green,green,green,green,1,680,greenGREEN,501.142,572104,1181.142,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50Con,green
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,InCon,PC50,yellow,2400,576211,70282,88,yellow,yellow,yellow,yellow,1,704,yellowGREEN,505.929,576915,1209.929,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50InCon,yellow
3,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLACK,Con,PC50,black,3600,581011,70282,89,black,black,black,black,1,685,blackBLACK,510.729,581696,1195.729,1,28.422,231.222,434.022,202.849,405.649,608.449,PC50Con,black
